year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1662,711434.2166733263,711434.2166733263,0.0,True
1951,1241,795366.6652494178,795366.6652494178,0.0,True
1952,1354,896869.0391628002,896869.0391628001,-1.1641532182693481e-10,True
1953,1263,872676.9485515691,872676.9485515691,0.0,True
1954,1369,856595.0711823319,856595.0711823319,0.0,True
1955,1245,1123617.2204801238,1123617.2204801238,0.0,True
1956,1121,1008731.1446985673,1008731.1446985673,0.0,True
1957,1135,806617.8939075164,806617.8939075164,0.0,True
1958,1194,833185.9524259047,833185.9524259047,0.0,True
1959,1248,854188.1603898838,854188.1603898838,0.0,True
1960,1423,857858.2949315532,857858.2949315532,0.0,True
1961,1573,996976.6499188412,996976.6499188412,0.0,True
1962,1601,1120066.723108701,1120066.723108701,0.0,True
1963,1600,1082619.0265659806,1082619.0265659809,2.3283064365386963e-10,True
1964,1530,1287281.5315446565,1287281.5315446565,0.0,True
1965,1809,1351369.879282813,1351369.879282813,0.0,True
1966,1722,1230352.502633037,1230352.5026330368,-2.3283064365386963e-10,True
1967,1760,955123.4940807058,955123.4940807058,0.0,True
1968,1692,843721.5310592537,843721.5310592537,0.0,True
1969,1658,939659.4510348405,939659.4510348405,0.0,True
1970,1684,1000323.1082052551,1000323.1082052551,0.0,True
1971,1822,999171.1187335406,999171.1187335406,0.0,True
1972,1827,973323.0835330436,973323.0835330436,0.0,True
1973,1901,1097434.9554466351,1097434.9554466351,0.0,True
1974,1853,1115479.539842746,1115479.5398427458,-2.3283064365386963e-10,True
1975,2142,1080693.96696519,1080693.96696519,0.0,True
1976,2796,1093419.4789503291,1093419.4789503291,0.0,True
1977,1528,1458064.2179867977,1458064.2179867977,0.0,True
1978,1509,1621501.2768634781,1621501.2768634781,0.0,True
1979,1413,1745083.984093128,1745083.9840931278,-2.3283064365386963e-10,True
1980,1455,1577342.0930663627,1577342.0930663624,-2.3283064365386963e-10,True
1981,1322,1491196.4531169848,1491196.4531169848,0.0,True
1982,1206,802743.9341869323,802743.9341869324,1.1641532182693481e-10,True
1983,1268,870465.5278584341,870465.5278584341,0.0,True
1984,1264,1574874.286802155,1574874.286802155,0.0,True
1985,1282,1683659.1713239911,1683659.1713239914,2.3283064365386963e-10,True
1986,1222,1735344.442034611,1735344.442034611,0.0,True
1987,1309,1695376.6848770897,1695376.6848770897,0.0,True
1988,1353,1825206.5485343966,1825206.5485343966,0.0,True
1989,1326,1557574.1562587363,1557574.1562587363,0.0,True
1990,1226,1582391.4041896134,1582391.4041896134,0.0,True
1991,1222,1067613.0525102096,1067613.0525102096,0.0,True
1992,1356,1628363.0184303871,1628363.0184303874,2.3283064365386963e-10,True
1993,1359,1695742.6732804342,1695742.6732804342,0.0,True
1994,1502,1514101.7333166304,1514101.7333166304,0.0,True
1995,1362,1449277.3443973085,1449277.3443973083,-2.3283064365386963e-10,True
1996,1498,1861497.7322589443,1861497.732258944,-2.3283064365386963e-10,True
1997,1371,2098580.13329563,2098580.13329563,0.0,True
1998,1476,1611251.4703673525,1611251.4703673525,0.0,True
1999,1578,1581726.3355972809,1581726.3355972809,0.0,True
2000,1475,1882054.3903375727,1882054.3903375727,0.0,True
2001,1602,1921659.694102863,1921659.694102863,0.0,True
2002,1511,2008203.4375930661,2008203.4375930661,0.0,True
2003,1541,1938547.799179994,1938547.799179994,0.0,True
2004,1557,1734141.4767242225,1734141.4767242225,0.0,True
2005,1524,1544794.448194868,1544794.448194868,0.0,True
2006,1646,1061884.538717748,1061884.538717748,0.0,True
2007,1613,1183374.8048204295,1183374.8048204295,0.0,True
2008,1538,1047684.0020051057,1047684.0020051057,0.0,True
2009,1535,935252.5593723636,935252.5593723636,0.0,True
2010,1455,888071.210373031,888071.210373031,0.0,True
2011,1508,1041126.0792302632,1041126.0792302632,0.0,True
2012,1553,1371607.0440490316,1371607.0440490316,0.0,True
2013,1509,1310748.6193951208,1310748.6193951208,0.0,True
2014,1521,919431.761881025,919431.761881025,0.0,True
2015,1390,1230959.5682040951,1230959.5682040951,0.0,True
2016,1422,968390.0990043842,968390.0990043842,0.0,True
2017,1397,1070100.2842287126,1070100.2842287123,-2.3283064365386963e-10,True
2018,1733,943517.4105857598,943517.4105857598,0.0,True
2019,1595,697974.9116856114,697974.9116856114,0.0,True
