functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,9,9,32439.960181065304,32439.960181065304,0.0,1.0,2047.4542222454768,66419333.4421973,3.5405091820996764,2019.6617948313453,65517748.20354772,901585.2386495769,1.0137609314021077,0.013760931402107573
Jellyfish,4,4,1391.1674149021,1391.1674149021,0.0,1.0,1136.4832702730473,1581038.49318524,3.347215881364094,1131.874479522358,1574626.8936707787,6411.599514461355,1.0040718214201934,0.004071821420193453
Large bathydemersals (>=90 cm),2,2,11.260100452,11.260100452,0.0,1.0,3007.185023803659,33861.20544577921,3.6706506980434352,2982.61134937989,33584.50340329282,276.70204248638765,1.0082389797212026,0.008238979721202551
Large bathypelagics (>=90 cm),1,1,10.901996807,10.901996807,0.0,1.0,22153.389612394185,241516.18281854838,4.34,22153.389612394185,241516.18281854838,0.0,1.0,0.0
Large benthopelagics (>=90 cm),10,10,12792.292512708698,12792.292512708698,0.0,1.0,3255.3165353894215,41642961.34215891,2.6281367607736374,131.29698784192573,1679589.4745114716,39963371.86764744,24.79353554788813,23.793535547888126
Large demersals (>=90 cm),14,14,29039.2386792929,29039.2386792929,0.0,1.0,8143.4001072462515,236478139.3753033,3.986509227552068,7683.128333116484,223112197.46900737,13365941.906295925,1.0599068184434541,0.0599068184434542
Large pelagics (>=90 cm),31,31,24928.092757163,24928.092757163,0.0,1.0,26340.194271033513,656610806.0300169,4.3806574245623775,25022.8466515613,623771842.3783857,32838963.651631236,1.0526457935748097,0.05264579357480972
Large rays (>=90 cm),7,7,3484.9321812237995,3484.9321812237995,0.0,1.0,1530.3171414629678,5333051.45376271,3.4184697903790666,1401.2052017272829,4883105.099997594,449946.3537651161,1.0921434916003216,0.09214349160032165
Large reef assoc. fish (>=90 cm),26,26,16556.7907055644,16556.7907055644,0.0,1.0,6470.687099812497,107133812.032791,3.7851445408324302,4202.972901157883,69587742.66562988,37546069.367161125,1.5395500404082734,0.5395500404082733
Large sharks (>=90 cm),27,27,8627.445655075198,8627.445655075198,0.0,1.0,14992.47807740812,129346789.84774484,4.174993932455778,13513.328744989794,116585509.36656499,12761280.481179848,1.109458547211525,0.10945854721152504
"Lobsters, crabs",21,21,49996.9489793575,49996.9489793575,0.0,1.0,7009.924649632762,350474845.0568297,3.9044725864610355,6009.05192147092,300434262.33209175,50040582.72473794,1.1665608387548836,0.16656083875488362
Medium bathydemersals (30 - 89 cm),3,3,49.2032225372,49.2032225372,0.0,1.0,9385.717153306252,461807.5297653428,3.942727996963339,6738.719716314819,331566.72581765533,130240.8039476875,1.392804204422229,0.3928042044222292
Medium benthopelagics (30 - 89 cm),12,12,20945.236180438496,20945.236180438496,0.0,1.0,1303.826811484574,27308960.50493246,3.027603966506247,434.4837916028316,9100365.631693728,18208594.87323873,3.0008640982318213,2.0008640982318213
Medium demersals (30 - 89 cm),33,33,364107.47405114747,364107.47405114747,0.0,1.0,2566.228320626189,934382911.6617199,3.427953755440533,1441.5863582264435,524892367.52042294,409490544.141297,1.7801419290505576,0.7801419290505576
Medium pelagics (30 - 89 cm),19,19,174280.20743844478,174280.20743844478,0.0,1.0,3960.0446210921414,690157398.0294359,2.510154524963431,92.20539551045812,16069575.456506485,674087822.5729294,42.94807911368902,41.94807911368902
Medium reef assoc. fish (30 - 89 cm),66,66,73891.01690089628,73891.01690089628,0.0,1.0,9408.271902993349,695186778.1923091,3.95915492333414,7078.63170693715,523047295.09251326,172139483.09979588,1.3291088295740998,0.32910882957409987
Other demersal invertebrates,45,45,96781.75823547189,96781.75823547189,0.0,1.0,57.343851343691064,5549838.757035948,2.1345278277135655,29.92641779876707,2896331.332253997,2653507.424781951,1.9161615576339899,0.9161615576339899
Shrimps,14,14,141753.4705708743,141753.4705708743,0.0,1.0,280.6377602261293,39781376.4852907,2.833538302065758,242.93401573843164,34436739.850642085,5344636.634648614,1.155201585801362,0.15520158580136212
Small benthopelagics (<30 cm),4,4,2209.0179212141,2209.0179212141,0.0,1.0,1164.7995801677494,2573063.1472132183,3.148026664296793,623.2282366674633,1376722.3438050891,1196340.8034081291,1.8689775456840427,0.8689775456840426
Small demersals (<30 cm),5,5,671.1049766717,671.1049766717,0.0,1.0,13320.71107324133,8939595.494058078,3.8751328870935824,5503.43862618671,3693385.050841165,5246210.443216913,2.420434200875453,1.4204342008754527
Small pelagics (<30 cm),9,9,492587.18340061203,492587.18340061203,0.0,1.0,841.7972654250176,414658543.9700468,3.1675854190951394,660.8359309602578,325519309.9216347,89139234.04841214,1.2738370085322173,0.27383700853221726
Small reef assoc. fish (<30 cm),52,52,2251.6567992402,2251.6567992402,0.0,1.0,1865.2787978456245,4199967.687647687,3.3012322257398483,986.2162465966841,2220620.5171705736,1979347.1704771137,1.8913486816734988,0.8913486816734987
Small to medium flatfishes (<90 cm),2,2,462.7281089285,462.7281089285,0.0,1.0,3635.5405988268067,1682266.8262279145,3.7279074645430508,3540.7024930348034,1638382.56888042,43884.2573474946,1.026785110010956,0.02678511001095591
Small to medium rays (<90 cm),2,2,6.7364556287,6.7364556287,0.0,1.0,2140.544607768086,14419.683771482754,3.5599122349267054,2140.536333263791,14419.628030651726,0.05574083102874283,1.0000038656219778,3.8656219779216806e-06
