unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_061,"Pacific, Northwest",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,72655.3063072491,72032.706635308,622.5996719411,72032.706635308,622.5996719411,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,29009.008489223597,2107658397.4541302
HS_061,"Pacific, Northwest",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,25382.1194237364,24519.7565405098,862.3628832265999,24519.7565405098,862.3628832265999,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,1141.3543275066227,28969991.845571443
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,10949.2645311531,10842.4639836515,106.8005475016,10842.4639836515,106.8005475016,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,27321.987305427916,299155666.5239371
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,10034.4824575577,9961.3322853683,73.1501721894,9961.3322853683,73.1501721894,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,19651.648417852637,197194121.31103382
HS_061,"Pacific, Northwest",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,5089.5104894907,2380.333117275,2709.1773722157,2380.333117275,2709.1773722157,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,22827.086550132422,116178696.44141103
HS_061,"Pacific, Northwest",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,3151.350691433,2775.2160249073,376.1346665257,2775.2160249073,376.1346665257,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,39141.35758252625,123348144.28132041
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,2649.9175952201,2612.0326109804,37.8849842397,2612.0326109804,37.8849842397,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,34721.19667768202,92008310.00328726
HS_061,"Pacific, Northwest",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,1273.5882444248,0.0,1273.5882444248,0.0,1273.5882444248,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,925.4402624666747,1178629.8391949583
HS_061,"Pacific, Northwest",High Seas,2019,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,384.2379263961,97.1261636707,287.1117627254,97.1261636707,287.1117627254,isurus,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Isurus,35777.08763999664,13746913.967283847
HS_061,"Pacific, Northwest",High Seas,2019,Kajikia audax,Striped marlin,Large pelagics (>=90 cm),Tuna & billfishes,343.3841316011,343.3841316011,0.0,343.3841316011,0.0,kajikia audax,4.58,exact_2020_supplement,2020 supplement MeanTL,high,Kajikia audax,45466.06667430095,15612325.822272545
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus orientalis,Pacific bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,320.0870595899,318.0411603784,2.0458992115,318.0411603784,2.0458992115,thunnus orientalis,4.05,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus orientalis,9292.690797132333,2974470.072932212
HS_061,"Pacific, Northwest",High Seas,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,299.99400429310003,0.0,299.99400429310003,0.0,299.99400429310003,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,17432.42421569787,5229622.745003208
HS_061,"Pacific, Northwest",High Seas,2019,Coryphaena hippurus,Common dolphinfish,Large pelagics (>=90 cm),Perch-likes,105.3560259306,0.0,105.3560259306,0.0,105.3560259306,coryphaena hippurus,4.37,exact_2020_supplement,2020 supplement MeanTL,high,Coryphaena hippurus,24236.56596112542,2553468.271869027
HS_061,"Pacific, Northwest",High Seas,2019,Carcharhinus longimanus,Oceanic whitetip shark,Large sharks (>=90 cm),Sharks & rays,98.8679461356,1.4429922052,97.4249539304,1.4429922052,97.4249539304,carcharhinus longimanus,4.16,exact_2020_supplement,2020 supplement MeanTL,high,Carcharhinus longimanus,12919.77011769987,1277351.1360810853
HS_061,"Pacific, Northwest",High Seas,2019,Istiophoridae,Billfishes,Large pelagics (>=90 cm),Tuna & billfishes,72.6318530955,0.0,72.6318530955,0.0,72.6318530955,istiophoridae,4.48,exact_sea_around_us,Sea Around Us exploited organisms,high,Istiophoridae,33696.468277717824,2447436.9337843773
HS_061,"Pacific, Northwest",High Seas,2019,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,54.164554739900005,0.0,54.164554739900005,0.0,54.164554739900005,elasmobranchii,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Elasmobranchii,9292.690797132333,503334.4593622392
HS_061,"Pacific, Northwest",High Seas,2019,Alopias,Thresher sharks,Large sharks (>=90 cm),Sharks & rays,52.9959798476,25.2921639849,27.703815862699997,25.2921639849,27.703815862699997,alopias,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Alopias,35777.08763999664,1896041.8155750807
HS_061,"Pacific, Northwest",High Seas,2019,Carcharhinus falciformis,Silky shark,Large sharks (>=90 cm),Sharks & rays,49.912305248900005,0.4640219217,49.4482833272,0.4640219217,49.4482833272,carcharhinus falciformis,4.51,exact_2020_supplement,2020 supplement MeanTL,high,Carcharhinus falciformis,36865.088835568684,1840021.5669887199
HS_061,"Pacific, Northwest",High Seas,2019,Sphyrna,Hammerhead sharks,Large sharks (>=90 cm),Sharks & rays,13.0788354761,13.0788354761,0.0,13.0788354761,0.0,sphyrna,4.2,exact_sea_around_us,Sea Around Us exploited organisms,high,Sphyrna,14564.51362420865,190486.87748044188
HS_061,"Pacific, Northwest",High Seas,2019,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,11.3610936201,0.0,11.3610936201,0.0,11.3610936201,acanthocybium solandri,4.26,exact_2020_supplement,2020 supplement MeanTL,high,Acanthocybium solandri,17432.42421569787,198051.40353984182
HS_061,"Pacific, Northwest",High Seas,2019,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,4.0678810274,4.0678810274,0.0,4.0678810274,0.0,istiompax indica,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Istiompax indica,35777.08763999664,145536.93602636937
