commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,26655.7076681612,26655.7076681612,0.0,1.0,1131.038127371771,30148621.6847664,3.346655456376563,1129.9757887352496,30120304.296626695,28317.388139706105,1.0009401428305915,0.0009401428305914391
Perch-likes,3,3,416.71112384380007,416.71112384380007,0.0,1.0,19152.69826923009,7981142.420412077,4.287811023486644,18947.01337228872,7895431.23584994,85711.18456213642,1.0108557952063413,0.010855795206341208
Sharks & rays,7,7,5742.7680373349,5742.7680373349,0.0,1.0,23618.026251871186,135632846.26418245,4.356368871775674,23266.795821409265,133615811.37438634,2017034.889796108,1.015095779975803,0.01509577997580282
Tuna & billfishes,9,9,100180.4925079269,100180.4925079269,0.0,1.0,28354.266766196655,2840544409.3387246,4.418864628473072,28057.271375474214,2810791264.8235664,29753144.515158176,1.010585326946014,0.01058532694601418
