commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,7,7,258004.0042212866,258004.0042212866,0.0,1.0,1076.2124049924385,277667109.8806701,3.3128601795390216,1021.1756943971965,263467418.16792956,14199691.71274051,1.0538954372858729,0.05389543728587295
Cod-likes,1,1,2.1549629116,2.1549629116,0.0,1.0,982.5824208926318,2117.4286746137627,3.3,982.5824208926318,2117.4286746137627,0.0,1.0,0.0
Crustaceans,35,35,547722.4458869903,547722.4458869903,0.0,1.0,791.9966980934514,433794368.6141654,3.0305021773551633,438.272518048942,240051695.55081663,193742673.0633488,1.8070872926716544,0.8070872926716544
Flatfishes,7,7,34269.309511656895,34269.309511656895,0.0,1.0,4853.184673186277,166315287.68264994,3.563407256877345,2163.065807543985,74126771.6528069,92188516.02984305,2.243660205001687,1.2436602050016867
Herring-likes,19,19,756166.3966125282,756166.3966125282,0.0,1.0,1252.9874432717588,947466999.9795505,2.637161880334741,134.89526762068607,102003268.43681684,845463731.5427337,9.288594517600513,8.288594517600515
Molluscs,13,13,57095.1260846875,57095.1260846875,0.0,1.0,42.453808427435405,2423905.5449395934,2.157431732703246,32.05187218260995,1830005.683516403,593899.8614231905,1.3245344354789088,0.3245344354789088
Other fishes & inverts,45,45,2316823.122490286,2316823.122490286,0.0,1.0,3350.5102356227044,7762539586.031057,3.450262169495891,1541.219800039573,3570733669.571538,4191805916.4595194,2.1739340719193168,1.1739340719193168
Perch-likes,108,108,2451760.3852236946,2451760.3852236946,0.0,1.0,5803.66897825264,14229205689.8315,3.616569628417665,2536.504121423271,6218900321.862208,8010305367.969291,2.28805816999663,1.2880581699966303
Scorpionfishes,3,3,17467.2757215736,17467.2757215736,0.0,1.0,5850.07617156182,102184893.48087801,3.8923769708596736,5795.2102644647875,101226535.5538999,958357.9269781113,1.009467457537039,0.009467457537038954
Sharks & rays,29,29,107071.935155713,107071.935155713,0.0,1.0,10121.515311279585,1083730231.086884,4.005815942263769,8140.605374823412,871630370.821341,212099860.26554298,1.243336931990656,0.24333693199065606
Tuna & billfishes,21,21,151343.629504538,151343.629504538,0.0,1.0,29159.901625889786,4413165348.057439,4.423139571559678,28418.89987598864,4301019453.758185,112145894.29925346,1.0260742587902647,0.02607425879026461
