commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,37374.459049266,37374.459049266,0.0,1.0,128.82495516931337,4814763.0114990305,3.11,128.82495516931337,4814763.0114990305,0.0,1.0,0.0
Cod-likes,6,6,9148.525733494002,9148.525733494002,0.0,1.0,2371.438315481548,21695164.45457661,4.348065754216404,2228.772570320541,20389983.21368304,1305181.2408935726,1.0640109031584541,0.06401090315845424
Crustaceans,11,11,12697.5916607305,12697.5916607305,0.0,1.0,272.35789180194035,3458289.2956784577,3.3406833730059913,219.12068303048923,2782304.9575415114,675984.3381369463,1.2429583918558866,0.24295839185588655
Flatfishes,7,7,3328.20837952,3328.20837952,0.0,1.0,418.6316593958918,1393293.3967337697,3.393702201085204,247.57238534414148,823972.4874401261,569320.9092936435,1.6909465036416198,0.6909465036416197
Herring-likes,3,3,28863.7538201061,28863.7538201061,0.0,1.0,115.82398927564074,3343115.1129147033,3.062489996023823,115.47553845854004,3333057.514311494,10057.59860320948,1.0030175292685541,0.0030175292685542116
Molluscs,8,8,19883.155885279,19883.155885279,0.0,1.0,32.37693178088109,643755.5816863024,2.2310330575029913,17.02288077739992,338468.592113562,305286.98957274045,1.901965490110561,0.9019654901105608
Other fishes & inverts,28,28,25906.292602037705,25906.292602037705,0.0,1.0,698.4831837753039,18095109.7364859,3.6971870504876962,497.9515063467897,12900077.42504537,5195032.311440529,1.402713265995941,0.402713265995941
Perch-likes,55,55,64287.73016486559,64287.73016486559,0.0,1.0,519.356207994903,33388231.759024136,3.4175935402195026,261.57337754973963,16815958.714230172,16572273.044793963,1.985508666286746,0.9855086662867462
"Salmon, smelts, etc",1,1,18.964896661,18.964896661,0.0,1.0,223.872113856834,4245.711504574483,3.35,223.872113856834,4245.711504574483,0.0,1.0,0.0
Scorpionfishes,11,11,4207.384685032202,4207.384685032202,0.0,1.0,993.4945153535658,4180013.608562082,3.9708939007278796,935.1771800190851,3934650.145003901,245363.4635581812,1.0623596646501687,0.062359664650168775
Sharks & rays,17,17,3020.8227425258,3020.8227425258,0.0,1.0,1605.5874637496934,4850195.125609392,4.1144582694823315,1301.542246890754,3931728.4197657197,918466.7058436726,1.233603801632464,0.23360380163246408
Tuna & billfishes,11,11,25740.705051943503,25740.705051943503,0.0,1.0,2736.0932252230828,70428968.7050882,4.429375420812637,2687.6667640312826,69182437.45084068,1246531.2542475164,1.0180180303004396,0.018018030300439622
