commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,0.025778694100000003,3.11,128.82495516931337,3.3209391117559433
Cod-likes,0.0064377956,3.91,812.8305161640995,5.232836720506969
Crustaceans,2.4522370103999998,3.334338235084082,215.94255475625965,529.5423248936285
Flatfishes,0.4894375341,3.5769889450679133,377.5625799771355,184.79329811244324
Herring-likes,89.9167324417,2.7701224854433866,58.90097522114386,5296.183229514794
Molluscs,67.8534848466,2.1000348331610432,12.590263896147535,854.2932804919418
Other fishes & inverts,4488.0837308462005,3.3743188813719414,236.76575154767096,1062624.5175426756
Perch-likes,3512.6578363686003,3.8772742106736824,753.8313776687991,2647951.6960688448
Scorpionfishes,225.7627062192,3.7799785254377385,602.5297920429412,136028.7564293062
Sharks & rays,340.1028704277,4.3160214298824044,2070.243500630533,704095.7570487342
Tuna & billfishes,2802.9972486813,4.437861139457499,2740.6977260194903,7682168.185499727
