commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,21164.582657384897,21164.582657384897,0.0,1.0,952.9739501819864,20169295.93896125,3.2889265057360446,950.5217126127816,20117395.354232267,51900.5847289823,1.0025798859054615,0.0025798859054615903
Perch-likes,5,5,2839.6174870202,2839.6174870202,0.0,1.0,19141.424277122765,54354323.10379079,4.287574396565617,18933.587145082394,53764145.149196826,590177.9545939639,1.0109771661570404,0.010977166157040264
Sharks & rays,14,14,14724.0785045723,14724.0785045723,0.0,1.0,22299.52843389796,328340007.2756558,4.3350642171340255,21828.233153476926,321400618.567902,6939388.7077537775,1.021591086970132,0.021591086970131946
Tuna & billfishes,16,16,196591.17662370868,196591.17662370868,0.0,1.0,29697.655265867335,5838296991.6821375,4.43595929010175,29531.54036151674,5805640267.18112,32656724.50101757,1.0056249996551843,0.005624999655184246
