unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_034,"Atlantic, Eastern Central",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,84175.5393125807,84175.5393125807,0.0,84175.5393125807,0.0,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,29009.008489223597,2441848934.5036283
HS_034,"Atlantic, Eastern Central",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,62687.1189795386,62687.1189795386,0.0,62687.1189795386,0.0,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,27321.987305427916,1712736668.972803
HS_034,"Atlantic, Eastern Central",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,37213.8638194415,37213.8638194415,0.0,37213.8638194415,0.0,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,34721.19667768202,1292109884.8113034
HS_034,"Atlantic, Eastern Central",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,18465.6431074972,0.0006835387,18465.6424239585,0.0006835387,18465.6424239585,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,925.4402624666747,17088849.604018148
HS_034,"Atlantic, Eastern Central",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,13206.8734412996,13206.8734412996,0.0,13206.8734412996,0.0,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,22827.086550132422,301474443.1011912
HS_034,"Atlantic, Eastern Central",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,3595.7918465105004,3595.7918465105004,0.0,3595.7918465105004,0.0,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,39141.35758252625,140744174.45659986
HS_034,"Atlantic, Eastern Central",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,2698.9395498876997,2698.9395498876997,0.0,2698.9395498876997,0.0,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,1141.3543275066227,3080446.334943102
HS_034,"Atlantic, Eastern Central",High Seas,2019,Thunnus thynnus,Atlantic bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,2385.4906443172003,2385.4906443172003,0.0,2385.4906443172003,0.0,thunnus thynnus,4.45,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus thynnus,30800.19634445362,73473580.22282694
HS_034,"Atlantic, Eastern Central",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,2097.1534823313,2097.1534823313,0.0,2097.1534823313,0.0,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,19651.648417852637,41212522.91305004
HS_034,"Atlantic, Eastern Central",High Seas,2019,Auxis thazard,Frigate tuna,Medium pelagics (30 - 89 cm),Tuna & billfishes,1877.2877188333,1877.2877188333,0.0,1877.2877188333,0.0,auxis thazard,4.37,exact_2020_supplement,2020 supplement MeanTL,high,Auxis thazard,24236.56596112542,45499007.62551395
