functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,9,9,1169.0399272542,1169.0399272542,0.0,1.0,5492.248594097159,6420657.896905325,3.835308145475214,4884.509338086689,5710186.441269323,710471.4556360021,1.12442176152099,0.12442176152098997
Jellyfish,1,1,30.7034823489,30.7034823489,0.0,1.0,1586.8423749532276,48721.58684986298,3.46,1586.8423749532276,48721.58684986298,0.0,1.0,0.0
Large bathydemersals (>=90 cm),2,2,5.5230256219000005,5.5230256219000005,0.0,1.0,28076.91359919404,155069.51319222123,4.418398214664455,28018.095703307954,154744.66044621615,324.85274600508274,1.0020992824247916,0.0020992824247915826
Large bathypelagics (>=90 cm),1,1,7.8385879282,7.8385879282,0.0,1.0,15463.812886046735,121214.45701250953,4.22,15463.812886046735,121214.45701250953,0.0,1.0,0.0
Large benthopelagics (>=90 cm),13,13,164.52039656460002,164.52039656460002,0.0,1.0,6378.994244330648,1049474.6627605793,3.020696543376535,425.58549240495677,70017.49398260405,979457.1687779753,14.988749283447973,13.988749283447975
Large demersals (>=90 cm),9,9,954.3515556002001,954.3515556002001,0.0,1.0,6093.180979668979,5815036.746500641,3.7258144860992846,3518.571730005144,3357954.4040212967,2457082.3424793445,1.7317199839095139,0.7317199839095139
Large pelagics (>=90 cm),29,29,1395.9154884426,1395.9154884426,0.0,1.0,31185.52122158879,43532352.08837119,4.4357752418816485,29515.26236318382,41200811.87821523,2331540.2101559564,1.0565896666562715,0.056589666656271624
Large rays (>=90 cm),7,7,94.75077883479999,94.75077883479999,0.0,1.0,6072.798171319818,575402.3564391019,3.675800358232835,3028.980855926918,286998.2951747746,288404.06126432726,2.004898168780747,1.004898168780747
Large reef assoc. fish (>=90 cm),27,27,182.9703339305,182.9703339305,0.0,1.0,11415.326179671129,2088666.0430200053,4.032021054101467,8805.425335240005,1611131.6139889485,477534.4290310568,1.2963969081636633,0.2963969081636632
Large sharks (>=90 cm),44,44,950.1249363610999,950.1249363610999,0.0,1.0,21468.448662883504,20397708.41959373,4.267857017335509,17847.60727834765,16957456.729537964,3440251.690055765,1.2028754514857902,0.20287545148579017
"Lobsters, crabs",15,15,1374.4729315467,1374.4729315467,0.0,1.0,530.4271847767532,729057.807632167,2.8770219020005445,276.73353895731776,380362.75854795746,348695.04908420955,1.9167434015237452,0.9167434015237452
Medium bathydemersals (30 - 89 cm),8,8,196.84173396789998,196.84173396789998,0.0,1.0,18761.47631481885,3693041.5296066287,4.179905671488791,13713.637394182042,2699416.1636778265,993625.3659288022,1.3680889887593453,0.3680889887593452
Medium bathypelagics (30 - 89 cm),2,2,10.482047701299999,10.482047701299999,0.0,1.0,1261.8098144569058,13226.350665105787,3.3810305632647193,1252.541671031939,13129.201543622796,97.14912148299118,1.0073994691269081,0.0073994691269081096
Medium benthopelagics (30 - 89 cm),11,11,1527.1477897294003,1527.1477897294003,0.0,1.0,5600.504081175567,8552797.428937754,3.7651304537769703,3958.381628191838,6045033.75439863,2507763.6745391237,1.4148469266551846,0.4148469266551846
Medium demersals (30 - 89 cm),33,33,8469.307433331802,8469.307433331802,0.0,1.0,3079.9569340825583,26085102.15616724,3.536774760388249,1997.1930933065182,16914842.31093983,9170259.84522741,1.542142792504572,0.5421427925045721
Medium pelagics (30 - 89 cm),25,25,19072.816912316903,19072.816912316903,0.0,1.0,554.0304645961908,10566921.615089018,2.8740904205456346,274.3139233943787,5231939.23740031,5334982.377688708,2.0196950185414613,1.0196950185414613
Medium reef assoc. fish (30 - 89 cm),97,97,3487.284210871601,3487.284210871601,0.0,1.0,9134.440345571657,31854389.59226057,3.713511598496761,3391.2513778878247,11826257.385204772,20028132.2070558,2.6935308910249134,1.6935308910249134
Other demersal invertebrates,19,19,1474.9221260101,1474.9221260101,0.0,1.0,24.618353130883843,36310.153738670604,2.022981835898717,21.42545499850328,31600.877637126185,4709.276101544419,1.1490235858516709,0.14902358585167086
Shrimps,10,10,2862.6740231665,2862.6740231665,0.0,1.0,551.4298741397365,1578563.9762977962,2.9775521180635103,373.9853788692696,1070598.2291331396,507965.74716465664,1.474469070975351,0.47446907097535096
Small benthopelagics (<30 cm),5,5,100.29667428789999,100.29667428789999,0.0,1.0,799.1505664496922,80152.14407019556,3.22975601558692,796.1216955733028,79848.35839444622,303.7856757493428,1.003804532514603,0.003804532514602984
