commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,6907.352790027099,6907.352790027099,0.0,1.0,32.71654395825055,225984.71119006615,2.51159132602985,32.478153198195436,224338.0621084828,1646.6490815833677,1.007340034348639,0.007340034348638977
Cod-likes,12,12,740821.9266295667,740821.9266295667,0.0,1.0,1499.2304428207526,1110662785.1121683,4.149539932221344,1411.0419720461523,1045330832.2864138,65331952.82575452,1.0624988288950172,0.062498828895017226
Crustaceans,14,14,285498.3665785909,285498.3665785909,0.0,1.0,16.93505634604565,4834930.924712433,2.205056379427213,16.034535349975965,4577833.651264812,257097.27344762068,1.0561613402829932,0.05616134028299328
Flatfishes,2,2,0.084540174,0.084540174,0.0,1.0,321.2013445351274,27.154417556033618,3.4901731731472427,309.1527920878317,26.135830835691113,1.0185867203425047,1.0389728081248337,0.038972808124833815
Herring-likes,6,6,5940.7491715112,5940.7491715112,0.0,1.0,157.47848902985805,935540.2032349649,3.0874175272960374,122.29748535601935,726538.6848066751,209001.5184282898,1.2876674329927842,0.28766743299278424
Molluscs,11,11,23703.8202913302,23703.8202913302,0.0,1.0,10.000081017993296,237040.12334925545,2.000002667625962,10.000061424546384,237039.658909711,0.4644395444483962,1.000001959332656,1.9593326559135085e-06
Other fishes & inverts,25,25,358321.8367739405,358321.8367739405,0.0,1.0,547.6422013573826,196232159.48530152,3.6717817147724596,469.6579896263004,168288713.49845225,27943445.98684928,1.166044682414821,0.16604468241482084
Perch-likes,69,69,117294.30590042162,117294.30590042162,0.0,1.0,442.2856302950328,51877586.015186355,3.389554770571526,245.21936900231697,28762835.680466134,23114750.33472022,1.80363252745689,0.8036325274568902
Scorpionfishes,1,1,1.0462100000000001e-05,1.0462100000000001e-05,0.0,1.0,602.5595860743575,0.006304038645468537,3.78,602.5595860743575,0.006304038645468537,0.0,1.0,0.0
Sharks & rays,43,43,51017.43725857529,51017.43725857529,0.0,1.0,503.00996705453474,25662279.43464275,3.6586109052506486,455.62852460954423,23244999.667484652,2417279.7671580985,1.1039913874698573,0.10399138746985721
Tuna & billfishes,9,9,385.05859208460004,385.05859208460004,0.0,1.0,2569.4399043969497,989384.9120330787,4.405772115639851,2545.4942223954117,980164.421435061,9220.490598017699,1.0094070855831698,0.009407085583169768
