functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,5,5,268132.43554690445,268132.43554690445,0.0,1.0,626.5934456574545,168010026.68186018,3.7771755783755268,598.6535722939468,160518440.3880308,7491586.2938293815,1.0466711879066326,0.04667118790663256
Large bathydemersals (>=90 cm),5,5,8812.2845096176,8812.2845096176,0.0,1.0,1497.8348314085997,13199346.682787694,4.138979817841758,1377.1454698915,12135797.691814916,1063548.9909727778,1.087637336908648,0.0876373369086481
Large bathypelagics (>=90 cm),2,2,111.70175488439999,111.70175488439999,0.0,1.0,2187.761623792568,244376.81264637434,4.339999999964333,2187.761623769881,244376.81264384018,2.5341578293591738e-06,1.00000000001037,1.0369878393710404e-11
Large benthopelagics (>=90 cm),9,9,56397.7267513365,56397.7267513365,0.0,1.0,920.4136556814083,51909237.851318784,3.9485210944384233,888.2211177162243,50093651.89172631,1815585.9595924765,1.0362438331211454,0.036243833121145375
Large demersals (>=90 cm),5,5,1022.1082134011001,1022.1082134011001,0.0,1.0,763.119071125625,779990.2704005197,3.8810341173960365,760.38600915583,777196.785313458,2793.4850870617665,1.003594308597063,0.003594308597062843
Large pelagics (>=90 cm),11,11,5935.954651133299,5935.954651133299,0.0,1.0,3336.7441302968946,19806761.839877587,4.522139846892052,3327.66690035424,19752879.81458008,53882.025297507644,1.0027278060618652,0.0027278060618652687
Large rays (>=90 cm),10,10,43216.571585102996,43216.571585102996,0.0,1.0,409.6177812834235,17702276.167366132,3.611818612796608,409.0897638301645,17679457.063299183,22819.104066949338,1.0012907129435733,0.0012907129435733385
Large reef assoc. fish (>=90 cm),1,1,0.00030940359999999997,0.00030940359999999997,0.0,1.0,831.7637711026708,0.2573507051287423,3.92,831.7637711026708,0.2573507051287423,0.0,1.0,0.0
Large sharks (>=90 cm),26,26,4337.1856435953,4337.1856435953,0.0,1.0,1373.187923748631,5955770.948840999,4.12441133062097,1331.7151198899392,5775895.699345437,179875.24949556217,1.0311423991807793,0.031142399180779327
"Lobsters, crabs",8,8,3132.4864857304,3132.4864857304,0.0,1.0,112.52388453599129,352479.54763088067,2.635052228802838,43.157097497748985,135189.02467504796,217290.5229558327,2.607308903057264,1.6073089030572638
Medium bathydemersals (30 - 89 cm),2,2,1672.9610970957,1672.9610970957,0.0,1.0,1862.2345620258427,3115445.9759362843,4.270026407230731,1862.2003641195909,3115388.764169523,57.21176676126197,1.0000183642463565,1.836424635642963e-05
Medium benthopelagics (30 - 89 cm),17,17,688220.2750522562,688220.2750522562,0.0,1.0,1533.303416498506,1055250499.041166,4.160328891440915,1446.534817636503,995534590.0664593,59715908.97470665,1.0599837610571825,0.059983761057182526
Medium demersals (30 - 89 cm),27,27,185519.60716435403,185519.60716435403,0.0,1.0,249.33955337478687,46257375.992625944,3.297844920109977,198.538583997072,36832800.110103905,9424575.88252204,1.2558745426453937,0.25587454264539355
Medium pelagics (30 - 89 cm),12,12,3196.074051204399,3196.074051204399,0.0,1.0,287.3622287631562,918430.962646186,3.418189460946705,261.93254396042687,837155.8069178759,81275.15572831011,1.0970848616908455,0.09708486169084547
Medium reef assoc. fish (30 - 89 cm),14,14,270.7946149653,270.7946149653,0.0,1.0,34.22420260394257,9267.729766629047,2.5305803990611033,33.92972963702581,9187.988072935132,79.7416936939153,1.0086789069664563,0.008678906966456429
Other demersal invertebrates,11,11,23703.8202913302,23703.8202913302,0.0,1.0,10.000081017993296,237040.12334925545,2.000002667625962,10.000061424546384,237039.658909711,0.4644395444483962,1.000001959332656,1.9593326559135085e-06
Shrimps,6,6,282365.88009286043,282365.88009286043,0.0,1.0,15.874621167427978,4482451.3770815525,2.200286128196271,15.859377188531385,4478146.997564299,4304.379517253488,1.000961196566257,0.0009611965662571318
Small benthopelagics (<30 cm),2,2,612.5453061119,612.5453061119,0.0,1.0,1689.8373778322737,1035101.9538836005,4.028031054814844,1066.6723923566865,653385.1670972392,381716.78678636136,1.5842140379191572,0.5842140379191573
Small demersals (<30 cm),4,4,0.4739487329,0.4739487329,0.0,1.0,368.21273920323534,174.51396118301156,3.5412829895277484,347.7626923980412,164.8216874119441,9.692273771067448,1.058804602253848,0.05880460225384806
Small pelagics (<30 cm),9,9,9766.286896612399,9766.286896612399,0.0,1.0,39.667468638975805,387403.8791906127,2.5815175267373656,38.15201909043947,372603.56412226503,14800.31506834767,1.0397213459383097,0.039721345938309754
Small to medium flatfishes (<90 cm),2,2,0.084540174,0.084540174,0.0,1.0,321.2013445351274,27.154417556033618,3.4901731731472427,309.1527920878317,26.135830835691113,1.0185867203425047,1.0389728081248337,0.038972808124833815
Small to medium rays (<90 cm),6,6,403.47464129570005,403.47464129570005,0.0,1.0,2016.6676812940002,813674.2693227279,4.183806243568228,1526.8847008930502,616059.2569927156,197615.01233001228,1.3207727342571998,0.3207727342571997
Small to medium sharks (<90 cm),1,1,3060.2053885812998,3060.2053885812998,0.0,1.0,389.04514499428046,1190558.0491128901,3.59,389.04514499428046,1190558.0491128901,0.0,1.0,0.0
