unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
LME_040,1950,exact_2020_supplement,2020 supplement MeanTL,high,31,1057.9449348765
LME_040,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,81,3220.7045061037
LME_040,1951,exact_2020_supplement,2020 supplement MeanTL,high,32,1202.8508533441
LME_040,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,81,3917.1690046641
LME_040,1952,exact_2020_supplement,2020 supplement MeanTL,high,32,1285.3824054128
LME_040,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,81,4595.9117984503
LME_040,1953,exact_2020_supplement,2020 supplement MeanTL,high,41,2824.8031184027
LME_040,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,85,5149.9141736622
LME_040,1954,exact_2020_supplement,2020 supplement MeanTL,high,41,9193.7269666571
LME_040,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,85,6150.9650817794
LME_040,1955,exact_2020_supplement,2020 supplement MeanTL,high,40,2575.8782442221
LME_040,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,85,5665.525018433
LME_040,1956,exact_2020_supplement,2020 supplement MeanTL,high,41,3354.0997890272997
LME_040,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,85,6505.3063299864
LME_040,1957,exact_2020_supplement,2020 supplement MeanTL,high,41,6775.2112304342
LME_040,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,85,6984.1191978039
LME_040,1958,exact_2020_supplement,2020 supplement MeanTL,high,42,5974.0046738444
LME_040,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,85,7201.9516844597
LME_040,1959,exact_2020_supplement,2020 supplement MeanTL,high,42,3426.87628678
LME_040,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,85,7425.9818746921
LME_040,1960,exact_2020_supplement,2020 supplement MeanTL,high,41,2778.1771538229
LME_040,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,85,7426.1878186664
LME_040,1961,exact_2020_supplement,2020 supplement MeanTL,high,42,3652.5290778643
LME_040,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,85,16040.998684235501
LME_040,1962,exact_2020_supplement,2020 supplement MeanTL,high,42,6869.4094761043
LME_040,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,85,17099.9028274232
LME_040,1963,exact_2020_supplement,2020 supplement MeanTL,high,41,5210.6071033381
LME_040,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,85,17869.0097870978
LME_040,1964,exact_2020_supplement,2020 supplement MeanTL,high,42,4421.8682836632
LME_040,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,86,18671.4621287704
LME_040,1965,exact_2020_supplement,2020 supplement MeanTL,high,42,7457.3056915035995
LME_040,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,86,20115.1238093179
LME_040,1966,exact_2020_supplement,2020 supplement MeanTL,high,45,6949.7098698554
LME_040,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,86,22303.939686658
LME_040,1967,exact_2020_supplement,2020 supplement MeanTL,high,45,4004.1496129464003
LME_040,1967,exact_sea_around_us,Sea Around Us exploited organisms,high,87,23856.3039819695
LME_040,1968,exact_2020_supplement,2020 supplement MeanTL,high,48,3815.5461247368
LME_040,1968,exact_sea_around_us,Sea Around Us exploited organisms,high,96,26811.326249407
LME_040,1969,exact_2020_supplement,2020 supplement MeanTL,high,49,4721.0723833872
LME_040,1969,exact_sea_around_us,Sea Around Us exploited organisms,high,97,31076.3081197584
LME_040,1970,exact_2020_supplement,2020 supplement MeanTL,high,49,8144.3178503424
LME_040,1970,exact_sea_around_us,Sea Around Us exploited organisms,high,107,37388.3545483128
LME_040,1971,exact_2020_supplement,2020 supplement MeanTL,high,49,6145.674125776301
LME_040,1971,exact_sea_around_us,Sea Around Us exploited organisms,high,109,48973.7276105879
LME_040,1972,exact_2020_supplement,2020 supplement MeanTL,high,50,4209.8776812005
LME_040,1972,exact_sea_around_us,Sea Around Us exploited organisms,high,110,49183.2977354494
LME_040,1973,exact_2020_supplement,2020 supplement MeanTL,high,50,6875.1426833127
LME_040,1973,exact_sea_around_us,Sea Around Us exploited organisms,high,111,52132.6820907918
LME_040,1974,exact_2020_supplement,2020 supplement MeanTL,high,50,6289.9846363853
LME_040,1974,exact_sea_around_us,Sea Around Us exploited organisms,high,112,56018.2045272836
LME_040,1975,exact_2020_supplement,2020 supplement MeanTL,high,51,5293.4839326480005
LME_040,1975,exact_sea_around_us,Sea Around Us exploited organisms,high,117,31899.505726372998
LME_040,1976,exact_2020_supplement,2020 supplement MeanTL,high,50,5656.151893219
LME_040,1976,exact_sea_around_us,Sea Around Us exploited organisms,high,114,38210.4863627777
LME_040,1977,exact_2020_supplement,2020 supplement MeanTL,high,50,6526.5781451031
LME_040,1977,exact_sea_around_us,Sea Around Us exploited organisms,high,115,45069.5484726627
LME_040,1978,exact_2020_supplement,2020 supplement MeanTL,high,51,6790.9133120009
LME_040,1978,exact_sea_around_us,Sea Around Us exploited organisms,high,115,42289.6921105614
LME_040,1979,exact_2020_supplement,2020 supplement MeanTL,high,47,8454.7883836977
LME_040,1979,exact_sea_around_us,Sea Around Us exploited organisms,high,106,41521.3981406068
LME_040,1980,exact_2020_supplement,2020 supplement MeanTL,high,47,8583.9327352123
LME_040,1980,exact_sea_around_us,Sea Around Us exploited organisms,high,106,23729.9644639416
LME_040,1981,exact_2020_supplement,2020 supplement MeanTL,high,47,8959.7820764732
LME_040,1981,exact_sea_around_us,Sea Around Us exploited organisms,high,108,46055.247031046
LME_040,1982,exact_2020_supplement,2020 supplement MeanTL,high,47,9437.4144510466
LME_040,1982,exact_sea_around_us,Sea Around Us exploited organisms,high,106,43472.656221401
LME_040,1983,exact_2020_supplement,2020 supplement MeanTL,high,50,8448.723219305899
LME_040,1983,exact_sea_around_us,Sea Around Us exploited organisms,high,111,41872.9954872265
LME_040,1984,exact_2020_supplement,2020 supplement MeanTL,high,50,7297.2136052709
LME_040,1984,exact_sea_around_us,Sea Around Us exploited organisms,high,111,42073.5993257008
LME_040,1985,exact_2020_supplement,2020 supplement MeanTL,high,53,7755.9631733408005
LME_040,1985,exact_sea_around_us,Sea Around Us exploited organisms,high,111,43585.3269815528
LME_040,1986,exact_2020_supplement,2020 supplement MeanTL,high,52,6030.185802939501
LME_040,1986,exact_sea_around_us,Sea Around Us exploited organisms,high,112,40661.8493230418
LME_040,1987,exact_2020_supplement,2020 supplement MeanTL,high,52,7410.4489218365
LME_040,1987,exact_sea_around_us,Sea Around Us exploited organisms,high,112,42288.1428067042
LME_040,1988,exact_2020_supplement,2020 supplement MeanTL,high,62,12631.5851837809
LME_040,1988,exact_sea_around_us,Sea Around Us exploited organisms,high,115,43999.2412142736
LME_040,1989,exact_2020_supplement,2020 supplement MeanTL,high,60,8060.1148465578
LME_040,1989,exact_sea_around_us,Sea Around Us exploited organisms,high,113,43246.427478624
LME_040,1990,exact_2020_supplement,2020 supplement MeanTL,high,70,8668.7771781217
LME_040,1990,exact_sea_around_us,Sea Around Us exploited organisms,high,124,37291.6544017827
LME_040,1991,exact_2020_supplement,2020 supplement MeanTL,high,71,6514.9494447059
LME_040,1991,exact_sea_around_us,Sea Around Us exploited organisms,high,122,40646.611909677
LME_040,1992,exact_2020_supplement,2020 supplement MeanTL,high,75,6618.5215346459
LME_040,1992,exact_sea_around_us,Sea Around Us exploited organisms,high,126,33826.1200124338
LME_040,1993,exact_2020_supplement,2020 supplement MeanTL,high,76,11650.4441117529
LME_040,1993,exact_sea_around_us,Sea Around Us exploited organisms,high,128,64919.4440537168
LME_040,1994,exact_2020_supplement,2020 supplement MeanTL,high,82,12097.8106227144
LME_040,1994,exact_sea_around_us,Sea Around Us exploited organisms,high,134,64380.7063224066
LME_040,1995,exact_2020_supplement,2020 supplement MeanTL,high,86,9691.7586986541
LME_040,1995,exact_sea_around_us,Sea Around Us exploited organisms,high,132,84721.9543426337
LME_040,1996,exact_2020_supplement,2020 supplement MeanTL,high,99,10279.2366675038
LME_040,1996,exact_sea_around_us,Sea Around Us exploited organisms,high,142,57320.2108970613
LME_040,1997,exact_2020_supplement,2020 supplement MeanTL,high,111,12655.759027464
LME_040,1997,exact_sea_around_us,Sea Around Us exploited organisms,high,146,40680.5347496217
LME_040,1998,exact_2020_supplement,2020 supplement MeanTL,high,114,9850.5090382586
LME_040,1998,exact_sea_around_us,Sea Around Us exploited organisms,high,146,42923.8175332794
LME_040,1999,exact_2020_supplement,2020 supplement MeanTL,high,120,9673.370246169701
LME_040,1999,exact_sea_around_us,Sea Around Us exploited organisms,high,145,42065.2384961691
LME_040,2000,exact_2020_supplement,2020 supplement MeanTL,high,125,10326.4081195151
LME_040,2000,exact_sea_around_us,Sea Around Us exploited organisms,high,150,37127.9674115179
LME_040,2001,exact_2020_supplement,2020 supplement MeanTL,high,126,12646.10674578
LME_040,2001,exact_sea_around_us,Sea Around Us exploited organisms,high,148,71678.746024774
LME_040,2002,exact_2020_supplement,2020 supplement MeanTL,high,138,10943.3879250937
LME_040,2002,exact_sea_around_us,Sea Around Us exploited organisms,high,148,39537.0822649884
LME_040,2003,exact_2020_supplement,2020 supplement MeanTL,high,139,11909.0927505107
