year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,508,4278.6494409802,4278.6494409802,0.0,True
1951,544,5120.0198580082,5120.0198580082,0.0,True
1952,562,5881.2942038631,5881.2942038631,0.0,True
1953,612,7974.7172920649,7974.7172920649,0.0,True
1954,614,15344.6920484365,15344.6920484365,0.0,True
1955,628,8241.4032626551,8241.4032626551,0.0,True
1956,627,9859.4061190137,9859.4061190137,0.0,True
1957,626,13759.3304282381,13759.3304282381,0.0,True
1958,638,13175.9563583041,13175.9563583041,0.0,True
1959,639,10852.8581614721,10852.8581614721,0.0,True
1960,676,10204.3649724893,10204.3649724893,0.0,True
1961,685,19693.5277620998,19693.5277620998,0.0,True
1962,690,23969.3123035275,23969.312303527502,3.637978807091713e-12,True
1963,693,23079.6168904359,23079.6168904359,0.0,True
1964,720,23093.3304124336,23093.3304124336,0.0,True
1965,737,27572.4295008215,27572.4295008215,0.0,True
1966,751,29253.6495565134,29253.6495565134,0.0,True
1967,754,27860.4535949159,27860.4535949159,0.0,True
1968,837,30626.8723741438,30626.8723741438,0.0,True
1969,872,35797.3805031456,35797.3805031456,0.0,True
1970,971,45532.6723986552,45532.6723986552,0.0,True
1971,981,55119.4017363642,55119.4017363642,0.0,True
1972,984,53393.1754166499,53393.1754166499,0.0,True
1973,1002,59007.8247741045,59007.8247741045,0.0,True
1974,999,62308.1891636689,62308.189163668896,-7.275957614183426e-12,True
1975,1083,37192.989659021,37192.989659021,0.0,True
1976,1041,43866.6382559967,43866.6382559967,0.0,True
1977,1008,51596.126617765796,51596.126617765796,0.0,True
1978,1058,49080.6054225623,49080.6054225623,0.0,True
1979,901,49976.1865243045,49976.1865243045,0.0,True
1980,1002,32313.8971991539,32313.8971991539,0.0,True
1981,1004,55015.0291075192,55015.0291075192,0.0,True
1982,993,52910.0706724476,52910.0706724476,0.0,True
1983,1123,50321.7187065324,50321.7187065324,0.0,True
1984,1113,49370.8129309717,49370.8129309717,0.0,True
1985,1200,51341.2901548936,51341.2901548936,0.0,True
1986,1163,46692.0351259813,46692.0351259813,0.0,True
1987,1072,49698.5917285407,49698.5917285407,0.0,True
1988,1325,56630.8263980545,56630.8263980545,0.0,True
1989,1434,51306.5423251818,51306.5423251818,0.0,True
1990,2136,45960.4315799044,45960.4315799044,0.0,True
1991,2127,47161.5613543829,47161.5613543829,0.0,True
1992,2088,40444.6415470797,40444.6415470797,0.0,True
1993,1909,76569.8881654697,76569.8881654697,0.0,True
1994,2184,76478.516945121,76478.516945121,0.0,True
1995,2076,94413.7130412878,94413.7130412878,0.0,True
1996,2284,67599.4475645651,67599.4475645651,0.0,True
1997,2554,53336.2937770857,53336.2937770857,0.0,True
1998,2630,52774.326571538,52774.326571538,0.0,True
1999,2641,51738.6087423388,51738.6087423388,0.0,True
2000,2607,47454.375531033,47454.375531033,0.0,True
2001,2694,84324.852770554,84324.852770554,0.0,True
2002,2716,50480.4701900821,50480.470190082095,-7.275957614183426e-12,True
2003,2978,39289.9533080327,39289.9533080327,0.0,True
2004,3064,36052.1118679288,36052.1118679288,0.0,True
2005,3105,32755.0323600326,32755.0323600326,0.0,True
2006,3169,34357.5011161613,34357.5011161613,0.0,True
2007,3208,33620.301169757404,33620.301169757404,0.0,True
2008,3113,35319.1278994256,35319.1278994256,0.0,True
2009,3258,36180.5419518024,36180.5419518024,0.0,True
2010,2784,34257.4564582821,34257.4564582821,0.0,True
2011,2886,29833.8222109891,29833.8222109891,0.0,True
2012,2796,27467.0039799765,27467.0039799765,0.0,True
2013,2715,27495.6889706743,27495.6889706743,0.0,True
2014,2626,28643.093663777,28643.093663777,0.0,True
2015,2685,27332.852494077,27332.852494077,0.0,True
2016,2848,25865.0190094968,25865.0190094968,0.0,True
2017,2951,28325.1378583337,28325.1378583337,0.0,True
2018,2930,25525.2347868477,25525.2347868477,0.0,True
2019,3146,22842.5316976432,22842.5316976432,0.0,True
