commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,149629.0587463644,4.081914828956371,1207.5769896422073,180688608.32393172
Crustaceans,1779.6654990480001,3.4134358204738224,259.08115259926404,461077.7887345003
Flatfishes,9487.985060291101,4.356112613140154,2270.453507192784,21542028.95633067
Herring-likes,5060.165295037599,3.3800000000000003,239.88329190194924,1213849.1085416174
Molluscs,46.41804919729999,2.5794089801205695,37.967235851311735,1762.3650216316803
Other fishes & inverts,44212.8240257056,3.279005806182865,190.11036960461826,8405316.316790838
Perch-likes,5588.196772855699,3.694949327878268,495.39238659850315,2768350.136087038
"Salmon, smelts, etc",1.2174987506000001,3.1523481610117385,142.01955941556372,172.9086361492113
Scorpionfishes,4084.377305324899,3.718239438802443,522.684280167765,2134839.8117673006
Sharks & rays,1.5415751947,3.637792142590448,434.3023132637712,669.5096731282586
