functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,165339.39911687688,3.899314363382791,793.0751889996837,131126575.20371129
Jellyfish,237933.36303136402,3.5140963389689115,326.66028675394466,77723380.59615579
Large benthopelagics (>=90 cm),201774.4386818392,4.2190678869408105,1656.028806139605,334144282.7997751
Large demersals (>=90 cm),74153.8866803906,4.2925399013307555,1961.2813622955912,145436635.88802937
Large flatfishes (>=90 cm),3592.9103292158,4.25,1778.2794100389228,6389198.460560625
Large pelagics (>=90 cm),61768.275526439094,4.4429727329619055,2773.145988115143,171292445.46893537
Large rays (>=90 cm),0.0111412561,3.8400000000000003,691.8309709189369,7.707866024919529
Large reef assoc. fish (>=90 cm),8316.522449336002,3.677840289108083,476.2558125134754,3960792.1563950763
Large sharks (>=90 cm),58.2490803358,4.051135042600309,1124.9547209715129,65527.577916007125
"Lobsters, crabs",245206.4949684215,3.1294270450649737,134.7184399636856,33033836.471109066
Medium benthopelagics (30 - 89 cm),177015.58747701978,3.491401557708791,310.0284561945731,54879869.30787585
Medium demersals (30 - 89 cm),363425.6133832902,3.368763854696356,233.75658540952992,84953130.43484187
Medium pelagics (30 - 89 cm),462894.2454829762,3.5247666075318325,334.7854750762171,154970269.88406524
Medium reef assoc. fish (30 - 89 cm),54092.5482146484,3.334360275418728,215.95351406415307,11681475.871637952
Other demersal invertebrates,79159.5984173224,2.2132504548033594,16.339939899410847,1293463.080600546
Shrimps,238928.71941462738,2.794904990923026,62.3598398129805,14899556.66941673
Small bathydemersals (<30 cm),9917.3769116907,3.5100000000000002,323.5936569296284,3209200.2620034586
Small benthopelagics (<30 cm),1639.4354315983999,3.6200005166547675,416.86987939577654,683431.2506475878
Small demersals (<30 cm),28937.592907115097,3.3529967932966183,225.42225675711165,6523177.498240473
Small pelagics (<30 cm),200691.32088429795,3.144760758018654,139.55993484416675,28008467.666402385
Small reef assoc. fish (<30 cm),1064.356947855,3.11,128.82495516931337,137115.73609156758
Small to medium flatfishes (<90 cm),43068.0224213903,3.2554894761259368,180.08994943085577,7756117.979955141
