commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,4058512.043144968,2.7000067499909353,50.11950233545542,203410603.8248782
Cod-likes,71555.4852102522,4.387089065984055,2438.3108207735,174474513.87385607
Crustaceans,4500.559184173299,2.7196262971823937,52.435606683085375,235989.55123525872
Flatfishes,1748.5969056653003,3.5743754648709123,375.2973215086218,656243.7350944513
Herring-likes,5104.9651181068,2.3510207965383607,22.43989376434739,114554.87492101571
Molluscs,107366.2491612024,2.0670158059597834,11.668520833649543,1252805.315168298
Other fishes & inverts,991866.708425136,3.9602423766852723,912.5199682261441,905098177.2566752
Perch-likes,572662.2490210724,3.4802782317082332,302.1887078946234,173052065.09170693
Scorpionfishes,661.6979294042,3.5370561836608405,344.39448138971835,227885.11523380992
Sharks & rays,25605.3096010619,4.2180579642367055,1652.182296298989,42304639.214129
Tuna & billfishes,169169.28513222976,4.46852162800162,2941.1801617961423,497557345.41614926
