functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,5,5,26.551646836799996,26.551646836799996,0.0,1.0,9077.370469603775,241019.13491571674,4.022435646432423,8556.17061309248,227180.42039423803,13838.714521478716,1.0609150845722695,0.06091508457226936
Jellyfish,3,3,2620.5628722214,2620.5628722214,0.0,1.0,1164.697986102158,3052164.2997303517,3.3542817357551336,1156.0887005177397,3029603.125571474,22561.174158877693,1.0074469074739358,0.007446907473935874
Large bathydemersals (>=90 cm),3,3,11.834365251000001,11.834365251000001,0.0,1.0,41686.62878130184,493334.7910807751,4.528609495753174,38978.65030716149,461287.5847259525,32047.206354822614,1.0694733771641862,0.06947337716418625
Large bathypelagics (>=90 cm),1,1,6.0252607273,6.0252607273,0.0,1.0,22153.389612394185,133479.94840813446,4.34,22153.389612394185,133479.94840813446,0.0,1.0,0.0
Large benthopelagics (>=90 cm),8,8,1252.1202815591,1252.1202815591,0.0,1.0,6045.871719345758,7570158.5994974105,2.699123318920969,162.40911666305334,203355.74888390707,7366802.850613504,37.226184364323565,36.226184364323565
Large demersals (>=90 cm),9,9,4971.268331687601,4971.268331687601,0.0,1.0,9669.686402795876,48070605.79156934,4.021949544341666,8543.719913782841,42473124.24219736,5597481.54937198,1.1317887875978485,0.13178878759784857
Large pelagics (>=90 cm),24,24,16751.9163155047,16751.9163155047,0.0,1.0,29422.074188117673,492876124.6279181,4.42091845849817,28230.432206641126,472913837.8761808,19962286.751737297,1.0422112553132012,0.042211255313201176
Large rays (>=90 cm),6,6,121.58843417170002,121.58843417170002,0.0,1.0,2848.0703512679106,346292.4144215089,3.609359713686656,2482.3056568615116,301819.65795334446,44472.75646816444,1.1473487736674828,0.14734877366748286
Large reef assoc. fish (>=90 cm),13,13,1329.0887395217997,1329.0887395217997,0.0,1.0,24814.96551215267,32981291.23382392,4.200518969498025,14587.174592275751,19387649.4920322,13593641.741791721,1.7011495512840966,0.7011495512840966
Large sharks (>=90 cm),22,22,1094.3045552505998,1094.3045552505998,0.0,1.0,21177.507677623347,23174643.12047778,4.292318934299441,19204.61869876023,21015701.723904166,2158941.3965736143,1.1027299218906377,0.10272992189063766
"Lobsters, crabs",11,11,13890.3964873802,13890.3964873802,0.0,1.0,7573.171822644572,105194359.28358887,3.95152067756734,6918.579478392512,96101812.08432409,9092547.19926478,1.0946136914805162,0.09461369148051617
Medium bathydemersals (30 - 89 cm),3,3,12.6000007764,12.6000007764,0.0,1.0,4483.160102295801,56487.8207696526,3.6166606269667216,2537.1956851969135,31968.667603359838,24519.153166292763,1.7669745098702785,0.7669745098702785
Medium benthopelagics (30 - 89 cm),12,12,2563.2686812825,2563.2686812825,0.0,1.0,3212.6129920211315,8234790.267529032,3.525872460635581,1933.0177256891682,4954843.796622971,3279946.470906061,1.6619676836516108,0.6619676836516108
Medium demersals (30 - 89 cm),32,32,36683.613978719695,36683.613978719695,0.0,1.0,2406.5891104415696,88282385.93282896,3.414044906824188,1382.7537172615964,50724403.59166412,37557982.34116484,1.7404322117517612,0.7404322117517611
Medium pelagics (30 - 89 cm),18,18,2538.9393308454996,2538.9393308454996,0.0,1.0,26840.721253966094,68146962.85995525,4.109915122374676,11119.694563447032,28232229.87412455,39914732.9858307,2.413800226329746,1.413800226329746
Medium reef assoc. fish (30 - 89 cm),48,48,4955.269112202101,4955.269112202101,0.0,1.0,8581.340111099287,42522849.59383124,3.8222826319025724,4697.581897839353,23277782.48040307,19245067.11342817,1.8267568927422562,0.8267568927422563
Other demersal invertebrates,23,23,6189.757676640102,6189.757676640102,0.0,1.0,256.7203610082879,1589036.8253008681,2.625448084192466,130.2436965954644,806176.9208357601,782859.9044651081,1.9710770480175996,0.9710770480175998
Shrimps,9,9,16603.2723072148,16603.2723072148,0.0,1.0,505.7215824890323,8396633.145700995,3.0355488658390666,444.9488945175113,7387607.658468435,1009025.4872325603,1.1365835239065398,0.13658352390653986
Small benthopelagics (<30 cm),5,5,143.24254142169997,143.24254142169997,0.0,1.0,7993.345798622221,1144987.1666571149,3.412352338297839,1375.7602343556832,197067.39235602162,947919.7743010933,5.810129991412191,4.810129991412191
Small demersals (<30 cm),1,1,3.1560096309,3.1560096309,0.0,1.0,34721.19667768202,109580.43111113753,4.49,34721.19667768202,109580.43111113753,0.0,1.0,0.0
Small pelagics (<30 cm),6,6,773.9682329659998,773.9682329659998,0.0,1.0,23538.395844611958,18217970.63870855,4.013512835730921,8330.490848111096,6447535.281451979,11770435.357256573,2.825571298712751,1.8255712987127513
Small reef assoc. fish (<30 cm),14,14,53.9488271063,53.9488271063,0.0,1.0,20566.826696006556,1109556.177548093,4.242455203741149,16539.846688518966,892305.3293636183,217250.84818447474,1.243471422881017,0.24347142288101709
Small to medium flatfishes (<90 cm),5,5,2975.3840267695996,2975.3840267695996,0.0,1.0,13618.221870842846,40519439.827510215,4.162072344773832,13000.227997401196,38680670.72783046,1838769.0996797532,1.0475371565456535,0.04753715654565349
Small to medium rays (<90 cm),2,2,27.492019123200002,27.492019123200002,0.0,1.0,2141.089497909469,58862.87342100982,3.5599984648646643,2141.0893519049946,58862.869407052014,0.004013957805000246,1.0000000681916774,6.819167746041542e-08
