system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,238,Falkland Isl. (UK),547204.8415589053,547969.2774803247,100.1396983110094,common mask,1,89054031.54381987,88112607.6186022,88112607.6186022,89054031.54381987,89054031.54381987,89054031.54381987,89054031.54381987,89054031.54381987,,,Antoine-Morel,Antoine-Morel,445.8726048004011
EEZ,eez,239,South Georgia & Sandwich Isl. (UK),1271031.1796546066,1271175.7241638734,100.01137222371729,common mask,1,117091805.59928538,105413913.93131407,105413913.93131407,117091805.59928538,117091805.59928538,117091805.59928538,117091805.59928538,117091805.59928538,,,Antoine-Morel,Antoine-Morel,252.39307463918965
EEZ,eez,242,Fiji,1283570.2210105273,1284288.0089016333,100.05592120161069,common mask,1,147061599.92091313,147273809.3300629,147273809.3300629,147061599.92091313,147061599.92091313,147061599.92091313,147061599.92091313,147061599.92091313,,,Antoine-Morel,Antoine-Morel,313.89672831207264
EEZ,eez,258,French Polynesia,4783734.151111429,4784053.175842097,100.0066689477423,common mask,1,499937580.5127686,500006873.0526503,500006873.0526503,499937580.5127686,499937580.5127686,499937580.5127686,499937580.5127686,499937580.5127686,,,Antoine-Morel,Antoine-Morel,286.32276755735234
EEZ,eez,312,Guadeloupe  (France),90716.10044060712,90842.10469425889,100.13889954819462,common mask,1,15252291.867255025,15286480.744280443,15286480.744280443,15252291.867255025,15252291.867255025,15252291.867255025,15252291.867255025,15252291.867255025,,,Antoine-Morel,Antoine-Morel,460.6359929849129
EEZ,eez,316,Guam (USA),208440.39017232062,208474.5321452287,100.01637972989776,common mask,1,19188781.616987947,19191498.439816196,19191498.439816196,19188781.616987947,19188781.616987947,19188781.616987947,19188781.616987947,19188781.616987947,,,Antoine-Morel,Antoine-Morel,252.2160143081768
EEZ,eez,334,Heard & McDonald Isl. (Australia),414273.6063290094,414288.8597111039,100.0036819584597,common mask,1,26013449.141056813,25397150.994666256,25397150.994666256,26013449.141056813,26013449.141056813,26013449.141056813,26013449.141056813,26013449.141056813,,,Antoine-Morel,Antoine-Morel,172.03539541335633
EEZ,eez,393,Japan (Daito Islands),794362.6127079978,794384.2465375795,100.00272341991372,common mask,1,86618427.01380156,86621140.84581251,86621140.84581251,86618427.01380156,86618427.01380156,86618427.01380156,86618427.01380156,86618427.01380156,,,Antoine-Morel,Antoine-Morel,298.7436155044169
EEZ,eez,396,Johnston Atoll (USA),441315.5805130994,441315.51882354834,99.99998602144275,common mask,1,42774758.25160289,42774902.69735871,42774902.69735871,42774758.25160289,42774758.25160289,42774758.25160289,42774758.25160289,42774758.25160289,,,Antoine-Morel,Antoine-Morel,265.5494699763124
EEZ,eez,462,Maldives,927677.1542446273,927677.0350944144,99.99998715606907,common mask,1,180728059.1738416,180728434.10176063,180728434.10176063,180728059.1738416,180728059.1738416,180728059.1738416,180728059.1738416,180728059.1738416,,,Antoine-Morel,Antoine-Morel,533.7475061598819
EEZ,eez,474,Martinique (France),47510.12471645912,47579.20311659477,100.14539721911468,common mask,1,9732247.199844388,9748455.726851469,9748455.726851469,9732247.199844388,9732247.199844388,9732247.199844388,9732247.199844388,9732247.199844388,,,Antoine-Morel,Antoine-Morel,561.2212368964919
EEZ,eez,480,Mauritius,2191851.726822586,2191993.833728325,100.00648341783344,common mask,1,313791137.0966067,313818370.1110582,313818370.1110582,313791137.0966067,313791137.0966067,313791137.0966067,313791137.0966067,313791137.0966067,,,Antoine-Morel,Antoine-Morel,392.2262327098287
EEZ,eez,488,Hawaii Northwest Islands (USA),1578387.4005096853,1578387.1792432424,99.999985981487,common mask,1,170794256.4170853,170793890.11277115,170793890.11277115,170794256.4170853,170794256.4170853,170794256.4170853,170794256.4170853,170794256.4170853,,,Antoine-Morel,Antoine-Morel,296.460469390942
EEZ,eez,520,Nauru,308943.5051900903,308958.10982651234,100.00472728384857,common mask,1,40885797.73845543,40887687.097374134,40887687.097374134,40885797.73845543,40885797.73845543,40885797.73845543,40885797.73845543,40885797.73845543,,,Antoine-Morel,Antoine-Morel,362.5772425480315
EEZ,eez,540,New Caledonia (France),1366908.3379088638,1367585.9802790766,100.04957482161895,common mask,1,172945050.9834146,173159489.33305046,173159489.33305046,172945050.9834146,172945050.9834146,172945050.9834146,172945050.9834146,172945050.9834146,,,Antoine-Morel,Antoine-Morel,346.63776959153955
EEZ,eez,548,Vanuatu,813309.0310644727,814387.3241632642,100.13258098184157,common mask,1,95275744.52828816,95420860.1914772,95420860.1914772,95275744.52828816,95275744.52828816,95275744.52828816,95275744.52828816,95275744.52828816,,,Antoine-Morel,Antoine-Morel,320.94742231272585
EEZ,eez,554,New Zealand,3461333.639124696,3463938.7253396953,100.07526249956238,common mask,1,461788076.22486746,461122463.5514686,461122463.5514686,461788076.22486746,461788076.22486746,461788076.22486746,461788076.22486746,461788076.22486746,,,Antoine-Morel,Antoine-Morel,365.515995705897
EEZ,eez,570,Niue (New Zealand),317773.70062973374,317803.561586543,100.00939692515462,common mask,1,31980161.503234778,31982907.329858217,31982907.329858217,31980161.503234778,31980161.503234778,31980161.503234778,31980161.503234778,31980161.503234778,,,Antoine-Morel,Antoine-Morel,275.7209947114862
EEZ,eez,574,Norfolk Isl. (Australia),430042.61130188167,430047.64512147673,100.00117053972392,common mask,1,54740555.15149374,54741567.64425813,54741567.64425813,54740555.15149374,54740555.15149374,54740555.15149374,54740555.15149374,54740555.15149374,,,Antoine-Morel,Antoine-Morel,348.74247286495904
EEZ,eez,580,Northern Marianas (USA),763570.4980662032,763672.3101140138,100.01333368013412,common mask,1,76827166.96757916,76837277.67160484,76837277.67160484,76827166.96757916,76827166.96757916,76827166.96757916,76827166.96757916,76827166.96757916,,,Antoine-Morel,Antoine-Morel,275.6594047116028
EEZ,eez,583,Micronesia (Federated States of),3004644.172975076,3004839.844722747,100.0065123101574,common mask,1,346858960.4128881,346891630.83626515,346891630.83626515,346858960.4128881,346858960.4128881,346858960.4128881,346858960.4128881,346858960.4128881,,,Antoine-Morel,Antoine-Morel,316.27655954288883
EEZ,eez,584,Marshall Isl.,1999833.495537512,1999833.2405409196,99.99998724910884,common mask,1,193949146.10700202,193949959.94171965,193949959.94171965,193949146.10700202,193949146.10700202,193949146.10700202,193949146.10700202,193949146.10700202,,,Antoine-Morel,Antoine-Morel,265.70588239797803
EEZ,eez,585,Palau,617159.5637455372,617192.655962625,100.0053620196513,common mask,1,90466298.31373343,90474740.81320174,90474740.81320174,90466298.31373343,90466298.31373343,90466298.31373343,90466298.31373343,90466298.31373343,,,Antoine-Morel,Antoine-Morel,401.6025784129519
EEZ,eez,598,Papua New Guinea,2400506.192197251,2406190.054660617,100.2367776630546,common mask,1,444326867.8717351,446659920.70388424,446659920.70388424,444326867.87173516,444326867.87173516,444326867.87173516,444326867.87173516,444326867.87173516,,,Antoine-Morel,Antoine-Morel,507.1154944473758
EEZ,eez,612,Pitcairn (UK),837948.9846344747,837957.9340815583,100.0010680181309,common mask,1,52924472.899576135,52925288.81491637,52925288.81491637,52924472.899576135,52924472.899576135,52924472.899576135,52924472.899576135,52924472.899576135,,,Antoine-Morel,Antoine-Morel,173.03983720739288
EEZ,eez,621,Madeira Isl. (Portugal),458701.3836361583,458756.0747070303,100.01192302286915,common mask,1,55421165.94012044,55428052.06308144,55428052.06308144,55421165.94012044,55421165.94012044,55421165.94012044,55421165.94012044,55421165.94012044,,,Antoine-Morel,Antoine-Morel,331.01886371306216
EEZ,eez,622,Azores Isl. (Portugal),956617.5196939092,956912.6924870386,100.03085588409711,common mask,1,150533945.42302188,150582793.14914176,150582793.14914176,150533945.42302188,150533945.42302188,150533945.42302188,150533945.42302188,150533945.42302188,,,Antoine-Morel,Antoine-Morel,431.125041922936
EEZ,eez,626,Timor Leste,77941.48029072814,78141.9722162998,100.25723392065919,common mask,1,19749185.866905417,19811176.06736692,19811176.06736692,19749185.866905417,19749185.866905417,19749185.866905417,19749185.866905417,19749185.866905417,,,Antoine-Morel,Antoine-Morel,694.2049129377835
EEZ,eez,638,Réunion (France),314952.42924940115,315077.0602216074,100.03957136400035,common mask,1,40485231.7720256,40502982.90842863,40502982.90842863,40485231.7720256,40485231.7720256,40485231.7720256,40485231.7720256,40485231.7720256,,,Antoine-Morel,Antoine-Morel,352.17522682829076
EEZ,eez,654,Saint Helena (UK),446333.36187975656,446352.081977001,100.00419419627643,common mask,1,55159240.92015086,55161446.44401204,55161446.44401204,55159240.92015086,55159240.92015086,55159240.92015086,55159240.92015086,55159240.92015086,,,Antoine-Morel,Antoine-Morel,338.58371546316494
EEZ,eez,660,Anguilla (UK),90412.39567325941,90425.67937021986,100.01469234042692,common mask,1,11207025.05206966,11210469.21703238,11210469.21703238,11207025.05206966,11207025.05206966,11207025.05206966,11207025.05206966,11207025.05206966,,,Antoine-Morel,Antoine-Morel,339.60142297091596
EEZ,eez,690,Seychelles,1341247.6156472927,1341342.2597934236,100.0070564260489,common mask,1,268801864.99558586,268824458.61669695,268824458.61669695,268801864.99558586,268801864.99558586,268801864.99558586,268801864.99558586,268801864.99558586,,,Antoine-Morel,Antoine-Morel,549.0734575404407
EEZ,eez,711,Prince Edward Isl. (South Africa),472003.39807942585,472015.3804703747,100.00253862387382,common mask,1,41210513.92532412,40946768.95513643,40946768.95513643,41210513.92532412,41210513.92532412,41210513.92532412,41210513.92532412,41210513.92532412,,,Antoine-Morel,Antoine-Morel,239.20488297973793
EEZ,eez,723,Canary Isl. (Spain),444370.92272252217,444792.4132761932,100.09485106520668,common mask,1,61137273.752605915,61209742.30435286,61209742.30435286,61137273.752605915,61137273.752605915,61137273.752605915,61137273.752605915,61137273.752605915,,,Antoine-Morel,Antoine-Morel,376.9359595310811
EEZ,eez,772,Tokelau (New Zealand),320426.9692318663,320426.9269617339,99.99998680818518,common mask,1,42951649.809626706,42951699.49601616,42951699.49601616,42951649.809626706,42951649.809626706,42951649.809626706,42951649.809626706,42951649.809626706,,,Antoine-Morel,Antoine-Morel,367.24671829334915
EEZ,eez,776,Tonga,666294.9725173794,666451.5623097878,100.02350157195646,common mask,1,73875743.11301108,73900386.72177134,73900386.72177134,73875743.11301108,73875743.11301108,73875743.11301108,73875743.11301108,73875743.11301108,,,Antoine-Morel,Antoine-Morel,303.7683076540864
EEZ,eez,796,Turks & Caicos Isl. (UK),90797.46547904855,90861.63510115948,100.07067336271157,common mask,1,9720319.26189974,9731465.563301377,9731465.563301377,9720319.26189974,9720319.26189974,9720319.26189974,9720319.26189974,9720319.26189974,,,Antoine-Morel,Antoine-Morel,293.30126712163275
EEZ,eez,798,Tuvalu,755048.9446114263,755048.8392712025,99.99998604855689,common mask,1,91292931.33920537,91293553.0754808,91293553.0754808,91292931.33920537,91292931.33920537,91292931.33920537,91292931.33920537,91292931.33920537,,,Antoine-Morel,Antoine-Morel,331.26014133577917
EEZ,eez,842,Hawaii Main Islands (USA),895734.4237853414,896322.597533067,100.06566385438666,common mask,1,98378658.99707182,98460640.5463365,98460640.5463365,98378658.99707182,98378658.99707182,98378658.99707182,98378658.99707182,98378658.99707182,,,Antoine-Morel,Antoine-Morel,300.90455992044025
EEZ,eez,844,Palmyra Atoll & Kingman Reef (USA),352896.2312479594,352896.1877396738,99.9999876710824,common mask,1,46300383.74957985,46300847.700155295,46300847.700155295,46300383.74957985,46300383.74957985,46300383.74957985,46300383.74957985,46300383.74957985,,,Antoine-Morel,Antoine-Morel,359.45514631488015
EEZ,eez,845,Jarvis Isl. (USA),324452.7598786858,324452.71420598053,99.9999859231571,common mask,1,68023979.34426647,68023418.1361243,68023418.1361243,68023979.34426647,68023979.34426647,68023979.34426647,68023979.34426647,68023979.34426647,,,Antoine-Morel,Antoine-Morel,574.4043193416012
EEZ,eez,846,Howland & Baker Isl. (USA),435124.7728929609,435124.7145057955,99.99998658151202,common mask,1,71695135.80721895,71694559.70271888,71694559.70271888,71695135.80721895,71695135.80721895,71695135.80721895,71695135.80721895,71695135.80721895,,,Antoine-Morel,Antoine-Morel,451.42230883080265
EEZ,eez,855,Ascension Isl. (UK),443464.8976272523,443476.6630971624,100.00265307806166,common mask,1,73197352.89418973,73199183.66524161,73199183.66524161,73197352.89418973,73197352.89418973,73197352.89418973,73197352.89418973,73197352.89418973,,,Antoine-Morel,Antoine-Morel,452.2132280001905
EEZ,eez,856,Tristan da Cunha Isl. (UK),812788.9758704035,812788.8652357397,99.99998638826719,common mask,1,102773594.55584538,102772801.56873396,102772801.56873396,102773594.55584538,102773594.55584538,102773594.55584538,102773594.55584538,102773594.55584538,,,Antoine-Morel,Antoine-Morel,346.4263176457238
EEZ,eez,872,Wake Isl. (USA),408603.83248243737,408603.7630892948,99.99998301701133,common mask,1,38917219.7209916,38917226.969375774,38917226.969375774,38917219.7209916,38917219.7209916,38917219.7209916,38917219.7209916,38917219.7209916,,,Antoine-Morel,Antoine-Morel,260.9435137594346
