year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1161,116361.4793409102,116361.4793409102,0.0,True
1951,682,126204.6506005565,126204.6506005565,0.0,True
1952,742,148605.98204782789,148605.98204782789,0.0,True
1953,746,147412.4499597998,147412.4499597998,0.0,True
1954,755,156688.7929675162,156688.7929675162,0.0,True
1955,760,160232.1917467691,160232.1917467691,0.0,True
1956,758,165147.8610473401,165147.8610473401,0.0,True
1957,761,163342.4235948199,163342.4235948199,0.0,True
1958,764,167918.3896079149,167918.3896079149,0.0,True
1959,759,163816.61383471,163816.61383471,0.0,True
1960,768,166563.553613258,166563.553613258,0.0,True
1961,782,205063.4965391293,205063.4965391293,0.0,True
1962,776,235265.5957248215,235265.5957248215,0.0,True
1963,781,223391.2293808097,223391.2293808097,0.0,True
1964,814,234920.0715179301,234920.0715179301,0.0,True
1965,859,278547.5256193579,278547.5256193579,0.0,True
1966,864,297382.926387669,297382.926387669,0.0,True
1967,850,299362.1651089389,299362.1651089389,0.0,True
1968,927,312119.1909113162,312119.1909113162,0.0,True
1969,1002,355201.5964390294,355201.5964390294,0.0,True
1970,2187,603746.5016192594,603746.5016192594,0.0,True
1971,2183,650472.129334922,650472.129334922,0.0,True
1972,2228,798553.220188267,798553.220188267,0.0,True
1973,2241,848278.0653507669,848278.0653507669,0.0,True
1974,2223,864619.1626653523,864619.1626653523,0.0,True
1975,2304,948512.6656321026,948512.6656321026,0.0,True
1976,2240,1208550.0289682278,1208550.0289682278,0.0,True
1977,2393,1491245.2820541617,1491245.2820541617,0.0,True
1978,2406,1495712.7917922868,1495712.7917922868,0.0,True
1979,2500,1463032.8506243129,1463032.8506243129,0.0,True
1980,2366,1286396.1550137978,1286396.1550137978,0.0,True
1981,2372,1338165.511696302,1338165.511696302,0.0,True
1982,2381,2474345.3657175456,2474345.3657175456,0.0,True
1983,2353,2594373.3533754908,2594373.3533754908,0.0,True
1984,2336,2688234.8586851256,2688234.8586851256,0.0,True
1985,2315,2952601.9161768905,2952601.9161768905,0.0,True
1986,2386,2967869.4543766044,2967869.4543766044,0.0,True
1987,2333,3180938.1042254795,3180938.1042254795,0.0,True
1988,2336,3101612.76574729,3101612.76574729,0.0,True
1989,2294,3021394.025102302,3021394.025102302,0.0,True
1990,2323,2555213.0684380247,2555213.0684380247,0.0,True
1991,2440,2078145.6963362752,2078145.6963362752,0.0,True
1992,2483,1977825.7509527572,1977825.7509527572,0.0,True
1993,2424,1746373.58780762,1746373.58780762,0.0,True
1994,2508,1767284.7292156366,1767284.7292156366,0.0,True
1995,2483,1914274.3011846552,1914274.3011846552,0.0,True
1996,2384,1973004.433408155,1973004.4334081549,-2.3283064365386963e-10,True
1997,2418,1915576.899718449,1915576.899718449,0.0,True
1998,2509,2226938.4747210164,2226938.4747210164,0.0,True
1999,2507,2214738.550710985,2214738.550710985,0.0,True
2000,2436,2335108.965229232,2335108.965229232,0.0,True
2001,2445,2445643.3188678785,2445643.3188678785,0.0,True
2002,2432,2433758.6258901586,2433758.6258901586,0.0,True
2003,2479,2676270.051499247,2676270.0514992476,4.656612873077393e-10,True
2004,2525,2792136.90077949,2792136.90077949,0.0,True
2005,2546,2773772.094403037,2773772.094403037,0.0,True
2006,2531,2598607.187395852,2598607.187395852,0.0,True
2007,2632,2482114.655154095,2482114.6551540946,-4.656612873077393e-10,True
2008,2612,2012781.947701701,2012781.947701701,0.0,True
2009,2670,2107542.175686784,2107542.175686784,0.0,True
2010,2686,2374108.8799573095,2374108.8799573095,0.0,True
2011,2828,2594544.5300578433,2594544.5300578433,0.0,True
2012,2822,2711230.371300446,2711230.371300446,0.0,True
2013,2780,2734857.6092422274,2734857.6092422274,0.0,True
2014,2784,2816291.1532175527,2816291.1532175527,0.0,True
2015,2790,2638527.856188483,2638527.856188483,0.0,True
2016,2749,2751189.5223173164,2751189.5223173164,0.0,True
2017,2762,2836324.17400518,2836324.17400518,0.0,True
2018,2768,3043630.164114804,3043630.1641148035,-4.656612873077393e-10,True
2019,2338,3382553.534088444,3382553.534088444,0.0,True
