commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,190832.3330938893,4.075254415014003,1189.1986705362974,226937556.810593
Crustaceans,16098.0022037795,3.6183264235981505,415.2660468474025,6684953.737304287
Flatfishes,13472.3691533404,3.53988181463753,346.6425051483892,4670095.7935978
Herring-likes,1068.491032814,3.3412152558678274,219.38920574393708,234415.39903358245
Molluscs,12.0232923311,2.019537947107746,10.460150835493268,125.76545132253547
Other fishes & inverts,24787.113693249205,3.27078723885127,186.54655741435033,4623950.727713742
Perch-likes,7855.289832462699,3.578149923447253,378.57324999971615,2973802.60156513
"Salmon, smelts, etc",372.7316754823999,3.8659377500446714,734.4085935551151,273737.3455644709
Scorpionfishes,2743.3086283727,3.808645157524055,643.643158757204,1765711.8310116972
Sharks & rays,396.84121454039996,3.8044664697538937,637.4798617086224,252978.2825654959
