unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
EEZ_940,Israel (Red Sea),EEZ,2019,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,23.49408,23.49408,0.0,0.0,23.49408,lethrinidae,3.59,exact_sea_around_us,Sea Around Us exploited organisms,high,Lethrinidae,389.04514499428046,9140.257760107224
EEZ_940,Israel (Red Sea),EEZ,2019,Sparidae,"Porgies, seabreams",Medium benthopelagics (30 - 89 cm),Perch-likes,17.62056,17.62056,0.0,0.0,17.62056,sparidae,3.31,exact_sea_around_us,Sea Around Us exploited organisms,high,Sparidae,204.17379446695296,3597.6565958326128
EEZ_940,Israel (Red Sea),EEZ,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,16.37352,16.37352,0.0,10.0,6.37352,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,3119.9099174785574
EEZ_940,Israel (Red Sea),EEZ,2019,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,15.75,15.75,0.0,15.0,0.75,scombridae,4.26,exact_sea_around_us,Sea Around Us exploited organisms,high,Scombridae,1819.7008586099826,28660.288523107225
EEZ_940,Israel (Red Sea),EEZ,2019,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,15.422039999999999,15.422039999999999,0.0,3.5,11.92204,serranidae,3.98,exact_sea_around_us,Sea Around Us exploited organisms,high,Serranidae,954.992586021436,14727.933861326026
EEZ_940,Israel (Red Sea),EEZ,2019,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,10.5,10.5,0.0,10.0,0.5,carangidae,4.05,exact_sea_around_us,Sea Around Us exploited organisms,high,Carangidae,1122.018454301963,11781.19377017061
EEZ_940,Israel (Red Sea),EEZ,2019,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,5.25,5.25,0.0,5.0,0.25,lutjanidae,4.02,exact_sea_around_us,Sea Around Us exploited organisms,high,Lutjanidae,1047.1285480508984,5497.424877267216
EEZ_940,Israel (Red Sea),EEZ,2019,Cephalopoda,"Squids, cuttlefishes, octopuses",Cephalopods,Other fishes & inverts,2.625,2.625,0.0,2.5,0.125,cephalopoda,3.81,exact_sea_around_us,Sea Around Us exploited organisms,high,Cephalopoda,645.6542290346556,1694.842351215971
EEZ_940,Israel (Red Sea),EEZ,2019,Mullidae,Goatfishes,Medium reef assoc. fish (30 - 89 cm),Perch-likes,2.625,2.625,0.0,2.5,0.125,mullidae,3.46,exact_sea_around_us,Sea Around Us exploited organisms,high,Mullidae,288.40315031266056,757.058269570734
EEZ_940,Israel (Red Sea),EEZ,2019,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,1.575,1.575,0.0,1.5,0.075,sphyraena,4.4,exact_sea_around_us,Sea Around Us exploited organisms,high,Sphyraena,2511.886431509582,3956.221129627592
