taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Seriola dumerili,Piscivores,1.000000,single,medium,2118.212,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Cheilopogon unicolor,Planktivores,1.000000,single,medium,2088.956,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Lates calcarifer,Piscivores,1.000000,single,medium,1967.069,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Hexagrammidae,Benthivores,1.000000,single,medium,1670.994,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Clupanodon thrissa,Planktivores,1.000000,single,medium,1620.758,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Ommastrephes bartramii,Cephalopods,1.000000,single,high,1514.036,0.000000,65.929169,1.821994,1.839433,38.382342,38.382342,37.768225,36.734327,36.734327,37.111337,12.794003,8.242232,37.111337,36.734327,12.794003,12.794003,8.242232,8.242232,12.757448,38.533030
Mola mola,Unresolved,,,unresolved,1457.208,,,,,,,,,,,,,,,,,,,,
Scaridae,Unresolved,,,unresolved,1393.041,,,,,,,,,,,,,,,,,,,,
Aluterus,Planktivores/piscivores,1.000000,single,high,1323.441,0.000000,123.077794,1.992402,1.977810,560.299311,592.272682,209.072257,660.166914,660.166914,670.165526,72.857719,43.071646,670.165526,660.166914,72.857719,72.857719,43.071646,43.071646,75.193746,683.804243
Chionoecetes,Crabs,1.000000,single,high,1217.482,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Prionace glauca,Sharks,1.000000,single,high,1202.528,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Scylla,Crabs,1.000000,single,high,1157.359,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Gadiformes,Planktivores | Piscivores,0.763204 | 0.236796,catch_composition,medium,1107.01,0.000000,149.159910,2.015277,2.018826,99.839743,100.353321,88.602372,106.407092,106.407092,107.634206,25.338665,14.775855,107.634206,106.407092,25.338665,25.338665,14.775855,14.775855,25.711163,106.316924
Encrasicholina punctifer,Planktivores,1.000000,single,medium,1056.162,0.000000,100.997642,1.936770,1.931490,53.479795,53.479795,53.372836,51.741399,51.741399,52.283119,17.749881,11.404035,52.283119,51.741399,17.749881,17.749881,11.404035,11.404035,17.839302,54.129601
Nibea albiflora,Omnivores,1.000000,single,high,1043.592,0.000000,131.221463,2.010770,2.036134,66.044357,68.255823,68.187568,72.544996,72.544996,73.572832,17.500018,10.032554,73.572832,72.544996,17.500018,17.500018,10.032554,10.032554,17.704629,72.854687
Carcharhinus falciformis,Sharks,1.000000,single,high,978.989,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Parupeneus barberinus,Benthivores,1.000000,single,medium,846.724,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Epinephelus malabaricus,Piscivores,1.000000,single,medium,777.019,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Ranina ranina,Crabs,1.000000,single,high,757.647,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Metapenaeus ensis,Shrimps,1.000000,single,high,740.301,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Rachycentron canadum,Piscivores,1.000000,single,medium,574.593,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Sphyraena barracuda,Piscivores,1.000000,single,high,571.132,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Berycidae,Piscivores,1.000000,single,medium,404.981,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Psettodes erumei,Piscivores,1.000000,single,medium,341.495,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Paralithodes,Crabs,1.000000,single,medium,303.146,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Hemitrygon akajei,Benthivores,1.000000,single,medium,288.406,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Chionoecetes opilio,Crabs,1.000000,single,high,231.418,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Sillago sihama,Benthivores,1.000000,single,medium,216.945,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Lethrinus miniatus,Benthivores/piscivores,1.000000,single,medium,201.35,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Istiophorus platypterus,Piscivores,1.000000,single,low,138.777,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Lutjanus bohar,Piscivores,1.000000,single,medium,137.393,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Rhincodon typus,Sharks,1.000000,single,low,134.421,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Sergestidae,Shrimps,1.000000,single,high,129.129,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Lepidocybium flavobrunneum,Benthivores/piscivores,1.000000,single,medium,115.13,0.000000,136.120059,2.021353,2.039787,36.046055,36.076344,35.535199,34.759886,34.759886,35.313702,13.890783,8.319740,35.313702,34.759886,13.890783,13.890783,8.319740,8.319740,14.220855,35.767132
Acetes,Shrimps,1.000000,single,high,105.349,0.000000,20.606299,1.542427,1.561295,15.075177,15.075177,15.060102,13.927162,13.927162,14.183251,7.969433,5.681336,14.183251,13.927162,7.969433,7.969433,5.681336,5.681336,8.136905,14.885026
Zenopsis nebulosa,Piscivores,1.000000,single,medium,78.55,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Carcharhinus longimanus,Sharks,1.000000,single,high,65.963,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Lutjanus,Piscivores,1.000000,single,medium,30.772,0.000000,304.388999,2.268309,2.300314,249.259877,251.428736,202.148704,282.597002,282.597002,286.033173,49.797649,25.643377,286.033173,282.597002,49.797649,49.797649,25.643377,25.643377,51.082514,274.518943
Alopias,Sharks,1.000000,single,high,17.368,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Holothuriidae,Echinoderms,1.000000,single,high,13.483,0.000000,14.362944,1.464712,1.389744,47.528559,47.528559,8.650198,98169.820373,98169.820373,99766.367888,7.082345,4.853520,99766.367888,98169.820373,7.082345,7.082345,4.853520,4.853520,7.237529,1019.755013
Tripneustes gratilla,Echinoderms,1.000000,single,high,11.656,0.000000,14.362944,1.464712,1.389744,47.528559,47.528559,8.650198,98169.820373,98169.820373,99766.367888,7.082345,4.853520,99766.367888,98169.820373,7.082345,7.082345,4.853520,4.853520,7.237529,1019.755013
Chionoecetes japonicus,Crabs,1.000000,single,high,10.477,0.000000,21.002175,1.546636,1.565985,12.039474,12.039474,11.028158,11.032425,11.032425,11.257068,7.495998,5.212079,11.257068,11.032425,7.495998,7.495998,5.212079,5.212079,7.536350,11.035506
Upeneus,Benthivores,1.000000,single,medium,6.831,0.000000,67.814783,1.829368,1.840330,33.988491,35.780255,35.601354,385.228839,385.228839,391.588003,16.669630,9.973880,391.588003,385.228839,16.669630,16.669630,9.973880,9.973880,17.246706,42.474741
Echinozoa,Echinoderms,1.000000,single,high,4.202,0.000000,14.362944,1.464712,1.389744,47.528559,47.528559,8.650198,98169.820373,98169.820373,99766.367888,7.082345,4.853520,99766.367888,98169.820373,7.082345,7.082345,4.853520,4.853520,7.237529,1019.755013
Rhopilema hispidum,Other invertebrates,1.000000,single,high,1.631,0.000000,10.000000,1.390690,1.390690,14.610390,14.610390,9.000000,13.760094,13.760094,13.949770,9.664044,7.828167,13.949770,13.760094,9.664044,9.664044,7.828167,7.828167,9.661211,13.789070
Sphyrna,Sharks,1.000000,single,high,1.181,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Isurus oxyrinchus,Sharks,1.000000,single,high,1.139,0.000000,1154.744061,2.745621,2.742397,0.000000,152.583853,0.000000,0.000000,0.000000,0.000000,205.199674,93.831501,0.000000,0.000000,205.199674,205.199674,93.831501,93.831501,205.695409,0.000000
Pinctada,Mollusks,1.000000,single,high,0.081,0.000000,14.497407,1.466668,1.466497,17.850747,17.850747,5.355224,17.186608,17.186608,17.598965,3.995111,2.967513,17.598965,17.186608,3.995111,3.995111,2.967513,2.967513,3.990277,17.941416
Scombroidei,Piscivores | Planktivores/Benthivores,0.428230 | 0.571770,catch_composition,medium,0.047,0.000000,182.292470,2.062072,2.078316,177.795024,178.723793,151.652043,188.965648,188.965648,191.131567,42.720774,24.808093,191.131567,188.965648,42.720774,42.720774,24.808093,24.808093,43.660821,187.451422
Caranx,Omnivores,1.000000,single,high,0.008,0.000000,131.221463,2.010770,2.036134,66.044357,68.255823,68.187568,72.544996,72.544996,73.572832,17.500018,10.032554,73.572832,72.544996,17.500018,17.500018,10.032554,10.032554,17.704629,72.854687
