commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,21164.582657384897,21164.582657384897,0.0,1.0,194.7958590193647,4122773.05953164,3.2889265057360446,194.50309024215645,4116576.730546914,6196.328984725755,1.0015052140140486,0.0015052140140486418
Perch-likes,5,5,2839.6174870202,2839.6174870202,0.0,1.0,1951.3791572602477,5541170.37876294,4.287574396565617,1938.9847641700326,5505975.043402962,35195.33535997756,1.006392207571327,0.006392207571326933
Sharks & rays,14,14,14724.0785045723,14724.0785045723,0.0,1.0,2191.5718104516695,32268875.385498025,4.3350642171340255,2163.038338644388,31848746.306599617,420129.0788984075,1.0131913851444554,0.013191385144455416
Tuna & billfishes,16,16,196591.17662370868,196591.17662370868,0.0,1.0,2737.752683251629,538218021.3051534,4.43595929010175,2728.7219858645426,536442665.8800934,1775355.4250599742,1.0033094970590144,0.0033094970590143266
