functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,2862.049942117,3.5999880205744197,398.0961894573806,1139371.1759934942
Large benthopelagics (>=90 cm),178.4999999998,4.42,2630.2679918953813,469502.8365527995
Large pelagics (>=90 cm),4019.4494700530004,4.452891439046229,2837.209720112552,11404021.105935618
Large sharks (>=90 cm),2246.6273758701,4.0971798910236865,1250.7770127691508,2810029.8779961998
Medium demersals (30 - 89 cm),2963.8080324195,3.3536585517001156,225.76600688484234,669127.1046525718
Medium pelagics (30 - 89 cm),1900.7785149469998,3.687863620069192,487.3754173245611,926392.7219638536
Medium reef assoc. fish (30 - 89 cm),3214.7570762475,3.821810498813166,663.4535141970374,2132841.8795261974
Other demersal invertebrates,50.570932938300004,2.0117272021911,10.273707625607166,519.5509793622814
Shrimps,779.4642998204,3.31,204.17379446695296,159146.18374585774
Small demersals (<30 cm),5250.8595283544,3.7200000000000006,524.8074602497734,2755690.2532039955
Small pelagics (<30 cm),3926.8817039674996,2.6736188324754906,47.164890714593135,185210.9464167624
Small to medium flatfishes (<90 cm),127.5,4.39,2454.7089156850284,312975.3867498411
