commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,33530.9538191622,33530.9538191622,0.0,1.0,190.71324102680094,6394796.877572412,3.266137914699647,184.560141592737,6188477.584604101,206319.29296831042,1.0333392648107182,0.033339264810718285
Crustaceans,26,26,67008.13643156929,67008.13643156929,0.0,1.0,129.83690147038297,8700128.807579642,2.8492751178418447,70.67651356428708,4735901.463423406,3964227.3441562364,1.8370586623841292,0.8370586623841293
Flatfishes,4,4,1340.2892292950999,1340.2892292950999,0.0,1.0,896.4967703029266,1201564.9653348557,3.9009441942373977,796.0570524902527,1066946.6933570895,134618.27197776618,1.1261715068015228,0.1261715068015227
Herring-likes,12,12,226202.59380444844,226202.59380444844,0.0,1.0,85.54421378087572,19350323.04219633,2.793851916290945,62.208813228873446,14071794.90986766,5278528.1323286705,1.375114060867045,0.37511406086704496
Molluscs,10,10,7502.4002337182,7502.4002337182,0.0,1.0,13.146148371269707,98627.66661310798,2.1096869950131234,12.873214181842794,96580.00508656183,2047.6615265461587,1.0212017127635362,0.0212017127635363
Other fishes & inverts,39,39,537683.6033805659,537683.6033805659,0.0,1.0,220.2652273679294,118433001.15062793,3.0816730101308587,120.6904787764359,64893291.52223976,53539709.62838817,1.8250422866905962,0.8250422866905961
Perch-likes,95,95,734473.3643727307,734473.3643727307,0.0,1.0,724.0680721737193,531808713.0043088,3.575063032464219,375.89195639067043,276082629.8509035,255726083.1534053,1.9262664706269583,0.9262664706269582
Scorpionfishes,2,2,993.3378832231001,993.3378832231001,0.0,1.0,715.3931046321094,710627.0722276613,3.840234022950772,692.2038698654703,687592.3268510045,23034.745376656763,1.033500585269981,0.03350058526998106
Sharks & rays,13,13,10888.7986531216,10888.7986531216,0.0,1.0,1349.8047270327668,14697751.893691558,4.092599935508087,1237.6559541960014,13476586.487077348,1221165.4066142105,1.090613851496088,0.0906138514960878
Tuna & billfishes,16,16,112348.4895149271,112348.4895149271,0.0,1.0,2570.602040464269,288803256.3901501,4.407200496775251,2553.8800570775034,286924566.8149533,1878689.5751968026,1.0065476776563662,0.006547677656366137
