functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,7,7,34890.580125699096,34890.580125699096,0.0,1.0,756.6043305562546,26398364.018723927,3.8716601065717215,744.1493497043954,25963802.511348084,434561.5073758438,1.016737205853646,0.016737205853646
Jellyfish,3,3,6821.9827036682,6821.9827036682,0.0,1.0,288.40315031266056,1967481.3031163902,3.46,288.40315031266056,1967481.3031163902,0.0,1.0,0.0
Large bathypelagics (>=90 cm),1,1,2.5784107425,2.5784107425,0.0,1.0,1659.5869074375596,4279.096710249357,4.22,1659.5869074375596,4279.096710249357,0.0,1.0,0.0
Large benthopelagics (>=90 cm),7,7,14031.934626760301,14031.934626760301,0.0,1.0,2162.872140815874,30349280.485969443,4.263164206305808,1833.007349596494,25720639.299909167,4628641.186060276,1.1799582480081132,0.17995824800811316
Large demersals (>=90 cm),6,6,20397.0330612941,20397.0330612941,0.0,1.0,1597.9785363779483,32594021.03773937,4.093085786074465,1239.0413098626464,25272766.561577544,7321254.476161826,1.2896894749660057,0.2896894749660058
Large pelagics (>=90 cm),25,25,102017.71785340001,102017.71785340001,0.0,1.0,2709.2723506542907,276393782.25706726,4.4250707721017974,2661.158683656476,271485335.75239176,4908446.504675508,1.0180799691853422,0.01807996918534214
Large rays (>=90 cm),3,3,3510.3992690825,3510.3992690825,0.0,1.0,706.7969045334648,2481139.3370640483,3.848868772138108,706.1041632478883,2478707.5385614973,2431.798502550926,1.000981075203395,0.000981075203394994
Large reef assoc. fish (>=90 cm),4,4,17785.9410805327,17785.9410805327,0.0,1.0,1559.295914027004,27733545.253999677,4.179255999082419,1510.9705479148247,26874033.13963328,859512.1143663973,1.0319829967426366,0.03198299674263653
Large sharks (>=90 cm),10,10,7378.3993840391,7378.3993840391,0.0,1.0,1655.7266584205781,12216612.556627512,4.208559190790119,1616.4385184595799,11926728.968939241,289883.58768827096,1.0243053722813031,0.024305372281303136
"Lobsters, crabs",10,10,31816.6100991303,31816.6100991303,0.0,1.0,72.91950394183607,2320051.425539393,2.655306496055966,45.21749466908953,1438667.3975459244,881384.0279934686,1.612639189222562,0.6126391892225621
Medium benthopelagics (30 - 89 cm),4,4,13690.0513383999,13690.0513383999,0.0,1.0,238.17078063467557,3260570.2141954894,3.273654390902479,187.7821862004595,2570747.76952126,689822.4446742292,1.2683353275077205,0.2683353275077205
Medium demersals (30 - 89 cm),21,21,386592.73940424196,386592.73940424196,0.0,1.0,288.2618135821967,111439924.17837635,3.3268430075636037,212.2477072373529,82053422.5731578,29386501.605218545,1.3581386453321664,0.3581386453321665
Medium pelagics (30 - 89 cm),20,20,393698.72322774737,393698.72322774737,0.0,1.0,711.4968391616322,280115397.15851253,3.582239914137569,382.15532382166043,150454063.06327406,129661334.09523848,1.861800149861748,0.861800149861748
Medium reef assoc. fish (30 - 89 cm),32,32,153468.8683258039,153468.8683258039,0.0,1.0,797.3268986975942,122364856.82884265,3.5465330685599388,351.9922233092155,54019848.17074895,68345008.6580937,2.265183279339568,1.2651832793395676
Other demersal invertebrates,13,13,164212.75577214005,164212.75577214005,0.0,1.0,26.318943124912067,4321906.17955203,2.4158215937809433,26.050831737148837,4277878.869713536,44027.309838493355,1.0102918551879057,0.010291855187905681
Shrimps,16,16,35191.526332439,35191.526332439,0.0,1.0,181.29584155488007,6380077.382040251,3.0246418795028256,105.83806214956944,3724602.9511108887,2655474.4309293623,1.7129550359555368,0.7129550359555369
Small benthopelagics (<30 cm),5,5,38976.2382587454,38976.2382587454,0.0,1.0,174.45683001372817,6799670.972480514,3.231670194313251,170.4787272205836,6644619.490197131,155051.48228338268,1.0233348926168204,0.023334892616820507
Small demersals (<30 cm),5,5,13781.1585274833,13781.1585274833,0.0,1.0,508.6445929964178,7009711.770230856,3.664516797802844,461.86685580710855,6365060.358468033,644651.4117628224,1.1012797012844007,0.10127970128440063
Small pelagics (<30 cm),14,14,267998.55672928574,267998.55672928574,0.0,1.0,91.04699959345285,24400464.48557723,2.8655391072984924,73.37347827071858,19663986.278760187,4736478.206817042,1.2408707034103807,0.24087070341038078
Small reef assoc. fish (<30 cm),9,9,24367.8835628313,24367.8835628313,0.0,1.0,428.6826935818176,10446089.96260262,3.4706769577098564,295.5813019264084,7202690.748692803,3243399.213909816,1.45030382770473,0.4503038277047299
Small to medium flatfishes (<90 cm),4,4,1340.2892292950999,1340.2892292950999,0.0,1.0,896.4967703029266,1201564.9653348557,3.9009441942373977,796.0570524902527,1066946.6933570895,134618.27197776618,1.1261715068015228,0.1261715068015227
