commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,162.3237991113,3.3015184389741647,200.2250629954185,32501.2929027157
Cod-likes,0.0029815033999999996,3.874301112988837,748.6884149361701,2.2322170546728017
Crustaceans,9562.6943585574,3.1152629416158146,130.3956013737607,1246933.2816375613
Flatfishes,89.0071116168,3.764498878083259,581.4319302883064,51751.57671674276
Herring-likes,8126.3838744744,2.845612895134718,70.08303404939342,569521.637773231
Molluscs,536.0909585622,2.0182409552191425,10.428958882961574,5590.87056437264
Other fishes & inverts,5789.581704746001,3.4043282859095334,253.70456745142727,1468843.3221272812
Perch-likes,17993.354565951,3.915804505699747,823.7672191023239,14822335.653115556
Scorpionfishes,1787.1674925151995,3.900004567776379,794.3365892693646,1419612.5304576063
Sharks & rays,371.03246496730003,4.195390814591317,1568.161598657131,581838.8634168172
Tuna & billfishes,454.80512832889985,4.386440457492074,2434.671979423093,1107301.3020402964
