commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,154.0864098901,154.0864098901,0.0,1.0,128.82495516931337,19850.174846292575,3.11,128.82495516931337,19850.174846292575,0.0,1.0,0.0
Cod-likes,4,4,1.925266245,1.925266245,0.0,1.0,1281.3115775159874,2466.8659295192315,4.061674996026328,1152.590394779068,2219.043381379364,247.82254813986765,1.111679902348651,0.111679902348651
Crustaceans,10,10,892.7031155608,892.7031155608,0.0,1.0,114.580374954354,102286.25770387647,2.911781905995425,81.61724029678152,72859.96469641133,29426.293007465138,1.4038746536603044,0.40387465366030445
Flatfishes,7,7,148.51102072900002,148.51102072900002,0.0,1.0,170.37414199520154,25302.437733534967,3.2184860386414673,165.3811618477378,24560.925155355493,741.5125781794741,1.030190742958141,0.030190742958140882
Herring-likes,3,3,7560.8620535623995,7560.8620535623995,0.0,1.0,58.90369418906894,445362.7062087754,2.7700656910970296,58.89327301952413,445283.9131834103,78.79302536509931,1.0001769500829298,0.0001769500829297753
Molluscs,2,2,0.458565789,0.458565789,0.0,1.0,28.856307430634057,13.232515384555269,2.252763041466227,17.896291351867795,8.206626963943132,5.025888420612137,1.6124182861843268,0.6124182861843267
Other fishes & inverts,30,30,10662.502386982602,10662.502386982602,0.0,1.0,480.67278999193184,5125174.77064656,3.4728979423124855,297.0967782638254,3167795.1074028793,1957379.6632436807,1.6178997052774795,0.6178997052774795
Perch-likes,54,54,18643.7305388342,18643.7305388342,0.0,1.0,643.9297463263915,12005252.676449105,3.4613870951822654,289.32575505835706,5394111.415252754,6611141.261196351,2.2256219332997538,1.2256219332997536
"Salmon, smelts, etc",1,1,0.061036241000000005,0.061036241000000005,0.0,1.0,223.872113856834,13.66431229454516,3.35,223.872113856834,13.66431229454516,0.0,1.0,0.0
Scorpionfishes,11,11,315.9911427395,315.9911427395,0.0,1.0,841.6854526294297,265965.1480035868,3.9226362043305643,836.8280023283396,264430.236732145,1534.911271441786,1.0058045981821533,0.0058045981821533395
Sharks & rays,14,14,5612.541422619199,5612.541422619199,0.0,1.0,1522.163778243104,8543207.257399965,4.15392657297013,1425.3665836719485,7999928.993276025,543278.2641239399,1.0679103857772447,0.06791038577724473
Tuna & billfishes,10,10,2072.0961174597,2072.0961174597,0.0,1.0,2921.7426060047665,6054131.510119063,4.462901095841344,2903.3613814647742,6016043.84611559,38087.664003472775,1.0063310150287659,0.006331015028765961
