unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
HS_071,"Pacific, Western Central",High Seas,1950,16607.247281881,16607.247281881,0.0,1.0,17,17,39995827.327324316,39995827.327324316,39995827.327324316,39397657.14685065,39293443.791967295,available
HS_071,"Pacific, Western Central",High Seas,1951,14769.616526568398,14769.616526568398,0.0,1.0,17,17,36346478.81768878,36346478.817688785,36346478.817688785,35842427.4126674,35721971.36252242,available
HS_071,"Pacific, Western Central",High Seas,1952,9676.9139494755,9676.9139494755,0.0,1.0,19,19,24542053.46424149,24542053.464241493,24542053.464241493,24393767.380223647,24308052.298374433,available
HS_071,"Pacific, Western Central",High Seas,1953,7089.6441771577,7089.6441771577,0.0,1.0,19,19,18003740.81485659,18003740.814856585,18003740.814856585,17876777.109165914,17804533.561334558,available
HS_071,"Pacific, Western Central",High Seas,1954,2690.8645305801997,2690.8645305801997,0.0,1.0,19,19,6845576.421527985,6845576.4215279855,6845576.4215279855,6809315.606922902,6790970.8277640045,available
HS_071,"Pacific, Western Central",High Seas,1955,6904.8835558062,6904.8835558062,0.0,1.0,18,18,17211583.984252114,17211583.98425211,17211583.98425211,17105206.63321016,17051890.63366518,available
HS_071,"Pacific, Western Central",High Seas,1956,9753.389844934198,9753.389844934198,0.0,1.0,19,19,24156429.77921968,24156429.77921968,24156429.77921968,23988911.802455716,23899896.19809871,available
HS_071,"Pacific, Western Central",High Seas,1957,10345.3429253578,10345.3429253578,0.0,1.0,19,19,25830213.378236853,25830213.37823685,25830213.378236853,25618846.555034634,25529741.59417251,available
HS_071,"Pacific, Western Central",High Seas,1958,12799.162345716699,12799.162345716699,0.0,1.0,20,20,32029752.825247098,32029752.8252471,32029752.8252471,31810570.469413083,31683019.415670402,available
HS_071,"Pacific, Western Central",High Seas,1959,11967.6298995747,11967.6298995747,0.0,1.0,20,20,29813945.357778452,29813945.357778456,29813945.357778456,29607843.01502625,29467213.04295429,available
HS_071,"Pacific, Western Central",High Seas,1960,14478.908075453599,14478.908075453599,0.0,1.0,19,19,35688710.97366114,35688710.97366114,35688710.97366114,35454161.610890776,35313179.730715,available
HS_071,"Pacific, Western Central",High Seas,1961,16053.360730864502,16053.360730864502,0.0,1.0,20,20,39503070.31802473,39503070.31802474,39503070.31802474,39240866.427289285,39091500.407858446,available
HS_071,"Pacific, Western Central",High Seas,1962,19818.105048306097,19818.105048306097,0.0,1.0,20,20,45049456.25576468,45049456.255764686,45049456.25576468,44701067.30362292,44461871.00878919,available
HS_071,"Pacific, Western Central",High Seas,1963,18531.6100372484,18531.6100372484,0.0,1.0,19,19,44248052.398505025,44248052.398505025,44248052.398505025,43929954.34130554,43736649.74560582,available
HS_071,"Pacific, Western Central",High Seas,1964,19603.801516434298,19603.801516434298,0.0,1.0,20,20,45837798.06256522,45837798.06256522,45837798.06256522,45371772.03639139,45162550.806158945,available
HS_071,"Pacific, Western Central",High Seas,1965,20955.5392928657,20955.5392928657,0.0,1.0,20,20,49626697.012711436,49626697.012711436,49626697.01271144,48986768.22817324,48740947.06974674,available
