year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,39,16607.247281881002,16607.247281881002,0.0,True
1951,44,14769.6165265684,14769.6165265684,0.0,True
1952,53,9676.9139494755,9676.9139494755,0.0,True
1953,53,7089.6441771577,7089.6441771577,0.0,True
1954,55,2690.8645305802,2690.8645305801997,-4.547473508864641e-13,True
1955,60,6904.8835558062,6904.8835558062,0.0,True
1956,60,9753.3898449342,9753.3898449342,0.0,True
1957,59,10345.3429253578,10345.3429253578,0.0,True
1958,74,12799.1623457167,12799.162345716699,-1.8189894035458565e-12,True
1959,75,11967.6298995747,11967.6298995747,0.0,True
1960,73,14478.908075453599,14478.908075453599,0.0,True
1961,73,16053.3607308645,16053.3607308645,0.0,True
1962,82,19818.1050483061,19818.1050483061,0.0,True
1963,79,18531.6100372484,18531.6100372484,0.0,True
1964,98,19603.8015164343,19603.8015164343,0.0,True
1965,97,20955.539292865702,20955.539292865702,0.0,True
1966,105,21190.365155677402,21190.365155677402,0.0,True
1967,107,16183.0022939095,16183.0022939095,0.0,True
1968,109,20975.5623890677,20975.5623890677,0.0,True
1969,106,18084.0522189915,18084.0522189915,0.0,True
1970,137,22774.1209498982,22774.1209498982,0.0,True
1971,134,22910.9883638067,22910.9883638067,0.0,True
1972,177,40371.3167159534,40371.3167159534,0.0,True
1973,190,51989.2838021886,51989.2838021886,0.0,True
1974,196,80941.3546126856,80941.3546126856,0.0,True
1975,201,70339.2524224951,70339.2524224951,0.0,True
1976,229,81873.601483428,81873.601483428,0.0,True
1977,236,110623.7972930699,110623.7972930699,0.0,True
1978,233,112376.147605477,112376.147605477,0.0,True
1979,235,134852.4907569393,134852.4907569393,0.0,True
1980,268,141131.8588660428,141131.8588660428,0.0,True
1981,283,150049.8396324295,150049.8396324295,0.0,True
1982,307,154656.3914737918,154656.3914737918,0.0,True
1983,333,223457.6561762312,223457.65617623122,2.9103830456733704e-11,True
1984,341,186682.15021033608,186682.1502103361,2.9103830456733704e-11,True
1985,339,215570.4909665517,215570.4909665517,0.0,True
1986,332,174459.1844245412,174459.1844245412,0.0,True
1987,359,343385.6293067338,343385.6293067338,0.0,True
1988,372,344732.9045683207,344732.9045683207,0.0,True
1989,383,269249.9407969514,269249.9407969514,0.0,True
1990,399,297577.0529711024,297577.0529711024,0.0,True
1991,417,344794.2066984847,344794.2066984847,0.0,True
1992,425,410692.9937933802,410692.9937933802,0.0,True
1993,447,364741.016912019,364741.016912019,0.0,True
1994,481,371899.0941005854,371899.09410058544,5.820766091346741e-11,True
1995,512,328949.0382268686,328949.0382268686,0.0,True
1996,517,453717.08655166556,453717.08655166556,0.0,True
1997,511,343340.779363972,343340.779363972,0.0,True
1998,530,491416.7220370897,491416.7220370897,0.0,True
1999,535,457014.0227588722,457014.0227588722,0.0,True
2000,598,475639.7534634618,475639.75346346176,-5.820766091346741e-11,True
2001,647,433702.6737001343,433702.67370013427,-5.820766091346741e-11,True
2002,671,403844.0026366784,403844.0026366784,0.0,True
2003,686,374517.7970942792,374517.7970942792,0.0,True
2004,712,512235.7628311143,512235.7628311143,0.0,True
2005,703,445820.8884526287,445820.8884526287,0.0,True
2006,703,403926.8327646551,403926.8327646551,0.0,True
2007,712,550555.3336747638,550555.3336747638,0.0,True
2008,680,551409.5366306421,551409.536630642,-1.1641532182693481e-10,True
2009,738,528782.4254985522,528782.4254985522,0.0,True
2010,754,414830.3455492054,414830.3455492054,0.0,True
2011,774,375978.05483657063,375978.0548365706,-5.820766091346741e-11,True
2012,762,461522.738308271,461522.738308271,0.0,True
2013,739,555131.3551656868,555131.3551656868,0.0,True
2014,738,430445.0539712126,430445.0539712126,0.0,True
2015,716,363247.7293330038,363247.7293330038,0.0,True
2016,710,482145.6712699941,482145.67126999405,-5.820766091346741e-11,True
2017,730,419958.3428592246,419958.3428592246,0.0,True
2018,782,513164.6019583199,513164.6019583199,0.0,True
2019,764,571817.786555246,571817.786555246,0.0,True
