unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
HS_071,1950,exact_2020_supplement,2020 supplement MeanTL,high,11,15092.7108801294
HS_071,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1514.5364017516001
HS_071,1951,exact_2020_supplement,2020 supplement MeanTL,high,11,13431.2033938688
HS_071,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1338.4131326996
HS_071,1952,exact_2020_supplement,2020 supplement MeanTL,high,13,8861.1764302344
HS_071,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,6,815.7375192411
HS_071,1953,exact_2020_supplement,2020 supplement MeanTL,high,13,6422.1751917006
HS_071,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,6,667.4689854571
HS_071,1954,exact_2020_supplement,2020 supplement MeanTL,high,13,2510.9130740135997
HS_071,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,6,179.9514565666
HS_071,1955,exact_2020_supplement,2020 supplement MeanTL,high,12,6355.9461928828
HS_071,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,6,548.9373629234
HS_071,1956,exact_2020_supplement,2020 supplement MeanTL,high,13,8891.076593602898
HS_071,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,6,862.3132513313
HS_071,1957,exact_2020_supplement,2020 supplement MeanTL,high,13,9398.465317189
HS_071,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,6,946.8776081688001
HS_071,1958,exact_2020_supplement,2020 supplement MeanTL,high,14,11569.800026841
HS_071,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1229.3623188756999
HS_071,1959,exact_2020_supplement,2020 supplement MeanTL,high,14,10680.2912221369
HS_071,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1287.3386774378
HS_071,1960,exact_2020_supplement,2020 supplement MeanTL,high,13,13074.000653665898
HS_071,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1404.9074217877
HS_071,1961,exact_2020_supplement,2020 supplement MeanTL,high,14,14554.392844531301
HS_071,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1498.9678863332
HS_071,1962,exact_2020_supplement,2020 supplement MeanTL,high,14,16131.346103317099
HS_071,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,6,3686.7589449889997
HS_071,1963,exact_2020_supplement,2020 supplement MeanTL,high,13,16041.1387525575
HS_071,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,6,2490.4712846909
HS_071,1964,exact_2020_supplement,2020 supplement MeanTL,high,14,16671.5454757852
HS_071,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,6,2932.2560406491
HS_071,1965,exact_2020_supplement,2020 supplement MeanTL,high,14,17594.4824951005
HS_071,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,6,3361.0567977652
HS_071,1966,exact_2020_supplement,2020 supplement MeanTL,high,14,17848.7506291991
HS_071,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,6,3341.6145264783
HS_071,1967,exact_2020_supplement,2020 supplement MeanTL,high,13,13620.7493917826
