commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,1171.733787871,3.11,128.82495516931337,150948.5526928513
Cod-likes,2652.4900788192,4.36,2290.867652767775,6076503.72085435
Crustaceans,2099.0933285592,2.97260037008466,93.8858991922781,197075.26464029256
Flatfishes,955.8347947850001,4.357131745548861,2275.7876984124987,2175277.0676863384
Herring-likes,8691.783426827002,3.0053866354268264,101.24804249563333,880026.0577622218
Molluscs,2718.8566269312996,2.69,48.97788193684461,133163.83887704878
Other fishes & inverts,19313.298430049,3.2614304264268945,182.5704249519449,3526037.1015977757
Perch-likes,26378.5293235529,3.1902816291708853,154.98213136963395,4088200.696960617
Sharks & rays,1630.4753181773,4.066913281120613,1166.5766545776546,1902074.4420507117
Tuna & billfishes,291.62890808500003,4.5,3162.2776601683795,922211.5810964933
