functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,217605.20876812417,3.8729197554785926,746.310849934368,162401128.30588433
Jellyfish,13681.700752133798,3.46,288.40315031266056,3945845.598550485
Large benthopelagics (>=90 cm),11008.000419710901,4.153081198450716,1422.5947395948483,15659923.49053861
Large demersals (>=90 cm),15237.4896526693,3.99820376694069,995.8725619174409,15174597.85759427
Large pelagics (>=90 cm),193215.83524252227,4.412356896610531,2584.3831250261705,499343744.0886114
Large rays (>=90 cm),27009.331147087905,3.7199799038725576,524.7831763731969,14174042.59108431
Large reef assoc. fish (>=90 cm),25.9278213681,4.5,3162.2776601683795,81990.97028917898
Large sharks (>=90 cm),27451.4626063353,4.11349917976748,1298.6711110849353,35650421.44387602
"Lobsters, crabs",235564.43169531223,3.429395201224849,268.7789179510648,63314753.05882353
Medium benthopelagics (30 - 89 cm),178095.3852432857,3.958797768554374,909.4896655004113,161975912.35208282
Medium demersals (30 - 89 cm),1019282.209691233,3.485950363394451,306.16134942085347,312064816.7597372
Medium pelagics (30 - 89 cm),742375.8896053452,3.5261652327632294,335.86537411654876,249338355.89740497
Medium reef assoc. fish (30 - 89 cm),134687.23007185137,3.6507122935493546,447.4168063985964,60261330.34142074
Other demersal invertebrates,99353.6071511873,2.2331301573508804,17.10527880706656,1699471.150808821
Shrimps,216661.75926366623,3.3050680671740476,201.8682727962075,43737135.12354401
Small benthopelagics (<30 cm),108411.5874385319,3.2584879376437725,181.33763093667432,19659100.432187494
Small demersals (<30 cm),188642.69546747103,3.5192302638368025,330.5447500980055,62354852.63110937
Small pelagics (<30 cm),867922.1176754625,2.9506360210176656,89.25571246775894,77467006.97964951
Small reef assoc. fish (<30 cm),45.8349523801,3.3,199.52623149688787,9145.275319240664
Small to medium flatfishes (<90 cm),47754.494267179994,3.151271160869112,141.66780365232427,6765274.3173589
