commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,5401.3294704729,3.110194110306132,128.88254706076276,696137.0996689083
Cod-likes,2.560902109,3.9473640332614526,885.8578403105187,2268.5952115253926
Crustaceans,6834.280748118899,3.117914200583735,131.1940685813618,896617.0971729915
Flatfishes,875.8002111566,3.207629846048284,161.29832075127496,141265.1033731716
Herring-likes,14216.684024558099,2.7701233138865913,58.90108757845266,837378.1508056854
Molluscs,1108.6388818169003,2.0592959005117204,11.462936867186876,12708.25751077578
Other fishes & inverts,53691.3501630257,3.4184274702423743,262.0761319381131,14071221.369260555
Perch-likes,39544.8543579449,3.4250047350161634,266.07540692506205,10521913.215082504
Scorpionfishes,1200.3432482959,3.7665156837839047,584.1383018427168,701166.4666879376
Sharks & rays,3228.0118937155,3.9043317411688543,802.29066895645,2589803.821608385
Tuna & billfishes,7184.712369936799,4.480216531579378,3021.4577905577403,21708305.163062107
