scenario_id,model_id,method,scope,fraction,route,valid,reference,standard_ppr_tC,scenario_ppr_tC,signed_excess_pct,absolute_difference_tC
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.0,S0,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,491.13855307725066,491.13855307725066,0.0,0.0
28_646_Guinea_(1998)|SPPR_1995_TE0.1|inner|SC|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,0.75,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|PP|SC|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,0.75,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|all|SC|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,all,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,20.010161919197103,73.4987470333466,14.70721828995373
28_646_Guinea_(1998)|SPPR_1995_TEmean|inner|SC|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,inner,0.75,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|PP|SC|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,PP,0.75,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|all|SC|0.75,28_646_Guinea_(1998),SPPR_1986,all,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,15.793428413720319,119.82168342239481,18.92395179543051
28_646_Guinea_(1998)|SPPR_1986|inner|SC|0.75,28_646_Guinea_(1998),SPPR_1986,inner,0.75,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|PP|SC|0.75,28_646_Guinea_(1998),SPPR_1986,PP,0.75,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_GE|all|SC|0.75,28_646_Guinea_(1998),new_GE,all,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,127.11631987635315,-72.68849488175817,-92.39893966720231
28_646_Guinea_(1998)|new_GE|inner|SC|0.75,28_646_Guinea_(1998),new_GE,inner,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,127.11513086990311,,
28_646_Guinea_(1998)|new_GE|PP|SC|0.75,28_646_Guinea_(1998),new_GE,PP,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,50.87646327925089,,
28_646_Guinea_(1998)|new_TE_EEfix|all|SC|0.75,28_646_Guinea_(1998),new_TE_EEfix,all,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,378.28044785244373,-90.82231703852347,-343.5630676432929
28_646_Guinea_(1998)|new_TE_EEfix|inner|SC|0.75,28_646_Guinea_(1998),new_TE_EEfix,inner,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,378.2780272032099,,
28_646_Guinea_(1998)|new_TE_EEfix|PP|SC|0.75,28_646_Guinea_(1998),new_TE_EEfix,PP,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,306.51334843105826,,
28_646_Guinea_(1998)|new_WithEgestion|all|SC|0.75,28_646_Guinea_(1998),new_WithEgestion,all,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,44.76222514004085,-22.440450400899902,-10.044844930890015
28_646_Guinea_(1998)|new_WithEgestion|inner|SC|0.75,28_646_Guinea_(1998),new_WithEgestion,inner,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,44.76162726217438,,
28_646_Guinea_(1998)|new_WithEgestion|PP|SC|0.75,28_646_Guinea_(1998),new_WithEgestion,PP,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,11.943662110024459,,
28_646_Guinea_(1998)|Ulanowicz_TE|all|SC|0.75,28_646_Guinea_(1998),Ulanowicz_TE,all,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,184.6290821182383,-81.1961475349168,-149.91170190908747
28_646_Guinea_(1998)|Ulanowicz_TE|inner|SC|0.75,28_646_Guinea_(1998),Ulanowicz_TE,inner,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,184.62748567446565,,
28_646_Guinea_(1998)|Ulanowicz_TE|PP|SC|0.75,28_646_Guinea_(1998),Ulanowicz_TE,PP,0.75,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,123.61543586592236,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|all|SM|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|standard_fixed_baseline_TL|inner|SM|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,inner,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|PP|SM|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,PP,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|all|SM|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|SPPR_1995_TE0.1|inner|SM|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|PP|SM|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|all|SM|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,36.3745750010259,-4.55591520128642,-1.657194791875071
28_646_Guinea_(1998)|SPPR_1995_TEmean|inner|SM|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,inner,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|PP|SM|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,PP,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|all|SM|0.75,28_646_Guinea_(1998),SPPR_1986,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,15.793428413720319,119.82168342239481,18.92395179543051
28_646_Guinea_(1998)|SPPR_1986|inner|SM|0.75,28_646_Guinea_(1998),SPPR_1986,inner,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|PP|SM|0.75,28_646_Guinea_(1998),SPPR_1986,PP,0.75,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_GE|all|SM|0.75,28_646_Guinea_(1998),new_GE,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,147.89025027560805,-76.52490265960633,-113.17287006645722
28_646_Guinea_(1998)|new_GE|inner|SM|0.75,28_646_Guinea_(1998),new_GE,inner,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,147.889061269158,,
28_646_Guinea_(1998)|new_GE|PP|SM|0.75,28_646_Guinea_(1998),new_GE,PP,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,50.87646327925089,,
28_646_Guinea_(1998)|new_TE_EEfix|all|SM|0.75,28_646_Guinea_(1998),new_TE_EEfix,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,1513.0630357290056,-97.70549016205239,-1478.3456555198547
28_646_Guinea_(1998)|new_TE_EEfix|inner|SM|0.75,28_646_Guinea_(1998),new_TE_EEfix,inner,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,1513.0533531329186,,
28_646_Guinea_(1998)|new_TE_EEfix|PP|SM|0.75,28_646_Guinea_(1998),new_TE_EEfix,PP,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,1226.0532889566082,,
28_646_Guinea_(1998)|new_WithEgestion|all|SM|0.75,28_646_Guinea_(1998),new_WithEgestion,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,47.367062901546745,-26.705651390478856,-12.649682692395913
28_646_Guinea_(1998)|new_WithEgestion|inner|SM|0.75,28_646_Guinea_(1998),new_WithEgestion,inner,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,47.36646502368027,,
28_646_Guinea_(1998)|new_WithEgestion|PP|SM|0.75,28_646_Guinea_(1998),new_WithEgestion,PP,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,11.943662110024459,,
28_646_Guinea_(1998)|Ulanowicz_TE|all|SM|0.75,28_646_Guinea_(1998),Ulanowicz_TE,all,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,396.61150738083626,-91.24650203963589,-361.89412717168545
28_646_Guinea_(1998)|Ulanowicz_TE|inner|SM|0.75,28_646_Guinea_(1998),Ulanowicz_TE,inner,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,396.60812262116855,,
28_646_Guinea_(1998)|Ulanowicz_TE|PP|SM|0.75,28_646_Guinea_(1998),Ulanowicz_TE,PP,0.75,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,265.1878057705296,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|all|SE|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|standard_fixed_baseline_TL|inner|SE|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,inner,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|PP|SE|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,PP,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|all|SE|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|SPPR_1995_TE0.1|inner|SE|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|PP|SE|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|all|SE|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,20.010161919197103,73.4987470333466,14.70721828995373
28_646_Guinea_(1998)|SPPR_1995_TEmean|inner|SE|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,inner,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|PP|SE|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,PP,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|all|SE|0.75,28_646_Guinea_(1998),SPPR_1986,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,15.793428413720319,119.82168342239481,18.92395179543051
28_646_Guinea_(1998)|SPPR_1986|inner|SE|0.75,28_646_Guinea_(1998),SPPR_1986,inner,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|PP|SE|0.75,28_646_Guinea_(1998),SPPR_1986,PP,0.75,SE,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_GE|all|SE|0.75,28_646_Guinea_(1998),new_GE,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,127.11631987635315,-72.68849488175817,-92.39893966720231
28_646_Guinea_(1998)|new_GE|inner|SE|0.75,28_646_Guinea_(1998),new_GE,inner,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,127.11513086990311,,
28_646_Guinea_(1998)|new_GE|PP|SE|0.75,28_646_Guinea_(1998),new_GE,PP,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,50.87646327925089,,
28_646_Guinea_(1998)|new_TE_EEfix|all|SE|0.75,28_646_Guinea_(1998),new_TE_EEfix,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,378.28044785244373,-90.82231703852347,-343.5630676432929
28_646_Guinea_(1998)|new_TE_EEfix|inner|SE|0.75,28_646_Guinea_(1998),new_TE_EEfix,inner,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,378.2780272032099,,
28_646_Guinea_(1998)|new_TE_EEfix|PP|SE|0.75,28_646_Guinea_(1998),new_TE_EEfix,PP,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,306.51334843105826,,
28_646_Guinea_(1998)|new_WithEgestion|all|SE|0.75,28_646_Guinea_(1998),new_WithEgestion,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,44.76222514004085,-22.440450400899902,-10.044844930890015
28_646_Guinea_(1998)|new_WithEgestion|inner|SE|0.75,28_646_Guinea_(1998),new_WithEgestion,inner,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,44.76162726217438,,
28_646_Guinea_(1998)|new_WithEgestion|PP|SE|0.75,28_646_Guinea_(1998),new_WithEgestion,PP,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,11.943662110024459,,
28_646_Guinea_(1998)|Ulanowicz_TE|all|SE|0.75,28_646_Guinea_(1998),Ulanowicz_TE,all,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,184.6290821182383,-81.1961475349168,-149.91170190908747
28_646_Guinea_(1998)|Ulanowicz_TE|inner|SE|0.75,28_646_Guinea_(1998),Ulanowicz_TE,inner,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,184.62748567446565,,
28_646_Guinea_(1998)|Ulanowicz_TE|PP|SE|0.75,28_646_Guinea_(1998),Ulanowicz_TE,PP,0.75,SE,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,123.61543586592236,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|all|SR|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|inner|SR|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|PP|SR|0.75,28_646_Guinea_(1998),standard_fixed_baseline_TL,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|all|SR|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|inner|SR|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|PP|SR|0.75,28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|all|SR|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|inner|SR|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|PP|SR|0.75,28_646_Guinea_(1998),SPPR_1995_TEmean,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|all|SR|0.75,28_646_Guinea_(1998),SPPR_1986,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|SPPR_1986|inner|SR|0.75,28_646_Guinea_(1998),SPPR_1986,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|PP|SR|0.75,28_646_Guinea_(1998),SPPR_1986,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_GE|all|SR|0.75,28_646_Guinea_(1998),new_GE,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|new_GE|inner|SR|0.75,28_646_Guinea_(1998),new_GE,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_GE|PP|SR|0.75,28_646_Guinea_(1998),new_GE,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_TE_EEfix|all|SR|0.75,28_646_Guinea_(1998),new_TE_EEfix,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|new_TE_EEfix|inner|SR|0.75,28_646_Guinea_(1998),new_TE_EEfix,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_TE_EEfix|PP|SR|0.75,28_646_Guinea_(1998),new_TE_EEfix,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_WithEgestion|all|SR|0.75,28_646_Guinea_(1998),new_WithEgestion,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|new_WithEgestion|inner|SR|0.75,28_646_Guinea_(1998),new_WithEgestion,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_WithEgestion|PP|SR|0.75,28_646_Guinea_(1998),new_WithEgestion,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|Ulanowicz_TE|all|SR|0.75,28_646_Guinea_(1998),Ulanowicz_TE,all,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
28_646_Guinea_(1998)|Ulanowicz_TE|inner|SR|0.75,28_646_Guinea_(1998),Ulanowicz_TE,inner,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|Ulanowicz_TE|PP|SR|0.75,28_646_Guinea_(1998),Ulanowicz_TE,PP,0.75,SR,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|all|SC|1,28_646_Guinea_(1998),standard_fixed_baseline_TL,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|standard_fixed_baseline_TL|inner|SC|1,28_646_Guinea_(1998),standard_fixed_baseline_TL,inner,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|PP|SC|1,28_646_Guinea_(1998),standard_fixed_baseline_TL,PP,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|all|SC|1,28_646_Guinea_(1998),SPPR_1995_TE0.1,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|SPPR_1995_TE0.1|inner|SC|1,28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|PP|SC|1,28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|all|SC|1,28_646_Guinea_(1998),SPPR_1995_TEmean,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,20.010161919197103,73.4987470333466,14.70721828995373
28_646_Guinea_(1998)|SPPR_1995_TEmean|inner|SC|1,28_646_Guinea_(1998),SPPR_1995_TEmean,inner,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|PP|SC|1,28_646_Guinea_(1998),SPPR_1995_TEmean,PP,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|all|SC|1,28_646_Guinea_(1998),SPPR_1986,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,15.793428413720319,119.82168342239481,18.92395179543051
28_646_Guinea_(1998)|SPPR_1986|inner|SC|1,28_646_Guinea_(1998),SPPR_1986,inner,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|PP|SC|1,28_646_Guinea_(1998),SPPR_1986,PP,1.0,SC,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|new_GE|all|SC|1,28_646_Guinea_(1998),new_GE,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,127.11631987635315,-72.68849488175817,-92.39893966720231
28_646_Guinea_(1998)|new_GE|inner|SC|1,28_646_Guinea_(1998),new_GE,inner,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,127.11513086990311,,
28_646_Guinea_(1998)|new_GE|PP|SC|1,28_646_Guinea_(1998),new_GE,PP,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,50.87646327925089,,
28_646_Guinea_(1998)|new_TE_EEfix|all|SC|1,28_646_Guinea_(1998),new_TE_EEfix,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,378.28044785244373,-90.82231703852347,-343.5630676432929
28_646_Guinea_(1998)|new_TE_EEfix|inner|SC|1,28_646_Guinea_(1998),new_TE_EEfix,inner,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,378.2780272032099,,
28_646_Guinea_(1998)|new_TE_EEfix|PP|SC|1,28_646_Guinea_(1998),new_TE_EEfix,PP,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,306.51334843105826,,
28_646_Guinea_(1998)|new_WithEgestion|all|SC|1,28_646_Guinea_(1998),new_WithEgestion,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,44.76222514004085,-22.440450400899902,-10.044844930890015
28_646_Guinea_(1998)|new_WithEgestion|inner|SC|1,28_646_Guinea_(1998),new_WithEgestion,inner,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,44.76162726217438,,
28_646_Guinea_(1998)|new_WithEgestion|PP|SC|1,28_646_Guinea_(1998),new_WithEgestion,PP,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,11.943662110024459,,
28_646_Guinea_(1998)|Ulanowicz_TE|all|SC|1,28_646_Guinea_(1998),Ulanowicz_TE,all,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,184.6290821182383,-81.1961475349168,-149.91170190908747
28_646_Guinea_(1998)|Ulanowicz_TE|inner|SC|1,28_646_Guinea_(1998),Ulanowicz_TE,inner,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,184.62748567446565,,
28_646_Guinea_(1998)|Ulanowicz_TE|PP|SC|1,28_646_Guinea_(1998),Ulanowicz_TE,PP,1.0,SC,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,,123.61543586592236,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|all|SM|1,28_646_Guinea_(1998),standard_fixed_baseline_TL,all,1.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|standard_fixed_baseline_TL|inner|SM|1,28_646_Guinea_(1998),standard_fixed_baseline_TL,inner,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|standard_fixed_baseline_TL|PP|SM|1,28_646_Guinea_(1998),standard_fixed_baseline_TL,PP,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|all|SM|1,28_646_Guinea_(1998),SPPR_1995_TE0.1,all,1.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,34.71738020915083,0.0,0.0
28_646_Guinea_(1998)|SPPR_1995_TE0.1|inner|SM|1,28_646_Guinea_(1998),SPPR_1995_TE0.1,inner,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TE0.1|PP|SM|1,28_646_Guinea_(1998),SPPR_1995_TE0.1,PP,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|all|SM|1,28_646_Guinea_(1998),SPPR_1995_TEmean,all,1.0,SM,True,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,0.1745639966955983,19788.053015703117,34.542816212455236
28_646_Guinea_(1998)|SPPR_1995_TEmean|inner|SM|1,28_646_Guinea_(1998),SPPR_1995_TEmean,inner,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1995_TEmean|PP|SM|1,28_646_Guinea_(1998),SPPR_1995_TEmean,PP,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,,,,
28_646_Guinea_(1998)|SPPR_1986|all|SM|1,28_646_Guinea_(1998),SPPR_1986,all,1.0,SM,False,fixed baseline group TL; TE=.1; same original H; all basal sources only,34.71738020915083,,,
