scenario_id,model_id,method,scope,fraction,route,valid,coefficient_effect,catch_effect,interaction,total_change,residual
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.75,SC,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.75,SC,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.75,SC,True,0.0,-345.49563880340355,0.0,-345.49563880340355,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.75,SC,True,0.0,-297.17440381869176,0.0,-297.17440381869176,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.75,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|all|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.75,SC,True,0.0,-507.5345949199806,0.0,-507.5345949199806,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|inner|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.75,SC,True,0.0,-506.1078587566518,0.0,-506.1078587566518,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|PP|SC|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.75,SC,True,0.0,-387.56425334064767,0.0,-387.56425334064767,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.75,SM,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.75,SM,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.75,SM,True,363.51116651733315,-345.49563880340355,-272.6333748879999,-254.61784717407025,-2.842170943040401e-14
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.75,SM,True,0.0,-297.17440381869176,0.0,-297.17440381869176,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.75,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|all|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.75,SM,True,1415.3002803253298,-507.5345949199806,-1061.4752102439975,-153.70952483864812,-1.1368683772161603e-13
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|inner|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.75,SM,True,1411.6863049714539,-506.1078587566518,-1058.7647287285904,-153.18628251378834,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|PP|SM|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.75,SM,True,1079.2256817179061,-387.56425334064767,-809.4192612884297,-117.75783291117114,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.75,SE,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.75,SE,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.75,SE,True,0.0,-345.49563880340355,0.0,-345.49563880340355,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.75,SE,True,0.0,-297.17440381869176,0.0,-297.17440381869176,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.75,SE,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|all|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.75,SE,True,0.0,-507.5345949199806,0.0,-507.5345949199806,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|inner|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.75,SE,True,0.0,-506.1078587566518,0.0,-506.1078587566518,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|PP|SE|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.75,SE,True,0.0,-387.56425334064767,0.0,-387.56425334064767,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.75,SR,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.75,SR,True,0.0,-368.353914807938,0.0,-368.353914807938,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.75,SR,True,0.0,-345.49563880340355,0.0,-345.49563880340355,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.75,SR,True,0.0,-297.17440381869176,0.0,-297.17440381869176,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.75,SR,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|all|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.75,SR,True,0.0,-507.5345949199806,0.0,-507.5345949199806,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|inner|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.75,SR,True,0.0,-506.1078587566518,0.0,-506.1078587566518,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|PP|SR|0.75,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.75,SR,True,0.0,-387.56425334064767,0.0,-387.56425334064767,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,1.0,SC,True,0.0,-491.13855307725066,0.0,-491.13855307725066,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,1.0,SC,True,0.0,-491.13855307725066,0.0,-491.13855307725066,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,1.0,SC,True,0.0,-460.6608517378714,0.0,-460.6608517378714,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,1.0,SC,True,0.0,-396.2325384249224,0.0,-396.2325384249224,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_WithEgestion|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,1.0,SC,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|all|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,1.0,SC,True,0.0,-676.7127932266408,0.0,-676.7127932266408,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|inner|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,1.0,SC,True,0.0,-674.8104783422024,0.0,-674.8104783422024,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|Ulanowicz_TE|PP|SC|1,13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,1.0,SC,True,0.0,-516.7523377875302,0.0,-516.7523377875302,0.0
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|inner|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|PP|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|inner|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|PP|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|all|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|inner|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TEmean|PP|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|all|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|inner|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1986|PP|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|all|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|inner|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_GE|PP|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,1.0,SM,False,,,,,
13_2_Northern_Humboldt_Current_(1995-1998)|new_TE_EEfix|all|SM|1,13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,1.0,SM,False,,,,,
