scenario_id,model_id,method,scope,route,fraction,valid,group_id,name,sppr,H,L,trophic_info,contribution_H_tC,contribution_L_tC,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,S0,0.0,True,6,Gelatinous zooplankton,83.73685906742837,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,S0,0.0,True,5,Macrozooplankton,17.78279410038923,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,S0,0.0,True,4,Mesozooplankton,14.125375446227538,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,S0,0.0,True,3,Microzooplankton,10.0,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,S0,0.0,True,2,Dino/silicoflagellates,1.0,0.0,0.0,PP,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|standard_fixed_baseline_TL|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,S0,0.0,True,1,Diatoms,1.0,0.0,0.0,PP,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,40,diet_import,1.0,0.0,0.0,Import,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,39,Benthic detritus,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,38,Pelagic detritus,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,37,Fishery offal,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,36,Anchovy eggs,1.0,0.0,0.0,DET,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,35,Leatherback turtle,991.1394114273684,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,34,Green sea turtle,275.55208621348515,0.0,0.0,Regular,0.0,0.0,
13_2_Northern_Humboldt_Current_(1995-1998)|SPPR_1995_TE0.1|all|S0|0,13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,S0,0.0,True,33,Cetaceans,1347.5126517392566,0.0,0.0,Regular,0.0,0.0,
