functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,12.219999999999999,3.6284615384615386,425.07106043428644,5194.368358506979
Large demersals (>=90 cm),52.8639300663,3.89,776.247116628692,41035.47328762619
Large pelagics (>=90 cm),7973.328523720398,4.415539839314091,2603.393638598685,20757712.75711113
Large rays (>=90 cm),311.5066611445,3.676184564561627,474.44356936754104,147792.3321951617
Large sharks (>=90 cm),135.44162034750005,4.223186143300195,1671.8070152936712,226432.25105969261
"Lobsters, crabs",1666.6200000000001,3.0540327129159617,113.24856636818137,188742.32568053846
Medium demersals (30 - 89 cm),3035.0913696386006,3.3974096661161877,249.69489661194808,757846.8257497263
Medium pelagics (30 - 89 cm),171.74115620589998,4.196639349015456,1572.6763251054688,270093.25041125907
Medium reef assoc. fish (30 - 89 cm),4728.371910238199,4.003840438434853,1008.8821505562959,4770370.021431095
Other demersal invertebrates,966.4010829325001,2.1,12.589254117941675,12166.26881289127
Shrimps,4541.3537779659,2.700000000000001,50.11872336272735,227606.85369014967
Small pelagics (<30 cm),373.0668276954,3.16,144.5439770745928,53924.562989694954
Small to medium flatfishes (<90 cm),588.3391341134,3.5700000000000003,371.53522909717276,218588.7149796543
