commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,10164.8464966883,10164.8464966883,0.0,1.0,93.32543007969915,948638.6709975587,2.97,93.32543007969915,948638.6709975587,0.0,1.0,0.0
Cod-likes,5,5,326098.6711577095,326098.6711577095,0.0,1.0,2238.32368647077,729914379.7789438,4.349882881164779,2238.117490416719,729847139.5197197,67240.2592240572,1.0000921292358127,9.212923581272793e-05
Crustaceans,12,12,46800.80376562279,46800.80376562279,0.0,1.0,647.6565846614159,30310848.72625239,3.6684905317875156,466.11226600750814,21814428.69416716,8496420.032085229,1.3894862501880254,0.3894862501880253
Flatfishes,20,20,11570.108528465396,11570.108528465396,0.0,1.0,683.3629267402524,7906583.226714469,3.606628762584005,404.23020567119016,4676987.350099559,3229595.8766149096,1.690529102360339,0.6905291023603392
Herring-likes,3,3,2747.805709881,2747.805709881,0.0,1.0,120.72910002629422,331740.11040104565,2.9979511523133344,99.5293464472577,273487.3064684989,58252.803932546754,1.2130000279894397,0.21300002798943976
Molluscs,13,13,3307.8423241664,3307.8423241664,0.0,1.0,10.165196729593841,33624.86797562838,2.00668006169238,10.155003132156407,33591.149162589325,33.71881303905684,1.0010038005212578,0.0010038005212578346
Other fishes & inverts,17,17,22468.970112248604,22468.970112248604,0.0,1.0,580.5020811848069,13043283.912239539,3.6622848788887317,459.4993262066542,10324476.627135685,2718807.285103854,1.2633360879483275,0.26333608794832747
Perch-likes,24,24,5282.333732679899,5282.333732679899,0.0,1.0,307.10067471106754,1622208.253355029,3.4351269830470073,272.34975131240435,1438642.278444495,183565.974910534,1.1275966775486477,0.12759667754864765
"Salmon, smelts, etc",11,11,12627.101163515099,12627.101163515099,0.0,1.0,2021.0839551619645,25520431.56178734,4.263642636912943,1835.0277529826392,23171081.074769583,2349350.487017758,1.1013914922414176,0.1013914922414176
Scorpionfishes,47,47,25123.143292813398,25123.143292813398,0.0,1.0,729.1280365080929,18317988.140000496,3.7994228734551307,630.119432871192,15830580.803609269,2487407.3363912273,1.1571267262553067,0.15712672625530674
Sharks & rays,23,23,1637.8090137047,1637.8090137047,0.0,1.0,865.1037501881422,1416874.7198478782,3.864209495002772,731.4918554842599,1198043.9543636965,218830.7654841817,1.1826567086183468,0.18265670861834682
Tuna & billfishes,9,9,12412.619815964601,12412.619815964601,0.0,1.0,2126.065136286783,26390038.2407048,4.314744618299662,2064.1659906184145,25621707.67859033,768330.5621144697,1.0299874845093362,0.02998748450933627
