commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,3850.3552854922,3850.3552854922,0.0,1.0,196.37228491108365,756103.0651315711,3.292237724398614,195.99172007028758,754637.7552853395,1465.3098462315975,1.0019417393788859,0.00194173937888589
Perch-likes,6,6,766.8285754965001,766.8285754965001,0.0,1.0,2028.539365953817,1555541.952332939,4.3037153144300175,2012.40466049344,1543169.3991287025,12372.553204236552,1.0080176247735486,0.008017624773548703
Sharks & rays,9,9,757.0219326704,757.0219326704,0.0,1.0,1865.8178354020285,1412465.023766946,4.248051555732182,1770.319103009942,1340170.3888039151,72294.63496303093,1.0539443607820294,0.053944360782029334
Tuna & billfishes,15,15,11484.8054095696,11484.8054095696,0.0,1.0,2535.664066785789,29121608.391072687,4.3976781806934,2498.493251239538,28694708.807608984,426899.58346370235,1.014877292755468,0.014877292755467909
