commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,3103.5338506599,3103.5338506599,0.0,1.0,998.2025948034632,3097955.542789096,3.303589770599858,993.2061252628753,3082448.8304360905,15506.71235300554,1.0050306471270154,0.005030647127015478
Perch-likes,5,5,2995.8482341383,2995.8482341383,0.0,1.0,24584.0608700175,73650115.34539041,4.352473056019792,22996.831628479777,68895017.42495695,4755097.920433462,1.0690194748206994,0.0690194748206994
Sharks & rays,6,6,5079.5806851539,5079.5806851539,0.0,1.0,17663.455019675283,89722944.95102726,4.226346799779315,15760.644130109878,80057463.50889033,9665481.442136928,1.1207317971179986,0.12073179711799865
Tuna & billfishes,12,12,234703.4549035905,234703.4549035905,0.0,1.0,29567.3850136765,6939567415.17452,4.434697104734626,29420.087447565555,6904996167.509391,34571247.66512871,1.005006700485628,0.005006700485627995
