system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,946,Morocco (Central),261500.81381537853,261923.1275268883,100.1614961366078,common mask,1,59612305.82464567,59922499.587344095,59922499.587344095,59612305.82464567,59612305.82464567,59612305.82464567,59612305.82464567,59612305.82464567,,,Antoine-Morel,Antoine-Morel,624.5540250450354
EEZ,eez,947,Morocco (Mediterranean),18204.66848937715,18324.5928502982,100.6587560822161,common mask,1,4636518.665168169,4672941.141043055,4672941.141043055,4636518.665168169,4636518.665168169,4636518.665168169,4636518.665168169,4636518.665168169,,,Antoine-Morel,Antoine-Morel,697.776555002186
EEZ,eez,948,Morocco (South),284134.314910223,284428.69156763284,100.103604753795,common mask,1,143137916.73840106,143438862.39352435,143438862.39352435,143137916.73840106,143137916.73840106,143137916.73840106,143137916.73840106,143137916.73840106,,,Antoine-Morel,Antoine-Morel,1380.1876627239776
EEZ,eez,949,Nicaragua (Caribbean),167247.02028621468,167543.7539647088,100.17742240070186,common mask,1,33807838.50000089,32479747.900452014,32479747.900452014,33807838.50000089,33807838.50000089,33807838.50000089,33807838.50000089,33807838.50000089,,,Antoine-Morel,Antoine-Morel,553.8168327901153
EEZ,eez,950,Nicaragua (Pacific),61528.666922293516,61676.63475527268,100.24048600494797,common mask,1,39394353.3947311,39542172.085897416,39542172.085897416,39394353.3947311,39394353.3947311,39394353.3947311,39394353.3947311,39394353.3947311,,,Antoine-Morel,Antoine-Morel,1754.137391995478
EEZ,eez,951,Panama (Caribbean),142313.45853921745,142699.73749354196,100.2714282670729,common mask,1,27874673.753310304,28051659.59716703,28051659.59716703,27874673.753310304,27874673.753310304,27874673.753310304,27874673.753310304,27874673.753310304,,,Antoine-Morel,Antoine-Morel,536.6250667438208
EEZ,eez,952,Panama (Pacific),188327.11264912793,189301.7118859609,100.51750341367402,common mask,1,68322389.43339409,69055568.52627692,69055568.52627692,68322389.43339409,68322389.43339409,68322389.43339409,68322389.43339409,68322389.43339409,,,Antoine-Morel,Antoine-Morel,993.9335125547474
EEZ,eez,953,South Africa (Atlantic and Cape),746568.8360142754,747276.2820888296,100.09475965784092,common mask,1,199212763.9861345,199765141.22603804,199765141.22603804,199212763.9861345,199212763.9861345,199212763.9861345,199212763.9861345,199212763.9861345,,,Antoine-Morel,Antoine-Morel,731.0623858830937
EEZ,eez,954,South Africa (Indian Ocean Coast),321485.0233609453,321690.6729182724,100.06396862758244,common mask,1,50003125.64869036,50098095.13364192,50098095.13364192,50003125.64869036,50003125.64869036,50003125.64869036,50003125.64869036,50003125.64869036,,,Antoine-Morel,Antoine-Morel,426.13140531004575
EEZ,eez,956,Thailand (Andaman Sea),118325.71739884336,119196.94922134471,100.73629963261888,common mask,1,32508367.75079237,33095049.542166427,33095049.542166427,32508367.75079237,32508367.75079237,32508367.75079237,32508367.75079237,32508367.75079237,,,Antoine-Morel,Antoine-Morel,752.7021444952438
EEZ,eez,957,Thailand (Gulf of Thailand),178373.84346651635,179115.2515007885,100.41564840442052,common mask,1,64216941.327921465,64724445.794738434,64724445.794738434,64216941.327921465,64216941.327921465,64216941.327921465,64216941.327921465,64216941.327921465,,,Antoine-Morel,Antoine-Morel,986.3375825557933
EEZ,eez,958,"USA (Alaska, Arctic)",489727.9484289956,290314.95536534465,59.280863241856956,common mask,1,36898939.82007419,16381505.24556132,16381505.24556132,36898939.82007419,36898939.82007419,36898939.82007419,36898939.82007419,36898939.82007419,,,Antoine-Morel,Antoine-Morel,206.42682561352666
EEZ,eez,959,"USA (Alaska, Subarctic)",3162782.5768763875,3173399.1568154166,100.33567213935757,common mask,1,554705998.8419596,526249881.0009216,526249881.0009216,554705998.8419596,554705998.8419596,554705998.8419596,554705998.8419596,554705998.8419596,,,Antoine-Morel,Antoine-Morel,480.50804177681795
EEZ,eez,962,"Spain (mainland, Med and Gulf of Cadiz)",144550.808776243,145223.09605339638,100.46508717788916,common mask,1,33922741.99738303,34183419.95597313,34183419.95597313,33922741.99738303,33922741.99738303,33922741.99738303,33922741.99738303,33922741.99738303,,,Antoine-Morel,Antoine-Morel,642.9505303894707
EEZ,eez,966,Turkey (Marmara Sea),10882.6503814892,11363.663585783945,104.42000052774755,common mask,1,7104336.729932391,7435939.648812673,7435939.648812673,7104336.729932391,7104336.729932391,7104336.729932391,7104336.729932391,7104336.729932391,,,Antoine-Morel,Antoine-Morel,1788.5290406367565
EEZ,eez,967,Aruba (Netherlands),31251.26863014123,31296.431382345734,100.14451494030213,common mask,1,6771714.581116503,6787489.031719053,6787489.031719053,6771714.581116503,6771714.581116503,6771714.581116503,6771714.581116503,6771714.581116503,,,Antoine-Morel,Antoine-Morel,593.66046567776
EEZ,eez,968,United Arab Emirates (Fujairah),4249.788635125666,4327.570034440721,101.83024159536244,common mask,1,2554549.224508845,2613295.4460902144,2613295.4460902144,2554549.224508845,2554549.224508845,2554549.224508845,2554549.224508845,2554549.224508845,,,Antoine-Morel,Antoine-Morel,1646.850137629825
EEZ,eez,972,Glorieuse Islands (France),43321.090369976104,43321.08250092548,99.99998183552039,common mask,1,7972622.155889645,7972646.42570857,7972646.42570857,7972622.155889645,7972622.155889645,7972622.155889645,7972622.155889645,7972622.155889645,,,Antoine-Morel,Antoine-Morel,504.2070788281262
EEZ,eez,973,"Korea (North, Yellow Sea)",24189.011133872264,24464.746510638874,101.13992000433822,common mask,1,15407124.802321276,15535446.26496544,15535446.26496544,15407124.802321276,15407124.802321276,15407124.802321276,15407124.802321276,15407124.802321276,,,Antoine-Morel,Antoine-Morel,1745.0610359663815
EEZ,eez,974,"Korea (North, Sea of Japan)",88575.67591564907,88820.8702166546,100.27681900078191,common mask,1,24482331.45724607,24522595.241938956,24522595.241938956,24482331.45724607,24482331.45724607,24482331.45724607,24482331.45724607,24482331.45724607,,,Antoine-Morel,Antoine-Morel,757.2607266204707
EEZ,eez,977,Yemen (Socotra),313500.96621613606,313738.5906757069,100.07579704217147,common mask,1,129068142.25083365,129187126.61658864,129187126.61658864,129068142.25083365,129068142.25083365,129068142.25083365,129068142.25083365,129068142.25083365,,,Antoine-Morel,Antoine-Morel,1127.9434092354015
HighSeas,highseas,18,Arctic Sea,259806.75794832097,2762.4196358594813,1.063259346167186,own coverage,1,7839075.313016312,44645.514720193765,44645.514720193765,7839075.313016312,7839075.313016312,7839075.313016312,7839075.313016312,7839075.313016312,,,Antoine-Morel,Antoine-Morel,82.66497313387885
LME,lme,64,Central Arctic Ocean,102208.49313596412,6019.15144135271,5.88909126499464,common mask,1,5002211.079562746,82090.06915483529,82090.06915483529,5002211.079562746,5002211.079562746,5002211.079562746,5002211.079562746,5002211.079562746,,,Antoine-Morel,Antoine-Morel,134.08560745516687
