functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,5,5,151.0851541371,151.0851541371,0.0,1.0,599.5744274085234,90586.79478168023,3.748918722212159,560.9429862767544,84750.1575437486,5836.637237931631,1.0688687479420758,0.06886874794207573
Large benthopelagics (>=90 cm),3,3,520.5045491512,520.5045491512,0.0,1.0,2449.908875502521,1275188.714704963,4.330860910036133,2142.20441498289,1115027.1432103792,160161.57149458374,1.1436391683106901,0.1436391683106902
Large demersals (>=90 cm),2,2,233.13639275440002,233.13639275440002,0.0,1.0,1974.8282199652197,460404.3275122841,4.253155711206011,1791.2479699220362,417605.09023626556,42799.23727601854,1.1024873457644022,0.10248734576440222
Large pelagics (>=90 cm),1,1,40.4100983382,40.4100983382,0.0,1.0,2238.7211385683377,90466.9413613536,4.35,2238.7211385683377,90466.9413613536,0.0,1.0,0.0
Large reef assoc. fish (>=90 cm),1,1,28.936373997,28.936373997,0.0,1.0,999.9999999999999,28936.373997,4.0,1000.0,28936.373997,0.0,1.0,0.0
"Lobsters, crabs",5,5,1227.0370979256998,1227.0370979256998,0.0,1.0,390.40033007387774,479035.6880430862,3.4722074357080976,296.6247845004062,363969.6147462145,115066.07329687173,1.316141976239154,0.3161419762391539
Medium benthopelagics (30 - 89 cm),2,2,231.27062620150002,231.27062620150002,0.0,1.0,502.30763550069116,116169.00140803966,3.6912290718923697,491.166877505864,113592.47133021663,2576.5300778230303,1.0226822257465724,0.02268222574657243
Medium demersals (30 - 89 cm),3,3,5807.4655879683005,5807.4655879683005,0.0,1.0,192.43828438165605,1117578.714354125,3.2762417497600826,188.90425908956803,1097054.9840833144,20523.730270810658,1.018708023361254,0.01870802336125389
Medium pelagics (30 - 89 cm),6,6,195.9580844144,195.9580844144,0.0,1.0,1060.9757072187583,207906.76719680117,3.808355768847063,643.2144151137569,126043.06465342049,81863.70254338068,1.6494899403507888,0.6494899403507888
Medium reef assoc. fish (30 - 89 cm),7,7,1887.3690582858003,1887.3690582858003,0.0,1.0,239.42013064113465,451874.1465028216,3.3451616028635773,221.3918364995593,417848.1019663371,34026.04453648446,1.0814316120531897,0.08143161205318981
Other demersal invertebrates,3,3,181.85985197979997,181.85985197979997,0.0,1.0,12.969037297589095,2358.547203260058,2.1087423243164505,12.845242996054557,2336.033989907044,22.513213353013725,1.0096373654879522,0.009637365487952328
Shrimps,4,4,1744.1992361317,1744.1992361317,0.0,1.0,170.9766332368403,298217.3130880667,3.195539542698412,156.8698721867965,273612.31124028785,24605.001847778854,1.0899265158656206,0.08992651586562056
Small benthopelagics (<30 cm),2,2,57.028600343099995,57.028600343099995,0.0,1.0,417.06749260360345,23784.775351789714,3.620204023040369,417.0652665482081,23784.64840296623,0.12694882348296233,1.0000053374269542,5.337426954233651e-06
Small demersals (<30 cm),2,2,811.0612555452001,811.0612555452001,0.0,1.0,400.6808116933629,324976.6822048888,3.590453240450048,389.45137405697096,315868.92041645024,9107.76178843854,1.0288339915697644,0.0288339915697645
Small pelagics (<30 cm),3,3,343.5289632478,343.5289632478,0.0,1.0,226.5953251519685,77842.05712625387,3.3346046237708085,216.07505079727957,74228.03818410517,3614.018942148701,1.0486880568389128,0.04868805683891279
