functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,6,6,19509.115412387902,19509.115412387902,0.0,1.0,288.1720822178836,5621982.410616826,3.4351580965661377,272.36926356294975,5313683.3976366855,308299.01298014075,1.0580198310492606,0.05801983104926045
Jellyfish,1,1,8.7949411823,8.7949411823,0.0,1.0,288.40315031266056,2536.4887437898756,3.46,288.40315031266056,2536.4887437898756,0.0,1.0,0.0
Large bathypelagics (>=90 cm),1,1,318.4148023216,318.4148023216,0.0,1.0,933.2543007969914,297161.98370405706,3.97,933.2543007969915,297161.98370405706,0.0,1.0,0.0
Large benthopelagics (>=90 cm),8,8,3532.9632334027,3532.9632334027,0.0,1.0,1233.7668979810312,4358853.089156283,4.072715718035424,1182.2674097441045,4176907.2906761663,181945.79848011676,1.043559932222164,0.04355993222216407
Large demersals (>=90 cm),17,17,33990.336118616295,33990.336118616295,0.0,1.0,3223.2796943194426,109560360.21422864,4.469526671786154,2947.9945193512194,100203324.58858664,9357035.625642002,1.0933804907577667,0.0933804907577666
Large flatfishes (>=90 cm),1,1,3017.4145464633,3017.4145464633,0.0,1.0,999.9999999999999,3017414.5464633,4.0,1000.0,3017414.5464633,0.0,1.0,0.0
Large pelagics (>=90 cm),26,26,15164.232690875198,15164.232690875198,0.0,1.0,2883.77834123726,43730285.79542791,4.444886134797497,2785.3907871030783,42238314.0306511,1491971.764776811,1.035322711121806,0.035322711121805926
Large rays (>=90 cm),5,5,10079.880202088298,10079.880202088298,0.0,1.0,604.5338468767171,6093628.7546248995,3.7675272637088315,585.5004911368013,5901774.808922818,191853.94570208155,1.0325078390676683,0.03250783906766826
Large reef assoc. fish (>=90 cm),7,7,9417.149687220199,9417.149687220199,0.0,1.0,614.9379854852858,5790963.057672579,3.785454837965581,610.1756015340815,5746114.975136071,44848.0825365074,1.0078049399865072,0.007804939986507209
Large sharks (>=90 cm),20,20,17613.1412782589,17613.1412782589,0.0,1.0,2306.4585332868774,40623979.999227576,4.361596088367995,2299.302377420602,40497937.614945635,126042.38428194076,1.0031123161253384,0.003112316125338324
"Lobsters, crabs",12,12,99172.00918992714,99172.00918992714,0.0,1.0,571.6421062658142,56690896.21594262,3.663902474935884,461.21399282767345,45739518.33522902,10951377.880713604,1.2394292349221951,0.23942923492219523
Medium bathydemersals (30 - 89 cm),5,5,1095.1165792192003,1095.1165792192003,0.0,1.0,2515.697546541587,2754982.091518758,4.3159754465759805,2070.024313867465,2266917.9455031105,488064.14601564733,1.2152985497264341,0.21529854972643414
Medium benthopelagics (30 - 89 cm),10,10,322.0998936029,322.0998936029,0.0,1.0,1264.0731565743076,407157.82923886646,3.893178173806338,781.9485412736243,251865.54194717726,155292.2872916892,1.616568213702921,0.6165682137029209
Medium demersals (30 - 89 cm),34,34,106581.0028539246,106581.0028539246,0.0,1.0,644.480923270121,68689423.12235273,3.5836081124658996,383.3611617418212,40859017.073688895,27830406.04866384,1.6811325392011252,0.681132539201125
Medium pelagics (30 - 89 cm),17,17,110810.3730409119,110810.3730409119,0.0,1.0,283.0579510978734,31365757.15335155,3.34058635960199,219.07174096438672,24275421.338985715,7090335.814365834,1.2920787950641637,0.2920787950641637
Medium reef assoc. fish (30 - 89 cm),12,12,8982.520159465801,8982.520159465801,0.0,1.0,544.1505427080197,4887843.219659043,3.6555993678152277,452.4799791984097,4064410.5349043813,823432.6847546613,1.2025958445100904,0.20259584451009038
Other demersal invertebrates,22,22,150162.47231688007,150162.47231688007,0.0,1.0,11.782660160138676,1769313.3801160296,2.0281931979648005,10.670707071381866,1602339.7552079158,166973.62490811385,1.104206130045402,0.1042061300454021
Shrimps,5,5,224.5302918049,224.5302918049,0.0,1.0,63.32351012832228,14218.046207222744,2.7522861652966983,56.53093457212511,12692.90723548296,1525.1389717397833,1.1201567886257189,0.12015678862571884
Small benthopelagics (<30 cm),2,2,5920.564073972,5920.564073972,0.0,1.0,812.6670172986888,4811447.146720599,3.909898916828426,812.6413497601769,4811295.180414218,151.96630638092756,1.0000315853217652,3.158532176523918e-05
Small demersals (<30 cm),1,1,0.0018816443,0.0018816443,0.0,1.0,3090.295432513592,5.814836785905235,4.49,3090.295432513592,5.814836785905235,0.0,1.0,0.0
Small pelagics (<30 cm),7,7,86185.1272344778,86185.1272344778,0.0,1.0,144.59435540492035,12461882.917960363,3.1600412758693044,144.55771536066464,12458725.091084307,3157.8268760554492,1.0002534630833386,0.0002534630833386996
Small to medium flatfishes (<90 cm),9,9,14613.094720272902,14613.094720272902,0.0,1.0,1930.9273601618195,28216824.412011176,4.1035287486918,1269.1961577657457,18546883.672037274,9669940.739973903,1.5213781954406205,0.5213781954406205
Small to medium rays (<90 cm),3,3,4152.1981413873,4152.1981413873,0.0,1.0,407.5909002305717,1692398.1783837564,3.610041685707785,407.4193820316732,1691686.0008370758,712.1775466806721,1.0004209868417238,0.00042098684172374435
Small to medium sharks (<90 cm),1,1,6.1940139084,6.1940139084,0.0,1.0,691.8309709189363,4285.210656133767,3.84,691.8309709189363,4285.210656133767,0.0,1.0,0.0
