commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.0178273771,0.0178273771,0.0,1.0,288.40315031266056,5.1414717174517826,3.46,288.40315031266056,5.1414717174517826,0.0,1.0,0.0
Cod-likes,12,12,45984.184848767705,45984.184848767705,0.0,1.0,1583.2095781804094,72802601.89738749,4.1564482164550505,1433.6667611473324,65925997.35613303,6876604.541254461,1.1043079333954853,0.10430793339548525
Crustaceans,17,17,99396.539481732,99396.539481732,0.0,1.0,570.4938477518286,56705114.26214985,3.6618431932236177,459.03224429612817,45626216.59356815,11078897.668581694,1.2428186796041174,0.2428186796041175
Flatfishes,11,11,17634.2454305262,17634.2454305262,0.0,1.0,1771.6393945148795,31241523.89726422,4.085853341690647,1218.5780238784475,21488703.94931816,9752819.94794606,1.4538579884086271,0.4538579884086271
Herring-likes,10,10,186844.3049160411,186844.3049160411,0.0,1.0,175.58511145540012,32807078.103489842,3.2329012411800204,170.96265008143655,31943397.52107037,863680.5824194737,1.0270378434807936,0.027037843480793685
Molluscs,18,18,148201.41528790048,148201.41528790048,0.0,1.0,11.437785038211713,1695095.9304217487,2.0218445287845284,10.515853539105454,1558464.3774557053,136631.55296604335,1.0876706294622551,0.08767062946225519
Other fishes & inverts,38,38,94483.8979855644,94483.8979855644,0.0,1.0,575.8763543199871,54411042.713868394,3.44676021178623,279.7436336892012,26431268.947601583,27979773.76626681,2.0585860944374272,1.0585860944374275
Perch-likes,65,65,60755.530297761106,60755.530297761106,0.0,1.0,1863.7126317052243,113230849.26188685,4.040370058786635,1097.4128944408833,66673902.357356794,46556946.904530056,1.6982784156684803,0.6982784156684803
"Salmon, smelts, etc",6,6,900.6678409879,900.6678409879,0.0,1.0,342.83499240962755,308780.45242868236,3.257639202188396,180.98359147423935,163006.10058733926,145774.3518413431,1.8942877065097123,0.8942877065097123
Scorpionfishes,8,8,9451.7125782432,9451.7125782432,0.0,1.0,618.5951793118243,5846783.837142177,3.7896293634912954,616.0690105384631,5822907.215972234,23876.621169943362,1.0041004639580122,0.00410046395801221
Sharks & rays,29,29,31851.413635642897,31851.413635642897,0.0,1.0,1520.0045026797493,48414292.14289237,4.075518482648599,1189.9219686282904,37900696.81691817,10513595.325974196,1.277398470449259,0.2773984704492589
Tuna & billfishes,17,17,5374.8171736718,5374.8171736718,0.0,1.0,2865.2943794732573,15400433.438418148,4.4530504154205435,2838.2484896529036,15255066.725334475,145366.71308367327,1.0095290774993635,0.00952907749936348
