unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
HS_051,"Indian Ocean, Western",High Seas,1950,,,,,,,,,,,,missing_year
HS_051,"Indian Ocean, Western",High Seas,1951,,,,,,,,,,,,missing_year
HS_051,"Indian Ocean, Western",High Seas,1952,2594.2185145771004,2594.2185145771004,0.0,1.0,12.0,12.0,4597768.454308765,4597768.454308764,4597768.454308764,4462737.569400012,4463305.091399918,available
HS_051,"Indian Ocean, Western",High Seas,1953,8894.0211222407,8894.0211222407,0.0,1.0,12.0,12.0,13128245.87846355,13128245.878463548,13128245.878463548,12279867.238533836,12282312.807487598,available
HS_051,"Indian Ocean, Western",High Seas,1954,17574.8006134364,17574.8006134364,0.0,1.0,14.0,14.0,33431803.07859962,33431803.07859962,33431803.07859962,32455547.618388105,32458757.217469376,available
HS_051,"Indian Ocean, Western",High Seas,1955,13945.558017472902,13945.558017472902,0.0,1.0,14.0,14.0,26297788.893722277,26297788.893722277,26297788.893722277,25703457.896574434,25706285.111098893,available
HS_051,"Indian Ocean, Western",High Seas,1956,27559.796592469902,27559.796592469902,0.0,1.0,14.0,14.0,41443261.50660041,41443261.50660041,41443261.50660041,39440193.47957935,39448076.80801252,available
HS_051,"Indian Ocean, Western",High Seas,1957,36626.2971147604,36626.2971147604,0.0,1.0,14.0,14.0,53664236.502997845,53664236.50299784,53664236.50299784,49522870.967087954,49533277.47197136,available
HS_051,"Indian Ocean, Western",High Seas,1958,17783.5680109354,17783.5680109354,0.0,1.0,14.0,14.0,26635536.061181966,26635536.061181966,26635536.061181966,25196343.531495232,25201548.388594493,available
HS_051,"Indian Ocean, Western",High Seas,1959,51144.66884313129,51144.66884313129,0.0,1.0,14.0,14.0,43964350.72413313,43964350.72413313,43964350.72413313,38412321.12387015,38429539.56390666,available
HS_051,"Indian Ocean, Western",High Seas,1960,57892.19592424611,57892.19592424611,0.0,1.0,14.0,14.0,48015218.34851397,48015218.34851397,48015218.34851397,43542682.24921167,43563657.47390824,available
HS_051,"Indian Ocean, Western",High Seas,1961,52066.5558602403,52066.5558602403,0.0,1.0,14.0,14.0,42060915.0242151,42060915.02421511,42060915.02421511,37947008.94349967,37966075.16323147,available
HS_051,"Indian Ocean, Western",High Seas,1962,56051.8683383815,56051.8683383815,0.0,1.0,14.0,14.0,64567695.43923643,64567695.43923643,64567695.43923643,57519670.53831908,57537666.72571824,available
HS_051,"Indian Ocean, Western",High Seas,1963,44177.07892262971,44177.07892262971,0.0,1.0,15.0,15.0,34103273.60613554,34103273.60613554,34103273.60613554,31668779.862420693,31684698.49096504,available
HS_051,"Indian Ocean, Western",High Seas,1964,35312.8751968628,35312.8751968628,0.0,1.0,17.0,17.0,39219746.887686506,39219746.8876865,39219746.8876865,36233587.299379274,36243172.26173923,available
HS_051,"Indian Ocean, Western",High Seas,1965,52912.2101728223,52912.2101728223,0.0,1.0,18.0,18.0,53945394.264693886,53945394.26469389,53945394.264693886,47258390.55913717,47224425.41348292,available
HS_051,"Indian Ocean, Western",High Seas,1966,33355.27081521261,33355.27081521261,0.0,1.0,17.0,17.0,29302544.376081355,29302544.37608136,29302544.37608136,27341747.926559404,27328982.435263842,available
HS_051,"Indian Ocean, Western",High Seas,1967,78066.7647776895,78066.7647776895,0.0,1.0,19.0,19.0,66871564.31476733,66871564.31476734,66871564.31476734,58215572.75049568,58058693.58052369,available
HS_051,"Indian Ocean, Western",High Seas,1968,44709.917641322005,44709.917641322005,0.0,1.0,18.0,18.0,37613195.16095761,37613195.16095761,37613195.16095761,33027369.54113646,33043082.694060877,available
HS_051,"Indian Ocean, Western",High Seas,1969,46799.654743391395,46799.654743391395,0.0,1.0,18.0,18.0,50416576.13924626,50416576.13924627,50416576.13924627,42831054.74111479,42842292.32583808,available
HS_051,"Indian Ocean, Western",High Seas,1970,45906.91407047119,45906.91407047119,0.0,1.0,19.0,19.0,61846859.25460262,61846859.254602626,61846859.25460262,52534552.41110024,52540118.580068216,available
HS_051,"Indian Ocean, Western",High Seas,1971,32322.6283074792,32322.6283074792,0.0,1.0,19.0,19.0,30175295.69964909,30175295.699649096,30175295.699649096,27696666.13502036,27707849.500355184,available
