functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,532.5148929106001,4.104776650968852,1272.848312043344,677810.6825791996
Jellyfish,1.6065636322999999,3.4599999999999995,288.4031503126603,463.33801273307034
Large bathydemersals (>=90 cm),27982.702008064698,4.226712032330461,1685.4350932423285,47163027.96813482
Large bathypelagics (>=90 cm),83.5254957609,4.120428431975148,1319.5578419162528,110216.72293123833
Large benthopelagics (>=90 cm),35212.126357636196,3.741856119182279,551.8945675194923,19433381.247589342
Large demersals (>=90 cm),149987.45172010318,4.464619596941143,2914.872728127549,437194332.58027625
Large flatfishes (>=90 cm),0.0549131218,3.4,251.18864315095797,13.79355255612529
Large pelagics (>=90 cm),6890.230604880098,4.357105341799239,2275.649341826129,15679748.741025645
Large rays (>=90 cm),4094.785837428,3.6963053226477456,496.9415641839338,2034869.2790496894
Large reef assoc. fish (>=90 cm),254.8355450736,3.92,831.7637711026708,211962.9739814222
Large sharks (>=90 cm),18410.2083282495,4.225683646957887,1681.4487974560034,30955822.65444962
"Lobsters, crabs",4936.7618480225,2.733338866965022,54.11764219873318,267165.9113116384
Medium bathydemersals (30 - 89 cm),4421.5642559184,3.7676246475259125,585.6317952825283,2589408.6131505487
Medium bathypelagics (30 - 89 cm),16023.136463771698,3.883760736832384,765.174937681444,12260502.445127781
Medium benthopelagics (30 - 89 cm),31756.3072470824,3.682817613567045,481.74544118608634,15298456.245186621
Medium demersals (30 - 89 cm),59057.058629881096,3.500221031384273,316.3887490673388,18684988.903504565
Medium pelagics (30 - 89 cm),59273.740845969805,3.778832119532593,600.9413932377043,35620044.40638772
Medium reef assoc. fish (30 - 89 cm),128.59219492250003,3.443539837106897,277.6769542852643,35707.08903093683
Other demersal invertebrates,6055.6315499435,2.1822348618757914,15.213700481856549,92128.56462932115
Shrimps,4.0210568033000005,2.7003973975174107,50.16460506815527,201.71472649416341
Small bathydemersals (<30 cm),3.3585673764000004,3.51,323.5936569296281,1086.8110993738228
Small bathypelagics (<30 cm),11.0320675114,3.5,316.22776601683796,3488.646063676959
Small benthopelagics (<30 cm),109.8382058674,3.15,141.2537544622754,15515.058962170577
Small demersals (<30 cm),363.26673842980006,3.111630457785329,129.30950754978508,46973.843055574034
Small pelagics (<30 cm),462.80924046250004,2.830997092752878,67.76369713689981,31361.665202859487
Small to medium flatfishes (<90 cm),1744.0761210575001,3.574790128027092,375.65582546317984,655172.354926476
Small to medium rays (<90 cm),3177.6184165408004,3.517824507827445,329.4765485257908,1046950.7484138516
Small to medium sharks (<90 cm),148.9214503112,4.208677680628066,1616.8795962915979,240788.0544583323
