unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
EEZ_705,Slovenia,EEZ,1950,800.2068766088001,800.2068766088001,0.0,1.0,63,63,237342.98839170608,237342.98839170605,237342.98839170605,203424.6056738497,202915.9087642934,available
EEZ_705,Slovenia,EEZ,1951,244.89364145169998,244.89364145169998,0.0,1.0,65,65,180442.36482788064,180442.36482788064,180442.36482788064,160360.33066408648,151547.28884041085,available
EEZ_705,Slovenia,EEZ,1952,178.03731909420003,178.03731909420003,0.0,1.0,63,63,166991.9420999743,166991.94209997432,166991.94209997432,148192.3539207229,139634.80319077987,available
EEZ_705,Slovenia,EEZ,1953,268.5065998083001,268.5065998083001,0.0,1.0,63,63,213462.36187351047,213462.36187351047,213462.3618735105,190504.20908423068,180632.88367377684,available
EEZ_705,Slovenia,EEZ,1954,291.0259195755002,291.0259195755002,0.0,1.0,63,63,215636.71941201598,215636.71941201595,215636.71941201598,191019.16434061909,181381.90865446467,available
EEZ_705,Slovenia,EEZ,1955,359.65504714049996,359.65504714049996,0.0,1.0,65,65,229544.52786950025,229544.52786950028,229544.52786950028,203531.51621028423,192690.29371278815,available
EEZ_705,Slovenia,EEZ,1956,443.21721847949993,443.21721847949993,0.0,1.0,66,66,229437.35878794309,229437.35878794306,229437.35878794306,203941.82827305954,194672.7858291194,available
EEZ_705,Slovenia,EEZ,1957,461.723529575,461.723529575,0.0,1.0,66,66,267418.2377743893,267418.2377743893,267418.2377743893,238311.65542516662,227693.59307205235,available
EEZ_705,Slovenia,EEZ,1958,403.6883702042,403.6883702042,0.0,1.0,65,65,243866.34279142885,243866.34279142894,243866.3427914289,217466.88186100082,207443.45387921535,available
EEZ_705,Slovenia,EEZ,1959,344.9040868687001,344.9040868687001,0.0,1.0,63,63,157307.73176900556,157307.73176900556,157307.73176900556,138761.7266972244,133263.5019952677,available
EEZ_705,Slovenia,EEZ,1960,306.68253346629996,306.68253346629996,0.0,1.0,63,63,166038.694562599,166038.69456259903,166038.69456259906,147589.19936143135,139778.25106284727,available
EEZ_705,Slovenia,EEZ,1961,456.2000533392,456.2000533392,0.0,1.0,66,66,237892.53192278813,237892.53192278807,237892.53192278807,212155.6293149309,202701.72019629146,available
EEZ_705,Slovenia,EEZ,1962,382.7827976639,382.7827976639,0.0,1.0,65,65,239915.7443786251,239915.74437862507,239915.74437862507,214382.7950834639,203267.86699395347,available
EEZ_705,Slovenia,EEZ,1963,285.88067091429997,285.88067091429997,0.0,1.0,57,57,103066.23452193057,103066.23452193059,103066.23452193059,90670.97673645768,86145.88619002393,available
EEZ_705,Slovenia,EEZ,1964,484.00109887319996,484.00109887319996,0.0,1.0,66,66,279163.4718131605,279163.4718131606,279163.4718131605,248869.0524234013,236394.7454840544,available
EEZ_705,Slovenia,EEZ,1965,480.1676246094,480.1676246094,0.0,1.0,66,66,283246.3805300725,283246.3805300725,283246.38053007243,253316.25460898087,241322.9787466777,available
EEZ_705,Slovenia,EEZ,1966,494.80163093889996,494.80163093889996,0.0,1.0,66,66,262795.23937295727,262795.23937295727,262795.23937295727,233824.97120892667,223525.94538923845,available
EEZ_705,Slovenia,EEZ,1967,639.0076496305,639.0076496305,0.0,1.0,68,68,363003.7120050348,363003.71200503485,363003.71200503485,324948.4548658895,310608.684311268,available
EEZ_705,Slovenia,EEZ,1968,440.1263031969999,440.1263031969999,0.0,1.0,66,66,209816.06603548554,209816.06603548554,209816.0660354855,187341.29744077352,178967.76957966763,available
EEZ_705,Slovenia,EEZ,1969,461.71074853849996,461.71074853849996,0.0,1.0,66,66,225038.52119765594,225038.5211976559,225038.5211976559,200979.2451130964,191624.35596716247,available
EEZ_705,Slovenia,EEZ,1970,559.6658346443,559.6658346443,0.0,1.0,66,66,280738.58936039027,280738.5893603902,280738.5893603902,259730.43272657727,240967.246971897,available
EEZ_705,Slovenia,EEZ,1971,608.4718306452,608.4718306452,0.0,1.0,67,67,243492.10836983714,243492.1083698371,243492.1083698371,218089.9057843792,210409.91390085488,available
EEZ_705,Slovenia,EEZ,1972,687.0118420604,687.0118420604,0.0,1.0,67,67,244552.70077667054,244552.70077667054,244552.70077667054,219585.400111594,212770.13983220933,available
EEZ_705,Slovenia,EEZ,1973,847.5785666288999,847.5785666288999,0.0,1.0,70,70,534842.6515422933,534842.6515422933,534842.6515422934,479754.6869128901,459013.7836733013,available
EEZ_705,Slovenia,EEZ,1974,656.5650818804002,656.5650818804002,0.0,1.0,63,63,187909.63641284706,187909.63641284703,187909.63641284703,169825.35614414912,164995.2737476583,available
EEZ_705,Slovenia,EEZ,1975,732.9711551693,732.9711551693,0.0,1.0,65,65,312889.7319233116,312889.7319233116,312889.7319233116,296393.3605901665,271673.70990173426,available
EEZ_705,Slovenia,EEZ,1976,847.6984464825,847.6984464825,0.0,1.0,69,69,427578.9323469196,427578.9323469196,427578.9323469196,382395.3266172069,368021.6269181987,available
EEZ_705,Slovenia,EEZ,1977,646.5939370048,646.5939370048,0.0,1.0,65,65,262397.0190401365,262397.0190401365,262397.0190401365,246680.5075430113,227952.43242605348,available
EEZ_705,Slovenia,EEZ,1978,742.3832739938,742.3832739938,0.0,1.0,65,65,284681.01745601953,284681.0174560196,284681.01745601953,267170.987978341,247804.63945629855,available
EEZ_705,Slovenia,EEZ,1979,644.4661564252001,644.4661564252001,0.0,1.0,65,65,253397.290702682,253397.29070268196,253397.290702682,238557.24196466815,219407.80264830968,available
EEZ_705,Slovenia,EEZ,1980,587.1506719683,587.1506719683,0.0,1.0,65,65,142533.25360117826,142533.25360117826,142533.25360117826,132385.3458993223,120781.65014892964,available
EEZ_705,Slovenia,EEZ,1981,855.3576837577,855.3576837577,0.0,1.0,67,67,207419.57498560258,207419.57498560255,207419.57498560255,190735.02672351635,177793.11988356637,available
EEZ_705,Slovenia,EEZ,1982,743.8323239205,743.8323239205,0.0,1.0,53,53,132182.2998826066,132182.2998826066,132182.2998826066,122301.05042910027,119104.90956507021,available
EEZ_705,Slovenia,EEZ,1983,1028.0952675807998,1028.0952675807998,0.0,1.0,53,53,185893.71376650533,185893.7137665053,185893.7137665053,175527.29375470112,179219.24800816533,available
EEZ_705,Slovenia,EEZ,1984,785.4958260241,785.4958260241,0.0,1.0,56,56,136310.0017381417,136310.0017381417,136310.0017381417,126273.04682690276,127503.687391723,available
EEZ_705,Slovenia,EEZ,1985,795.6996132961001,795.6996132961001,0.0,1.0,55,55,159895.7681482253,159895.76814822524,159895.76814822524,151882.82954361776,149720.79036867782,available
EEZ_705,Slovenia,EEZ,1986,825.9090082547,825.9090082547,0.0,1.0,53,53,163097.78061552485,163097.7806155248,163097.7806155248,152721.9422627639,153776.16747754937,available
EEZ_705,Slovenia,EEZ,1987,909.4005856888999,909.4005856888999,0.0,1.0,53,53,149315.30238654118,149315.30238654118,149315.30238654118,139200.24520679776,139676.07254584378,available
EEZ_705,Slovenia,EEZ,1988,686.3533524753,686.3533524753,0.0,1.0,57,57,177788.6701453946,177788.6701453946,177788.67014539457,163957.00738421036,165969.4122590589,available
