commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,7687.1356810937,7687.1356810937,0.0,1.0,138.03842646028852,1061120.1134049126,3.14,138.03842646028852,1061120.1134049126,0.0,1.0,0.0
Cod-likes,2,2,66944.3556028422,66944.3556028422,0.0,1.0,378.22527630172834,25320047.39472615,3.573675492278511,374.69292457858927,25083576.384858012,236471.00986813754,1.009427324327279,0.009427324327279182
Crustaceans,12,12,15404.1233262686,15404.1233262686,0.0,1.0,81.7411470459634,1259150.7099266765,2.7755203461456595,59.63762586510031,918665.3437118713,340485.36621480517,1.3706304679341366,0.37063046793413645
Flatfishes,3,3,2082.3663918346997,2082.3663918346997,0.0,1.0,398.7454479511605,830334.1197105692,3.5823860554452374,382.28394179576696,796055.2325335976,34278.88717697153,1.0430609407187394,0.04306094071873937
Herring-likes,4,4,15840.1067242704,15840.1067242704,0.0,1.0,95.28576729390758,1509336.72323949,2.9479427524406594,88.70390771668812,1405079.3650921725,104257.35814731754,1.0742003339722226,0.07420033397222249
Molluscs,5,5,762.0436812088999,762.0436812088999,0.0,1.0,11.303647286871735,8613.872989574731,2.0503483716734636,11.229188485686128,8557.13213062085,56.74085895388089,1.006630826553541,0.00663082655354115
Other fishes & inverts,12,12,56758.4051818914,56758.4051818914,0.0,1.0,935.1987364172506,53080388.80716317,3.7377375620925593,546.6855088715962,31028997.619602542,22051391.18756063,1.7106704334409333,0.7106704334409334
Perch-likes,10,10,8946.656581318899,8946.656581318899,0.0,1.0,513.4227798615786,4593417.292447637,3.3661339369661154,232.3453241786076,2078713.8237012129,2514703.4687464237,2.20974009989933,1.2097400998993302
"Salmon, smelts, etc",1,1,160.39991036409998,160.39991036409998,0.0,1.0,398.1071705534973,63856.35447208644,3.6,398.1071705534973,63856.35447208644,0.0,1.0,0.0
Scorpionfishes,2,2,2499.0905431578003,2499.0905431578003,0.0,1.0,401.7532214938647,1004017.6765184985,3.60317065565859,401.0242688262613,1002195.957800481,1821.7187180174515,1.0018177270660875,0.0018177270660875312
Sharks & rays,1,1,0.0036988551,0.0036988551,0.0,1.0,2238.721138568337,8.280705100871302,4.35,2238.7211385683377,8.280705100871302,0.0,1.0,0.0
