functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,5,5,27176.2271588024,27176.2271588024,0.0,1.0,1695.1704829212135,46068338.116763666,4.20997509023265,1621.7170780935708,44072151.701580174,1996186.415183492,1.0452936001105642,0.04529360011056416
Large benthopelagics (>=90 cm),2,2,1314.5146390063,1314.5146390063,0.0,1.0,1896.8936917241404,2493494.526410086,3.7809339516957863,603.8567867411115,793778.5860344964,1699715.9403755898,3.1412972966011994,2.1412972966011994
Large demersals (>=90 cm),2,2,725.4572956851,725.4572956851,0.0,1.0,1850.76088487137,1342647.9864985468,4.253529773387894,1792.7914543317777,1300593.6401868889,42054.34631165792,1.0323347316273321,0.03233473162733205
Large flatfishes (>=90 cm),1,1,41.7039766947,41.7039766947,0.0,1.0,1778.2794100389228,74161.3230729281,4.25,1778.2794100389228,74161.3230729281,0.0,1.0,0.0
Large pelagics (>=90 cm),1,1,157.46683416850001,157.46683416850001,0.0,1.0,2238.7211385683377,352524.33027645596,4.35,2238.7211385683377,352524.33027645596,0.0,1.0,0.0
Large reef assoc. fish (>=90 cm),2,2,160.92179213010002,160.92179213010002,0.0,1.0,394.0699776757115,63414.447032244,3.5751554719927876,375.9719734641738,60502.083760545254,2912.3632716987486,1.0481365779602778,0.04813657796027787
Large sharks (>=90 cm),1,1,0.0036988551,0.0036988551,0.0,1.0,2238.721138568337,8.280705100871302,4.35,2238.7211385683377,8.280705100871302,0.0,1.0,0.0
"Lobsters, crabs",7,7,3050.9398347091997,3050.9398347091997,0.0,1.0,174.7165685326999,533049.738720114,3.046584319288439,111.32285077374624,339639.31993901025,193410.41878110374,1.569458267717162,0.569458267717162
Medium benthopelagics (30 - 89 cm),3,3,67133.2771656204,67133.2771656204,0.0,1.0,370.48794429014424,24872069.850551184,3.568346066567301,370.12299396717134,24847569.53936736,24500.311183825135,1.0009860244538207,0.0009860244538206426
Medium demersals (30 - 89 cm),4,4,30408.068033715703,30408.068033715703,0.0,1.0,215.7874819679416,6561680.432505368,3.319075342288478,208.48525361771226,6339633.776033867,222046.6564715011,1.0350251551297678,0.03502515512976769
Medium pelagics (30 - 89 cm),6,6,19445.6730311308,19445.6730311308,0.0,1.0,168.1277440773961,3269357.138790682,3.078754611554844,119.88217441638855,2331189.5659620855,938167.5728285965,1.4024415631087528,0.40244156310875273
Other demersal invertebrates,8,8,1624.8361620023002,1624.8361620023002,0.0,1.0,20.095223242536626,32651.44540798263,2.240690632662834,17.405665484601776,28281.354703096258,4370.09070488637,1.1545219721885505,0.15452197218855043
Shrimps,5,5,12353.1834915594,12353.1834915594,0.0,1.0,58.778449433920244,726100.9712065626,2.708574050562749,51.11802317838805,631470.320048414,94630.65115814854,1.149857638837077,0.1498576388370768
Small bathydemersals (<30 cm),1,1,667.2636264531,667.2636264531,0.0,1.0,323.5936569296281,215922.27702008394,3.51,323.5936569296281,215922.27702008394,0.0,1.0,0.0
Small demersals (<30 cm),1,1,3013.9445329497,3013.9445329497,0.0,1.0,100.0,301394.45329497,3.0,100.0,301394.45329497,0.0,1.0,0.0
Small pelagics (<30 cm),2,2,7770.5436344830005,7770.5436344830005,0.0,1.0,137.3524531377614,1067303.2304102564,3.137101856900311,137.1203322502637,1065499.5249254806,1803.7054847758263,1.0016928261745608,0.0016928261745606829
Small to medium flatfishes (<90 cm),2,2,2040.66241514,2040.66241514,0.0,1.0,370.55261616398406,756172.796637641,3.568742369856576,370.4608935059097,755985.621656692,187.1749809490284,1.0002475906625563,0.00024759066255631543
