commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,5,5,114036.54438802763,114036.54438802763,0.0,1.0,1138.2717905247364,129804581.5658138,3.3334736401419875,1086.223513942931,123869175.9630724,5935405.6027413905,1.0479167279235864,0.047916727923586415
Cod-likes,1,1,224.60510071849998,224.60510071849998,0.0,1.0,982.5824208926318,220693.0236088171,3.3,982.5824208926318,220693.0236088171,0.0,1.0,0.0
Crustaceans,22,22,387946.9165851195,387946.9165851195,0.0,1.0,1150.4338239316712,446307254.7295201,3.2689865262901674,895.4050314993171,347369621.0649619,98937633.66455817,1.2848194766175474,0.28481947661754725
Flatfishes,5,5,50229.592475417296,50229.592475417296,0.0,1.0,5239.758068123839,263190912.43164024,3.379868572229347,1248.1891358946823,62696031.62823315,200494880.80340707,4.197887898109338,3.1978878981093377
Herring-likes,15,15,818557.452492271,818557.452492271,0.0,1.0,795.4151523137068,651093000.7516595,2.6082730518100314,123.71190132841397,101265298.79436174,549827701.9572978,6.42957665166057,5.42957665166057
Molluscs,11,11,98433.60849918699,98433.60849918699,0.0,1.0,48.55212553468463,4779160.916684526,2.234866944948067,40.420244483149354,3978710.520895746,800450.39578878,1.2011833712417386,0.20118337124173857
Other fishes & inverts,51,51,1316006.2278018282,1316006.2278018282,0.0,1.0,4119.742171863244,5421606355.1098585,3.5162648445986204,1878.1749325885942,2471689908.1878686,2949916446.92199,2.1934816083319832,1.1934816083319835
Perch-likes,210,210,1866208.644586389,1866208.644586389,0.0,1.0,9518.29733920934,17763128776.176098,3.7570012670475315,3863.1479992217724,7209440191.464284,10553688584.711815,2.463870745083231,1.4638707450832313
Scorpionfishes,5,5,6146.9328882121,6146.9328882121,0.0,1.0,3283.257647330539,20181964.412849974,3.668495018494844,2963.412185373012,18215895.82359786,1966068.5892521143,1.107931479642366,0.10793147964236612
Sharks & rays,47,47,189617.2160872809,189617.2160872809,0.0,1.0,18543.53205739762,3516172925.148985,4.181657621521642,13785.800886735715,2614025185.6763945,902147739.4725904,1.345118227787524,0.34511822778752393
Tuna & billfishes,21,21,589021.0528993668,589021.0528993668,0.0,1.0,29097.370080916786,17138963561.66414,4.428599880554818,28887.588416071598,17015397744.558044,123565817.10609627,1.007261999922724,0.007261999922723861
