unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
LME_052,1950,exact_2020_supplement,2020 supplement MeanTL,high,34,256013.7003830846
LME_052,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,57,481421.6389854175
LME_052,1951,exact_2020_supplement,2020 supplement MeanTL,high,34,367461.4960804431
LME_052,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,57,525584.3854335147
LME_052,1952,exact_2020_supplement,2020 supplement MeanTL,high,35,288998.0931999516
LME_052,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,56,538840.7346108025
LME_052,1953,exact_2020_supplement,2020 supplement MeanTL,high,35,350447.141270973
LME_052,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,56,556711.8823145624
LME_052,1954,exact_2020_supplement,2020 supplement MeanTL,high,39,313695.7917755102
LME_052,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,56,584668.8841619256
LME_052,1955,exact_2020_supplement,2020 supplement MeanTL,high,39,375315.5549465377
LME_052,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,58,687221.8195695012
LME_052,1956,exact_2020_supplement,2020 supplement MeanTL,high,42,396171.2954370567
LME_052,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,59,749790.187469154
LME_052,1957,exact_2020_supplement,2020 supplement MeanTL,high,42,418638.0211012185
LME_052,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,59,915316.0290600888
LME_052,1958,exact_2020_supplement,2020 supplement MeanTL,high,43,262085.7463515578
LME_052,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,59,806670.7142143067
LME_052,1959,exact_2020_supplement,2020 supplement MeanTL,high,43,303328.4033971518
LME_052,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,59,709179.2593015699
LME_052,1960,exact_2020_supplement,2020 supplement MeanTL,high,43,275465.3116107708
LME_052,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,59,611746.9275168447
LME_052,1961,exact_2020_supplement,2020 supplement MeanTL,high,43,326553.3219625117
LME_052,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,60,677952.0927096893
LME_052,1962,exact_2020_supplement,2020 supplement MeanTL,high,43,305506.73123217706
LME_052,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,61,620650.4171939987
LME_052,1963,exact_2020_supplement,2020 supplement MeanTL,high,43,331776.9390569012
LME_052,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,61,808085.1705363491
LME_052,1964,exact_2020_supplement,2020 supplement MeanTL,high,40,297032.3599043576
LME_052,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,59,860768.7760390122
LME_052,1965,exact_2020_supplement,2020 supplement MeanTL,high,40,321392.8572301242
LME_052,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,59,1079935.5638142508
LME_052,1966,exact_2020_supplement,2020 supplement MeanTL,high,40,290162.5071170886
LME_052,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,58,1109346.9504369567
LME_052,1967,exact_2020_supplement,2020 supplement MeanTL,high,40,319653.8959659026
LME_052,1967,exact_sea_around_us,Sea Around Us exploited organisms,high,59,1233916.9497562954
LME_052,1968,exact_2020_supplement,2020 supplement MeanTL,high,41,351574.320227303
LME_052,1968,exact_sea_around_us,Sea Around Us exploited organisms,high,59,1375237.5341487804
LME_052,1969,exact_2020_supplement,2020 supplement MeanTL,high,41,361738.8348437795
LME_052,1969,exact_sea_around_us,Sea Around Us exploited organisms,high,59,1391096.1116393744
LME_052,1970,exact_2020_supplement,2020 supplement MeanTL,high,39,300002.2963285949
LME_052,1970,exact_sea_around_us,Sea Around Us exploited organisms,high,62,1399471.9421918432
LME_052,1971,exact_2020_supplement,2020 supplement MeanTL,high,40,313998.3528648513
LME_052,1971,exact_sea_around_us,Sea Around Us exploited organisms,high,62,1542936.2002889395
LME_052,1972,exact_2020_supplement,2020 supplement MeanTL,high,41,317387.979441148
LME_052,1972,exact_sea_around_us,Sea Around Us exploited organisms,high,62,1455297.1970828113
LME_052,1973,exact_2020_supplement,2020 supplement MeanTL,high,43,388631.6081504572
LME_052,1973,exact_sea_around_us,Sea Around Us exploited organisms,high,62,2047349.283050342
LME_052,1974,exact_2020_supplement,2020 supplement MeanTL,high,43,367972.95168383623
LME_052,1974,exact_sea_around_us,Sea Around Us exploited organisms,high,62,2112344.517371366
LME_052,1975,exact_2020_supplement,2020 supplement MeanTL,high,44,416032.2256875002
LME_052,1975,exact_sea_around_us,Sea Around Us exploited organisms,high,62,2451293.195379722
LME_052,1976,exact_2020_supplement,2020 supplement MeanTL,high,44,388431.8355626312
LME_052,1976,exact_sea_around_us,Sea Around Us exploited organisms,high,62,2487330.881912308
LME_052,1977,exact_2020_supplement,2020 supplement MeanTL,high,40,444321.6776601306
LME_052,1977,exact_sea_around_us,Sea Around Us exploited organisms,high,53,2501976.412889959
LME_052,1978,exact_2020_supplement,2020 supplement MeanTL,high,39,497562.14767787047
LME_052,1978,exact_sea_around_us,Sea Around Us exploited organisms,high,52,2262379.242299634
LME_052,1979,exact_2020_supplement,2020 supplement MeanTL,high,39,580616.5177593523
LME_052,1979,exact_sea_around_us,Sea Around Us exploited organisms,high,54,2355031.248712008
LME_052,1980,exact_2020_supplement,2020 supplement MeanTL,high,39,579881.8362507211
LME_052,1980,exact_sea_around_us,Sea Around Us exploited organisms,high,53,2467063.2271628394
LME_052,1981,exact_2020_supplement,2020 supplement MeanTL,high,39,679039.5334059598
LME_052,1981,exact_sea_around_us,Sea Around Us exploited organisms,high,52,2673650.623996435
LME_052,1982,exact_2020_supplement,2020 supplement MeanTL,high,39,749187.2549290687
LME_052,1982,exact_sea_around_us,Sea Around Us exploited organisms,high,53,3027798.6338062757
LME_052,1983,exact_2020_supplement,2020 supplement MeanTL,high,39,778648.3977906889
LME_052,1983,exact_sea_around_us,Sea Around Us exploited organisms,high,54,3312713.099846055
LME_052,1984,exact_2020_supplement,2020 supplement MeanTL,high,39,1012575.9864691386
LME_052,1984,exact_sea_around_us,Sea Around Us exploited organisms,high,55,4455886.5194161525
LME_052,1985,exact_2020_supplement,2020 supplement MeanTL,high,39,1050601.0740430043
LME_052,1985,exact_sea_around_us,Sea Around Us exploited organisms,high,55,4617984.8221720895
LME_052,1986,exact_2020_supplement,2020 supplement MeanTL,high,38,1079218.182748516
LME_052,1986,exact_sea_around_us,Sea Around Us exploited organisms,high,54,5161006.671258996
LME_052,1987,exact_2020_supplement,2020 supplement MeanTL,high,39,1058295.0340992943
LME_052,1987,exact_sea_around_us,Sea Around Us exploited organisms,high,55,5006374.392595776
LME_052,1988,exact_2020_supplement,2020 supplement MeanTL,high,38,993945.0714109197
LME_052,1988,exact_sea_around_us,Sea Around Us exploited organisms,high,54,4992883.147082746
LME_052,1989,exact_2020_supplement,2020 supplement MeanTL,high,38,1109479.2564609707
LME_052,1989,exact_sea_around_us,Sea Around Us exploited organisms,high,55,5418845.268497784
LME_052,1990,exact_2020_supplement,2020 supplement MeanTL,high,38,1093958.956932768
LME_052,1990,exact_sea_around_us,Sea Around Us exploited organisms,high,54,6053229.053874929
LME_052,1991,exact_2020_supplement,2020 supplement MeanTL,high,41,1054735.2114582942
LME_052,1991,exact_sea_around_us,Sea Around Us exploited organisms,high,67,5782089.734947495
LME_052,1992,exact_2020_supplement,2020 supplement MeanTL,high,37,722030.8811967714
LME_052,1992,exact_sea_around_us,Sea Around Us exploited organisms,high,67,5641088.46368445
LME_052,1993,exact_2020_supplement,2020 supplement MeanTL,high,34,663164.7784076761
LME_052,1993,exact_sea_around_us,Sea Around Us exploited organisms,high,55,4851671.003769391
LME_052,1994,exact_2020_supplement,2020 supplement MeanTL,high,34,614465.9266402985
LME_052,1994,exact_sea_around_us,Sea Around Us exploited organisms,high,58,4103965.5128070223
LME_052,1995,exact_2020_supplement,2020 supplement MeanTL,high,36,715044.2488493145
LME_052,1995,exact_sea_around_us,Sea Around Us exploited organisms,high,58,5094509.846583301
LME_052,1996,exact_2020_supplement,2020 supplement MeanTL,high,37,688345.7779402398
LME_052,1996,exact_sea_around_us,Sea Around Us exploited organisms,high,59,6138975.344960901
LME_052,1997,exact_2020_supplement,2020 supplement MeanTL,high,37,710897.8646111062
LME_052,1997,exact_sea_around_us,Sea Around Us exploited organisms,high,60,5963044.80808691
LME_052,1998,exact_2020_supplement,2020 supplement MeanTL,high,37,704449.0666060332
LME_052,1998,exact_sea_around_us,Sea Around Us exploited organisms,high,66,5255067.889966518
LME_052,1999,exact_2020_supplement,2020 supplement MeanTL,high,37,749243.74348316
LME_052,1999,exact_sea_around_us,Sea Around Us exploited organisms,high,68,4572687.8253973685
LME_052,2000,exact_2020_supplement,2020 supplement MeanTL,high,39,706687.6531046908
LME_052,2000,exact_sea_around_us,Sea Around Us exploited organisms,high,69,3884753.4423172097
LME_052,2001,exact_2020_supplement,2020 supplement MeanTL,high,39,696306.0367596333
LME_052,2001,exact_sea_around_us,Sea Around Us exploited organisms,high,71,3895331.914172239
LME_052,2002,exact_2020_supplement,2020 supplement MeanTL,high,39,633868.134610411
LME_052,2002,exact_sea_around_us,Sea Around Us exploited organisms,high,70,2577764.954654166
LME_052,2003,exact_2020_supplement,2020 supplement MeanTL,high,39,651768.6981761154
LME_052,2003,exact_sea_around_us,Sea Around Us exploited organisms,high,71,3378450.8088713903
LME_052,2004,exact_2020_supplement,2020 supplement MeanTL,high,39,583311.2998103395
LME_052,2004,exact_sea_around_us,Sea Around Us exploited organisms,high,71,2675406.444845478
LME_052,2005,exact_2020_supplement,2020 supplement MeanTL,high,39,653292.5104004814
LME_052,2005,exact_sea_around_us,Sea Around Us exploited organisms,high,71,2926610.9581031245
LME_052,2006,exact_2020_supplement,2020 supplement MeanTL,high,39,643275.8841287487
LME_052,2006,exact_sea_around_us,Sea Around Us exploited organisms,high,70,3013495.568728773
LME_052,2007,exact_2020_supplement,2020 supplement MeanTL,high,39,745132.2959281901
LME_052,2007,exact_sea_around_us,Sea Around Us exploited organisms,high,69,3276781.460509639
LME_052,2008,exact_2020_supplement,2020 supplement MeanTL,high,38,702585.5241339789
LME_052,2008,exact_sea_around_us,Sea Around Us exploited organisms,high,70,2912002.2637336254
LME_052,2009,exact_2020_supplement,2020 supplement MeanTL,high,40,840421.1589809183
LME_052,2009,exact_sea_around_us,Sea Around Us exploited organisms,high,72,3037583.178403786
LME_052,2010,exact_2020_supplement,2020 supplement MeanTL,high,40,760442.4764130883
LME_052,2010,exact_sea_around_us,Sea Around Us exploited organisms,high,72,3427558.845196139
LME_052,2011,exact_2020_supplement,2020 supplement MeanTL,high,40,959015.8008480602
LME_052,2011,exact_sea_around_us,Sea Around Us exploited organisms,high,66,3479734.7432386093
LME_052,2012,exact_2020_supplement,2020 supplement MeanTL,high,45,905041.362710563
LME_052,2012,exact_sea_around_us,Sea Around Us exploited organisms,high,71,3560295.0288506895
LME_052,2013,exact_2020_supplement,2020 supplement MeanTL,high,46,906427.3032495045
LME_052,2013,exact_sea_around_us,Sea Around Us exploited organisms,high,81,3444328.3754979214
LME_052,2014,exact_2020_supplement,2020 supplement MeanTL,high,48,873133.9855381623
LME_052,2014,exact_sea_around_us,Sea Around Us exploited organisms,high,81,3545782.6053043
LME_052,2015,exact_2020_supplement,2020 supplement MeanTL,high,47,834469.4044819798
LME_052,2015,exact_sea_around_us,Sea Around Us exploited organisms,high,82,3532743.906627666
LME_052,2016,exact_2020_supplement,2020 supplement MeanTL,high,48,827463.6782369103
LME_052,2016,exact_sea_around_us,Sea Around Us exploited organisms,high,81,3754151.4051542534
LME_052,2017,exact_2020_supplement,2020 supplement MeanTL,high,46,808125.9023356431
LME_052,2017,exact_sea_around_us,Sea Around Us exploited organisms,high,82,3777922.5121794255
LME_052,2018,exact_2020_supplement,2020 supplement MeanTL,high,47,1041935.8675032448
LME_052,2018,exact_sea_around_us,Sea Around Us exploited organisms,high,87,3799084.86704587
LME_052,2019,exact_2020_supplement,2020 supplement MeanTL,high,47,973957.3914426834
LME_052,2019,exact_sea_around_us,Sea Around Us exploited organisms,high,84,3826894.7341824356
