commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,72.353545035,3.11,128.82495516931337,9320.94219547477
Cod-likes,615.7526449077001,4.440284568213374,2756.0339824943235,1697035.2141763817
Crustaceans,1613.4915065321,3.365745244618433,232.13746879161874,374551.8342431373
Flatfishes,2650.9198149613,3.365951590046025,232.24778998723636,615670.2684581354
Herring-likes,2579.7100449045,3.0302148214773923,107.20494577243988,276557.6754726054
Molluscs,1327.1882568627,2.7011388831652194,50.25032595017397,66691.6425045939
Other fishes & inverts,98958.84677925767,3.2993638660977345,199.23418889962647,19715985.572507817
Perch-likes,53126.48544101731,3.59938312576088,397.54209837861316,21120014.501702864
Scorpionfishes,729.4440354391,3.7773848295627617,598.9420842582421,436894.73093563755
Sharks & rays,4687.1613853849985,3.968189346876269,929.371492625861,4356114.172913555
Tuna & billfishes,12681.739199904403,4.400700294674244,2515.940085788983,31906496.010560993
