commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,16.7233293824,16.7233293824,0.0,1.0,728.2256812104325,12178.357931604682,3.2,728.2256812104325,12178.357931604682,0.0,1.0,0.0
Cod-likes,7,7,299.7700453006,299.7700453006,0.0,1.0,31546.146180951815,9456589.669723274,4.369869208572479,24227.071544514412,7262550.334399962,2194039.3353233123,1.3021031503122222,0.30210315031222235
Crustaceans,20,20,8303.244350224102,8303.244350224102,0.0,1.0,182.1859321307596,1512734.3116550413,2.6472879494058033,139.05001295828768,1154566.2344944903,358168.077160551,1.3102187353654677,0.31021873536546785
Flatfishes,5,5,6.600109388900001,6.600109388900001,0.0,1.0,3235.642155905495,21355.5921723125,3.6471237299001547,2779.6324612265225,18345.878305032387,3009.713867280112,1.1640539535495844,0.16405395354958444
Herring-likes,6,6,2740.813190664501,2740.813190664501,0.0,1.0,239.48742329840627,656390.2887745248,2.8194916073060963,232.92341987267486,638399.5816017132,17990.707172811613,1.0281809507576334,0.02818095075763335
Molluscs,13,13,682.8001080967002,682.8001080967002,0.0,1.0,21.018316287547567,14351.308633148114,2.0041271882623057,20.248814014058073,13825.892397628832,525.416235519282,1.0380023379618804,0.038002337961880274
Other fishes & inverts,64,64,2319.7789823148996,2319.7789823148996,0.0,1.0,3635.9526013699574,8434606.425351212,3.4837660360624527,1703.9392821094946,3952762.533778344,4481843.891572868,2.1338510353893656,1.1338510353893658
Perch-likes,209,209,4494.3240666384,4494.3240666384,0.0,1.0,7830.608267037564,35193291.190964535,3.7764066308958695,4094.381506777398,18401477.343908854,16791813.84705568,1.9125253115948326,0.9125253115948327
Scorpionfishes,8,8,167.98048317740003,167.98048317740003,0.0,1.0,3425.0361509714526,575339.227540247,3.6885012361928373,3146.4493977195907,528542.0901221762,46797.13741807081,1.088540039275308,0.0885400392753079
Sharks & rays,61,61,546.1459464901001,546.1459464901001,0.0,1.0,14777.671465269295,8070765.369319243,4.1201110106149414,11464.576448054942,6261331.955331076,1809433.4139881674,1.2889853831256406,0.2889853831256406
Tuna & billfishes,17,17,260.8923196096,260.8923196096,0.0,1.0,32643.480769516475,8516433.418090524,4.445696249555483,30405.641920270766,7932598.4497983325,583834.9682921916,1.073599460755137,0.07359946075513683
