functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),14419.1214755306,4.092120116566827,1236.2893173520545,17826205.845800072
Large demersals (>=90 cm),130.3539851943,3.650026251925707,446.71059378092417,58230.50612785555
Large flatfishes (>=90 cm),421.5615797025,3.3536843331342507,225.779409643681,95179.92459368802
Large pelagics (>=90 cm),497.0017374107,3.9444932468190803,880.0214274468676,437372.17839973746
Medium benthopelagics (30 - 89 cm),2358.3315819802,3.9771930619983196,948.8401685631416,2237679.7357738735
Medium demersals (30 - 89 cm),3302.7951952180006,3.328060087093245,212.84335064031274,702977.995828925
Medium pelagics (30 - 89 cm),51352.8863252675,3.380819465741164,240.33635249384852,12341965.389446024
Medium reef assoc. fish (30 - 89 cm),0.0026092687000000003,2.53,33.88441561392024,0.08841354507919337
Other demersal invertebrates,0.04108159,3.75,562.341325190349,23.101875761526593
Small benthopelagics (<30 cm),12.529248864200001,3.31,204.17379446695296,2558.144282424475
Small demersals (<30 cm),455.664981087,3.0804629911946995,120.3546824067198,54841.41408258987
Small pelagics (<30 cm),67877.848601801,3.01,102.32929922807536,6945892.680531691
Small reef assoc. fish (<30 cm),186.7963899036,3.11,128.82495516931337,24064.03655512085
Small to medium flatfishes (<90 cm),14217.770562943397,3.436763985704752,273.378266750053,3886829.473547391
