year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,7000,669965.939754203,669965.9397542028,-1.1641532182693481e-10,True
1951,6679,806956.9805234635,806956.9805234635,0.0,True
1952,6712,928289.029989357,928289.029989357,0.0,True
1953,6802,943988.6931962168,943988.6931962168,0.0,True
1954,6889,1232458.6560283988,1232458.6560283988,0.0,True
1955,6940,1361957.2678343747,1361957.2678343747,0.0,True
1956,7069,1512529.1201244462,1512529.1201244462,0.0,True
1957,7121,1487897.878400076,1487897.878400076,0.0,True
1958,7304,1610483.5247353876,1610483.5247353876,0.0,True
1959,7371,1691417.6805773994,1691417.6805773994,0.0,True
1960,7449,1891940.7651245084,1891940.7651245084,0.0,True
1961,7760,1828357.2405713757,1828357.2405713757,0.0,True
1962,8487,2052043.9284936078,2052043.9284936076,-2.3283064365386963e-10,True
1963,8731,2168856.3958352194,2168856.3958352194,0.0,True
1964,8706,2255150.9401024836,2255150.9401024836,0.0,True
1965,9736,2379063.6253324896,2379063.6253324896,0.0,True
1966,9892,2500228.528681962,2500228.528681962,0.0,True
1967,9998,2442944.9724640925,2442944.9724640925,0.0,True
1968,10258,2551091.651209515,2551091.651209515,0.0,True
1969,10354,2636413.2268149047,2636413.2268149047,0.0,True
1970,11394,2718628.097205422,2718628.097205422,0.0,True
1971,11478,2690880.95871564,2690880.95871564,0.0,True
1972,11484,2808594.839157759,2808594.839157759,0.0,True
1973,11499,3078361.5714761876,3078361.5714761876,0.0,True
1974,11503,3138126.256977705,3138126.256977705,0.0,True
1975,11653,3209233.534967013,3209233.534967013,0.0,True
1976,11642,3237894.7810939597,3237894.7810939597,0.0,True
1977,12284,3426079.9102076096,3426079.910207609,-4.656612873077393e-10,True
1978,12467,3401029.482114892,3401029.482114892,0.0,True
1979,12685,3453178.5079010036,3453178.5079010036,0.0,True
1980,12873,3442875.7402186696,3442875.7402186696,0.0,True
1981,12930,3575474.7443904276,3575474.744390427,-4.656612873077393e-10,True
1982,12952,3845630.6644770578,3845630.664477058,4.656612873077393e-10,True
1983,13192,4087304.703272415,4087304.703272415,0.0,True
1984,12845,4286143.15404961,4286143.15404961,0.0,True
1985,12455,4596895.9371675765,4596895.9371675765,0.0,True
1986,12797,4717045.375034921,4717045.375034921,0.0,True
1987,13027,5132754.261497699,5132754.261497699,0.0,True
1988,13120,5302606.542297805,5302606.542297805,0.0,True
1989,13401,5388107.120993364,5388107.120993364,0.0,True
1990,13830,5763467.714992743,5763467.714992743,0.0,True
1991,13744,5951229.026787293,5951229.026787293,0.0,True
1992,13583,6490788.166259304,6490788.166259304,0.0,True
1993,13312,6562955.611551104,6562955.611551104,0.0,True
1994,13545,7599333.642034993,7599333.642034993,0.0,True
1995,13324,8236554.754010473,8236554.754010473,0.0,True
1996,13101,8955512.300702423,8955512.300702423,0.0,True
1997,13218,9393814.15893565,9393814.15893565,0.0,True
1998,13045,9427982.94106575,9427982.94106575,0.0,True
1999,13081,8998792.8072335,8998792.8072335,0.0,True
2000,13171,8955156.374039596,8955156.374039596,0.0,True
2001,13096,9368329.593534406,9368329.593534406,0.0,True
2002,13046,9424217.00142707,9424217.00142707,0.0,True
2003,13359,9708651.650460994,9708651.650460994,0.0,True
2004,13040,9366114.99983729,9366114.99983729,0.0,True
2005,14136,9302529.291223021,9302529.291223021,0.0,True
2006,14109,9263716.922375405,9263716.922375405,0.0,True
2007,14186,9245603.322529543,9245603.322529543,0.0,True
2008,13971,9102816.989238663,9102816.989238663,0.0,True
2009,14028,9880541.39213768,9880541.39213768,0.0,True
2010,13971,9971712.205388878,9971712.205388878,0.0,True
2011,14351,9542030.11489753,9542030.11489753,0.0,True
2012,14419,10296918.266107725,10296918.266107725,0.0,True
2013,14381,10905149.76676933,10905149.76676933,0.0,True
2014,14243,10670503.468614087,10670503.468614087,0.0,True
2015,14506,11028225.245603759,11028225.245603759,0.0,True
2016,14435,11044837.090913247,11044837.090913247,0.0,True
2017,14144,10779884.421316987,10779884.421316987,0.0,True
2018,14346,10754384.16283708,10754384.16283708,0.0,True
2019,14092,11101666.087778976,11101666.087778976,0.0,True
