commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,33612.6652031533,33612.6652031533,0.0,1.0,1002.1223465531402,33684002.92728907,3.30486056610096,996.9944307224383,33511640.009281736,172362.91800733283,1.0051433745993807,0.005143374599380794
Perch-likes,5,5,18111.6321857724,18111.6321857724,0.0,1.0,20039.464836165065,362947416.31234145,4.292135851834571,19194.088505415817,347636271.15125316,15311145.161088288,1.0440435778188017,0.044043577818801756
Sharks & rays,7,7,69815.97612667471,69815.97612667471,0.0,1.0,21074.717973110935,1471352006.8871155,4.301341671050433,19730.79298392697,1377524571.9262064,93827434.96090913,1.0681130753476937,0.06811307534769365
Tuna & billfishes,12,12,739130.934092892,739130.934092892,0.0,1.0,29416.999688784745,21743014458.18178,4.431340406972279,29125.728362701884,21527726810.85968,215287647.3221016,1.0100004821323494,0.01000048213234941
