commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,14,14,178685.88119714794,178685.88119714794,0.0,1.0,2979.722973930649,532434425.3201843,4.431326458589486,2699.7680819907405,482410438.75844944,50023986.561734855,1.1036959040324221,0.1036959040324222
Crustaceans,12,12,4940.7829048258,4940.7829048258,0.0,1.0,82.7166655233807,408685.086962113,2.7333120575458705,54.114301567357494,267367.0160905879,141318.0708715251,1.5285546173116749,0.5285546173116749
Flatfishes,3,3,1744.1310341793,1744.1310341793,0.0,1.0,376.73595209215324,657076.8657350105,3.5747846248444746,375.6510653531689,655184.6811049783,1892.184630032163,1.0028880172027848,0.0028880172027846663
Herring-likes,2,2,430.4141602298,430.4141602298,0.0,1.0,69.30805759719638,29831.169407855894,2.8405306116609315,69.26767516984502,29813.788239299414,17.38116855647968,1.0005829909442225,0.0005829909442225284
Molluscs,13,13,4651.5542577126,4651.5542577126,0.0,1.0,12.587303669716999,58550.52597799354,2.0837896634611974,12.128013269576737,56414.11176169458,2136.414216298959,1.0378702092363634,0.037870209236363334
Other fishes & inverts,41,41,68173.86640999098,68173.86640999098,0.0,1.0,840.3882379362565,57292515.46559406,3.6740758984782547,472.1455474867236,32187987.480431948,25104527.985162113,1.7799346883809966,0.7799346883809967
Perch-likes,54,54,135109.09544216798,135109.09544216798,0.0,1.0,554.0857037169033,74862018.22662789,3.6702864170866945,468.0437142198953,63236962.85564263,11625055.370985255,1.183833233697876,0.183833233697876
"Salmon, smelts, etc",1,1,53.5137165605,53.5137165605,0.0,1.0,251.18864315095797,13442.037852796944,3.4,251.18864315095797,13442.037852796944,0.0,1.0,0.0
Scorpionfishes,4,4,4646.585393527099,4646.585393527099,0.0,1.0,477.126397749934,2217008.550651044,3.678091057377281,476.53088930520016,2214241.469810022,2767.080841022078,1.0012496743822883,0.0012496743822883456
Sharks & rays,41,41,25831.5340325295,25831.5340325295,0.0,1.0,1475.1678763631205,38105849.201968215,4.0545931631543155,1133.948062121684,29291617.957817156,8814231.24415106,1.300913089090689,0.300913089090689
Tuna & billfishes,12,12,6860.4186178615,6860.4186178615,0.0,1.0,2409.6035687390245,16530889.184642715,4.357214532525149,2276.2215596484502,15615832.766189968,915056.4184527472,1.0585979903956162,0.05859799039561611
