commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,433382.09861495724,4.117699221359626,1311.2914254431555,568290229.8543534
Crustaceans,3140.7692368062,3.0597455593809917,114.74811483945297,360397.3490692589
Flatfishes,23256.1861862687,3.887645926531932,772.0508874801169,17954959.184511583
Herring-likes,0.19816714659999998,3.1600000000000006,144.54397707459296,28.6438674950879
Molluscs,381.6493709581,3.6729471566219645,470.92002306969323,179726.33057612236
Other fishes & inverts,147986.9182134658,3.282802244708445,191.77952768354635,28380861.278322075
Perch-likes,78091.93695721733,3.616918611423268,413.92209684297546,32323978.291860845
"Salmon, smelts, etc",4264.0743617229,3.281774994556395,191.32644170361885,815830.1747880722
Scorpionfishes,63975.595815312605,3.962139319263626,916.5144557277432,58634558.37852932
Sharks & rays,1410.6281464098001,4.0335234073421296,1080.2478418597466,1523828.0108258012
