functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,755.8352935542,4.12998890335235,1348.9284157144764,1019567.7050751531
Large bathydemersals (>=90 cm),3151.4736316426997,4.4304557844510395,2694.3610053199227,8491207.662392052
Large bathypelagics (>=90 cm),0.346479582,4.34,2187.761623949552,758.014732981682
Large benthopelagics (>=90 cm),5224.8054866457005,3.6469204065372507,443.52735090503774,2317344.136486074
Large pelagics (>=90 cm),875.9344390799,4.4186199094441605,2621.922856061278,2296632.5262348047
Large sharks (>=90 cm),3563.696299845401,4.191730020562795,1554.9986651825639,5541542.989375641
"Lobsters, crabs",5535.1799617129,2.83525991179154,68.43210697135828,378784.027245656
Medium bathydemersals (30 - 89 cm),166603.0436513855,4.270180843050523,1862.862683333189,310358592.94789636
Medium bathypelagics (30 - 89 cm),343.456986971,4.249999643459366,1778.2779501341,610761.9867500241
Medium benthopelagics (30 - 89 cm),2931.8475467209,3.6661661224429776,463.6242272180609,1359275.5531696451
Medium demersals (30 - 89 cm),165011.39302202905,3.408086034343004,255.90927965489215,42227946.723117754
Medium pelagics (30 - 89 cm),322569.48255128635,3.4592287701117352,287.8914520025618,92864996.70340484
Other demersal invertebrates,304.7673743773,2.1,12.589254117941675,3836.7939228936957
Shrimps,32.337461698700004,2.3,19.952623149688787,645.2171868916562
Small pelagics (<30 cm),10222.7922086604,2.967799186050737,92.85369401857997,949224.0197584761
Small to medium flatfishes (<90 cm),117.0,3.4800000000000004,301.9951720402019,35333.435128703626
