functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,1554.8986418370002,3.923215151111318,837.9443000592299,1302918.4540971525
Large bathydemersals (>=90 cm),14410.9699684572,3.84,691.8309709189363,9969955.345161377
Large benthopelagics (>=90 cm),57226.0286710773,3.787864212449767,613.5701348668697,35112182.12960825
Large demersals (>=90 cm),228395.956191686,4.163934871501677,1458.5955071887813,333137315.56127894
Large flatfishes (>=90 cm),14887.573738812001,4.14274641966882,1389.141288258489,20680943.362576555
Large rays (>=90 cm),23604.900364694,3.82,660.6934480075957,15595603.011825433
Large reef assoc. fish (>=90 cm),24151.579848712103,3.795306386928191,624.1750244195445,15074812.941840455
Large sharks (>=90 cm),1658.832323459,4.049896101361837,1121.750059812081,1860795.2580583466
"Lobsters, crabs",22326.1981169968,3.4204868260564485,263.32180660953105,5878974.822889907
Medium benthopelagics (30 - 89 cm),1530512.8035051622,3.570032653345878,371.56316480655556,568682181.0473319
Medium demersals (30 - 89 cm),347564.0238402582,3.9641851399418933,920.8420434880155,320051565.9559807
Medium pelagics (30 - 89 cm),156227.55206195428,3.4821998097909064,303.5287335101149,47419551.01675052
Medium reef assoc. fish (30 - 89 cm),12.45258727,4.38,2398.83291901949,29871.676270239044
Other demersal invertebrates,644.5367584113,2.0388403075788193,10.935541865678129,7048.3587055752405
Shrimps,242.10952559999998,2.7,50.11872336272725,12134.220337027531
Small pelagics (<30 cm),53.651023921000004,3.3899190365224636,245.4251338501026,13167.309727006483
Small to medium flatfishes (<90 cm),214820.07788741766,3.6331036961361396,429.63899906918107,92295083.24351364
Small to medium rays (<90 cm),1891.0480467080001,3.8,630.957344480193,1193170.6538353357
