commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,329343.663495,329343.663495,0.0,1.0,100.0,32934366.3495,3.0,100.0,32934366.3495,0.0,1.0,0.0
Cod-likes,3,3,146830.607454574,146830.607454574,0.0,1.0,1953.5890350387065,286846664.7313283,4.287013748275,1936.4832654002946,284335014.1843423,2511650.546985984,1.008833419810047,0.00883341981004707
Crustaceans,5,5,1898.4695828672002,1898.4695828672002,0.0,1.0,43.00824038366324,81649.83618102543,2.6159383820294,41.298890271140586,78404.68698593054,3245.149195094884,1.0413897347192678,0.04138973471926768
Flatfishes,1,1,190.13000000000002,190.13000000000002,0.0,1.0,1071.519305237607,203727.96550482628,4.03,1071.519305237607,203727.96550482628,0.0,1.0,0.0
Herring-likes,2,2,52658.72,52658.72,0.0,1.0,233.14725913269803,12277236.237436188,3.3444897407305003,221.04960374861705,11640189.189909376,637047.0475268122,1.0547282382728842,0.054728238272884276
Molluscs,4,4,1506.855868496,1506.855868496,0.0,1.0,10.558017593378262,15909.41077026605,2.0183809829168524,10.432321989365464,15720.005611715216,189.40515855083322,1.012048669906942,0.012048669906942047
Other fishes & inverts,14,14,44616.50112421,44616.50112421,0.0,1.0,1212.9389782067667,54117093.28476034,3.788366109083912,614.2796230342525,27407007.491687022,26710085.79307332,1.9745714048195488,0.9745714048195487
Perch-likes,31,31,43650.707039625406,43650.707039625406,0.0,1.0,452.4883938601914,19751438.31922185,3.560238078989383,363.2771476844816,15857304.347766038,3894133.9714558125,1.2455735152743292,0.24557351527432936
Scorpionfishes,4,4,7395.7483718106,7395.7483718106,0.0,1.0,590.4464335200166,4366793.249347039,3.7484994608154554,560.4017216147629,4144590.1201922395,222203.12915479904,1.0536128115714594,0.05361281157145946
Sharks & rays,15,15,9905.680781111801,9905.680781111801,0.0,1.0,1322.079416947957,13096096.671564873,4.031289497754129,1074.7055650592179,10645690.261160994,2450406.4104038794,1.2301782552648346,0.23017825526483462
Tuna & billfishes,20,20,11175.542165986799,11175.542165986799,0.0,1.0,2227.264510465384,24890888.45151184,4.337321525054145,2174.3103094174826,24299096.544834882,591791.9066769592,1.0243544818872188,0.024354481887218685
