functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,83.58197426059999,3.81,645.6542290346556,53965.055152422115
Large benthopelagics (>=90 cm),223.6447396452,3.093500570910284,124.02252554801217,27736.985436325347
Large demersals (>=90 cm),334.4164216379,4.199993483603244,1584.8694120176424,530006.3575303025
Large pelagics (>=90 cm),12113.206928074802,4.469433521434107,2947.3622818001486,35702009.21144792
Large reef assoc. fish (>=90 cm),30.5991393089,4.5,3162.2776601683795,96762.97465691458
Large sharks (>=90 cm),4577.99240378,4.168836944565506,1475.1525847110238,6753237.3272235
Medium benthopelagics (30 - 89 cm),1758.3192836087,3.228907735799188,169.39778830980512,297855.39778579475
Medium demersals (30 - 89 cm),12886.072996975001,3.2815718388448682,191.23696331674967,2464293.4690194665
Medium pelagics (30 - 89 cm),8742.24449263,4.016321261723978,1038.2961932017329,9077039.176736543
Medium reef assoc. fish (30 - 89 cm),9081.3947571822,3.8088765515680993,643.9861860885436,5848292.77404226
Other demersal invertebrates,562.9198564654,2.070296911616516,11.757010650437762,6618.254747806604
Shrimps,792.4296009395,3.2911402796596625,195.49708208205416,154917.67473911887
Small benthopelagics (<30 cm),640.2805578331,3.1851600372457307,153.16517704241113,98068.68499732052
Small demersals (<30 cm),46.06570390230001,3.6142080498234463,411.3467305594104,18948.97669112898
Small pelagics (<30 cm),9308.4117261482,2.9853734115060004,96.68818580949623,900013.4425691108
Small reef assoc. fish (<30 cm),111.4697192506,2.28,19.054607179632463,2124.0117127440976
Small to medium flatfishes (<90 cm),10.2606940146,3.57,371.5352290971724,3812.209301410397
